Timestamp,OutboundUtilzation (%)
3584.0,56.4841
3590.0,14.3013
3601.0,98.4014
3615.0,50.2205
3616.0,58.3772
3633.0,87.5676
3647.0,35.442
3648.0,40.974
3652.0,81.8377
3662.0,31.3159
3668.0,79.1113
3679.0,40.2548
3680.0,61.2397
3683.0,77.8176
3693.0,49.0244
3711.0,58.8848
3712.0,65.9992
3723.0,83.4392
3731.0,21.8561
3743.0,58.6755
3744.0,57.3672
3760.0,11.3929
3764.0,61.7013
3775.0,23.1604
3776.0,33.1775
3799.0,16.5499
3801.0,40.7606
3807.0,16.3063
3808.0,22.9018
3810.0,49.065
3814.0,18.3868
3839.0,40.7852
3840.0,40.6307
3850.0,67.2191
3858.0,18.7882
3871.0,44.4948
3872.0,37.0627
3882.0,21.087
3903.0,83.9948
3904.0,77.0049
3914.0,56.7934
3923.0,96.7665
3932.0,43.2071
3935.0,71.1582
3936.0,78.567
3960.0,46.2741
3967.0,73.8163
3968.0,68.7973
3999.0,50.8481
4000.0,41.1811
4006.0,76.032
4011.0,38.7864
4017.0,83.9581
4031.0,71.3833
4032.0,76.8346
4049.0,48.3595
4053.0,95.7702
4063.0,63.9911
4064.0,72.5158
4082.0,86.2397
4086.0,55.1886
4095.0,81.2926
4096.0,79.6301
4107.0,42.9752
4116.0,92.3834
4127.0,74.4267
4128.0,69.7982
4141.0,87.5561
4159.0,54.9135
4160.0,51.7811
4176.0,98.5484
4191.0,69.2015
4192.0,75.4267
4202.0,96.0224
4208.0,61.8523
4210.0,92.8845
4213.0,56.7543
4223.0,97.2509
4224.0,92.0684
4249.0,10.947
4255.0,69.7612
4256.0,71.6149
4264.0,96.5262
4287.0,76.5335
4288.0,95.6448
4295.0,62.4739
4312.0,99.8872
4319.0,70.5596
4320.0,72.6646
4333.0,54.2144
4335.0,98.98
4338.0,39.2995
4351.0,61.6841
4352.0,66.7558
4369.0,79.6619
4377.0,35.5678
4383.0,61.567
4384.0,55.7251
4408.0,82.5552
4415.0,63.6799
4416.0,67.6058
4436.0,81.2466
4440.0,60.1117
4443.0,86.0191
4447.0,50.7255
4448.0,54.7029
4455.0,99.9755
4468.0,65.0397
4479.0,81.1727
4480.0,83.8292
4499.0,68.7414
4505.0,98.3594
4511.0,75.7382
4512.0,66.8887
4515.0,97.9874
4520.0,47.1345
4530.0,90.6777
4543.0,73.5901
4544.0,80.0113
4551.0,99.7613
4560.0,61.779
4563.0,93.2325
4571.0,52.5183
4575.0,91.2807
4576.0,88.5529
4607.0,57.873
4608.0,91.1465
4610.0,57.1902
4621.0,89.3821
4639.0,47.453
4640.0,38.3035
4644.0,57.0845
4660.0,20.4118
4671.0,53.8661
4672.0,52.3324
4673.0,80.5802
4688.0,48.9343
4703.0,62.8871
4704.0,60.7209
4716.0,73.7958
4720.0,37.8291
4735.0,60.8385
4736.0,68.4394
4751.0,44.353
4765.0,97.2229
4767.0,70.628
4768.0,50.8702
4775.0,27.7308
4785.0,79.9698
4789.0,46.5966
4791.0,83.5135
4799.0,48.5539
4800.0,44.5004
4802.0,72.3746
4808.0,26.4205
4815.0,72.1721
4831.0,54.7832
4832.0,61.4124
4847.0,43.7086
4850.0,79.5252
4863.0,37.1744
4864.0,48.5308
4870.0,25.7311
4879.0,83.0477
4886.0,53.229
4895.0,74.1785
4896.0,91.3547
4916.0,39.9091
4927.0,78.4203
4928.0,61.8904
4944.0,92.5558
4959.0,63.5221
4960.0,57.7971
4991.0,24.7597
4992.0,30.4074
5004.0,71.8066
5012.0,23.7714
5019.0,89.1329
5023.0,54.7265
5024.0,51.6491
5042.0,87.1776
5055.0,74.3308
5056.0,81.7407
5070.0,49.0112
5087.0,80.3721
5088.0,72.2567
5104.0,33.7389
5106.0,71.1498
5119.0,53.0301
5120.0,55.1026
5138.0,87.5556
5151.0,63.5865
5152.0,64.6458
5161.0,92.17
5173.0,41.775
5183.0,58.0539
5184.0,69.9805
5186.0,28.7968
5210.0,44.8632
5215.0,22.3599
5216.0,22.5809
5226.0,60.131
5237.0,11.2512
5247.0,44.8143
5248.0,42.1341
5266.0,39.173
5267.0,72.1696
5279.0,22.0345
5280.0,28.4396
5292.0,66.2789
5300.0,24.8818
5306.0,99.1988
5311.0,70.3143
5312.0,74.9881
5324.0,48.4731
5339.0,98.5761
5343.0,60.2995
5344.0,52.8441
5352.0,95.165
5370.0,21.126
5375.0,54.6066
5376.0,51.497
5380.0,12.5611
5385.0,78.7866
5407.0,54.4614
5408.0,68.1286
5415.0,42.9564
5421.0,88.6883
5439.0,47.8915
5440.0,44.3802
5445.0,89.8027
5452.0,44.6128
5471.0,83.4148
5472.0,81.5736
5499.0,44.2553
5503.0,79.4199
5504.0,76.1614
5519.0,37.6797
5535.0,66.7625
5536.0,66.559
5567.0,59.3426
5568.0,57.9252
5599.0,91.3547
5600.0,88.4177
5625.0,99.7558
5631.0,79.6475
5632.0,78.8856
5635.0,99.6032
5641.0,77.6891
5645.0,99.9523
5663.0,87.4784
5664.0,85.9665
5683.0,99.0996
5691.0,79.7001
5695.0,99.6768
5696.0,99.1943
5700.0,77.0145
5705.0,97.4118
5727.0,79.6492
5728.0,85.1941
5741.0,64.19
5752.0,90.3413
5759.0,60.3764
5760.0,71.7684
5786.0,29.392
5791.0,47.0315
5792.0,36.5495
5801.0,75.9308
5823.0,46.3612
5824.0,57.0793
5833.0,76.8949
5840.0,42.0931
5855.0,71.247
5856.0,67.8956
5864.0,36.6547
5874.0,96.9001
5887.0,69.5863
5888.0,59.622
5908.0,96.0006
5919.0,79.6251
5920.0,69.9229
5926.0,97.4268
5943.0,59.3515
5951.0,75.0053
5952.0,58.1264
5959.0,95.078
5973.0,51.9983
5983.0,91.8438
5984.0,90.6337
5988.0,54.042
5993.0,83.0705
6015.0,68.1061
6016.0,86.3245
6023.0,54.4783
6025.0,87.7899
6037.0,49.0869
6047.0,72.1713
6048.0,77.5712
6063.0,57.2389
6079.0,79.9803
6080.0,77.4579
6082.0,51.5445
6111.0,78.5723
6112.0,76.4871
6128.0,40.1329
6133.0,73.3321
6143.0,57.9052
6144.0,76.3774
6149.0,40.8996
6157.0,86.9264
6175.0,74.9917
6176.0,70.0064
6194.0,98.705
6207.0,72.1031
6208.0,72.4011
6215.0,43.175
6220.0,69.7981
6239.0,53.6776
6240.0,59.6718
6250.0,39.8099
6258.0,77.8639
6271.0,55.245
6272.0,59.7914
6276.0,98.2339
6299.0,48.5035
6303.0,72.6732
6304.0,74.7575
6322.0,43.3776
6324.0,79.5761
6330.0,41.5862
6335.0,85.9501
6336.0,81.6307
6357.0,37.5425
6367.0,61.9795
6368.0,61.2102
6399.0,46.985
6400.0,50.9482
6415.0,68.9808
6425.0,36.815
6431.0,65.5094
6432.0,80.7221
6441.0,40.4421
6448.0,95.1379
6463.0,77.8308
6464.0,74.868
6481.0,99.3789
6495.0,79.4865
6496.0,78.7171
6512.0,54.0059
6516.0,91.5198
6527.0,51.4846
6528.0,61.2415
6539.0,99.7487
6558.0,54.3017
6559.0,86.7961
6560.0,86.8755
6577.0,60.0965
6583.0,99.6347
6591.0,64.0007
6592.0,63.736
6623.0,81.2729
6624.0,80.3603
6655.0,57.8077
6656.0,67.4454
6687.0,92.3745
6688.0,89.5626
6698.0,51.3527
6700.0,80.3743
6719.0,61.6586
6720.0,63.0603
6726.0,97.0453
6751.0,76.1819
6752.0,70.6083
6770.0,98.5209
6779.0,56.472
6783.0,87.2762
6784.0,86.3599
6803.0,95.8651
6804.0,73.0636
6815.0,94.7694
6816.0,84.8413
6823.0,61.0594
6825.0,98.551
6847.0,73.245
6848.0,67.3021
6857.0,47.0428
6861.0,89.1951
6879.0,66.5281
6880.0,65.2195
6884.0,95.6374
6887.0,62.8506
6911.0,70.8072
6912.0,67.4003
6919.0,94.92
6943.0,21.369
6944.0,24.1174
6956.0,56.276
6968.0,24.1832
6975.0,55.16
6976.0,56.1891
6985.0,36.8669
6992.0,75.075
6999.0,31.9273
7007.0,99.2125
7008.0,93.6609
7014.0,65.0521
7018.0,99.7549
7033.0,58.1675
7039.0,76.7969
7040.0,92.0954
7051.0,51.9757
7065.0,90.7638
7071.0,35.7199
7072.0,39.6881
7076.0,78.4276
7081.0,31.8287
7088.0,79.4692
7103.0,59.8974
7104.0,60.3111
7114.0,85.4714
7119.0,38.3595
7124.0,80.7844
7135.0,49.3229
7136.0,59.4678
7148.0,94.9985
7153.0,62.4106
7167.0,86.2482
7168.0,85.0563
7199.0,50.7875
7200.0,45.8076
7221.0,7.84911
7231.0,44.1521
7232.0,50.5977
7246.0,29.4164
7263.0,41.5866
7264.0,41.8875
7277.0,30.5027
7280.0,61.1862
7287.0,19.4887
7295.0,64.0941
7296.0,65.8607
7299.0,97.104
7314.0,53.9105
7317.0,88.5379
7326.0,37.1638
7327.0,91.75
7328.0,99.8922
7336.0,55.3978
7354.0,91.0837
7359.0,43.6702
7360.0,42.2134
7371.0,13.7191
7376.0,89.5608
7391.0,76.1746
7392.0,60.3755
7400.0,85.0257
7405.0,39.7505
7408.0,87.311
7412.0,62.2163
7423.0,76.6287
7424.0,81.8154
7438.0,33.4915
7448.0,99.4337
7455.0,71.3462
7456.0,60.7826
7470.0,79.5046
7487.0,33.1006
7488.0,36.3457
7512.0,42.2046
7517.0,16.3175
7519.0,38.8869
7520.0,29.2703
7535.0,54.3028
7551.0,39.4936
7552.0,40.2751
7571.0,9.02286
7578.0,54.3871
7583.0,13.4132
7584.0,33.5089
7615.0,96.2435
7616.0,95.5546
7647.0,64.1421
7648.0,61.3624
7656.0,22.203
7675.0,51.9488
7679.0,16.5153
7680.0,19.0091
7685.0,69.168
7709.0,47.909
7711.0,77.601
7712.0,70.9481
7719.0,40.0184
7736.0,83.8563
7743.0,52.1816
7744.0,42.9554
7747.0,65.2356
7757.0,30.6575
7758.0,67.4816
7766.0,27.7031
7775.0,54.7002
7776.0,54.5019
7781.0,18.2392
7785.0,47.6872
7790.0,20.0858
7807.0,39.1618
7808.0,39.9627
7839.0,58.4272
7840.0,54.4173
7860.0,41.0564
7866.0,70.0159
7871.0,40.0108
7872.0,48.8816
7903.0,90.7138
7904.0,84.3988
7918.0,99.7233
7935.0,79.5849
7936.0,71.8609
7967.0,86.4956
7968.0,90.9346
7999.0,82.7553
8000.0,82.6875
8031.0,68.1665
8032.0,68.7067
8063.0,61.1547
8064.0,58.3001
8081.0,78.3167
8095.0,61.6788
8096.0,60.9135
8107.0,86.6897
8117.0,50.9252
8127.0,78.2755
8128.0,82.0958
8136.0,49.0758
8153.0,75.5074
8158.0,47.7154
8159.0,78.6649
8160.0,76.4499
8191.0,82.2614
8192.0,91.0844
8223.0,55.7731
8224.0,72.0482
8238.0,98.1825
8255.0,81.9364
8256.0,64.1175
8264.0,90.7639
8282.0,54.0533
8287.0,81.541
8288.0,74.3499
8292.0,98.5889
8302.0,56.8806
8309.0,99.3464
8319.0,61.7807
8320.0,55.929
8335.0,30.9544
8339.0,67.3816
8351.0,34.2514
8352.0,19.7908
8360.0,58.4171
8383.0,47.8588
8384.0,67.795
8393.0,26.6647
8406.0,48.3767
8415.0,30.4688
8416.0,32.2425
8432.0,99.7859
8447.0,81.7909
8448.0,82.1956
8467.0,99.6034
8472.0,65.1994
8476.0,95.3481
8479.0,66.1575
8480.0,87.7268
8503.0,6.64381
8511.0,75.8573
8512.0,55.0455
8534.0,99.0509
8543.0,39.8118
8544.0,39.5551
8546.0,81.3894
8555.0,36.9413
8570.0,92.9589
8575.0,69.2019
8576.0,65.0092
8590.0,54.4932
8594.0,94.2813
8607.0,44.25
8608.0,42.414
8639.0,47.0962
8640.0,51.9217
8651.0,25.9894
8671.0,40.9474
8672.0,37.9252
8684.0,70.9942
8698.0,24.2985
8702.0,66.469
8703.0,21.0492
8704.0,19.5798
8714.0,93.7923
8735.0,60.6088
8736.0,85.7493
8748.0,65.6139
8752.0,96.8886
8757.0,52.0663
8767.0,80.4214
8768.0,74.7733
8790.0,26.0005
8799.0,60.4353
8800.0,51.705
8812.0,39.66
8815.0,64.1792
8821.0,40.9052
8825.0,99.6563
8831.0,59.1443
8832.0,49.9729
8847.0,94.3894
8855.0,40.4304
8863.0,91.7851
8864.0,84.062
8880.0,38.0844
8883.0,79.453
8892.0,32.9032
8895.0,63.508
8896.0,60.6298
8902.0,11.6114
8907.0,45.9649
8915.0,13.9593
8927.0,42.8437
8928.0,45.4056
8944.0,63.4071
8959.0,35.0562
8960.0,25.9098
8970.0,74.4111
8982.0,17.7854
8991.0,74.1468
8992.0,45.4935
9023.0,62.97
9024.0,66.5064
9039.0,98.8737
9055.0,79.2249
9056.0,70.2415
9063.0,93.7346
9087.0,66.4896
9088.0,67.7201
9100.0,43.1268
9102.0,78.3881
9119.0,63.868
9120.0,55.2437
9125.0,76.5543
9128.0,40.1106
9146.0,63.0452
9151.0,40.7978
9152.0,36.7293
9183.0,42.4292
9184.0,34.7699
9190.0,52.9477
9192.0,14.2921
9215.0,17.1754
9216.0,18.6612
9228.0,61.3606
9232.0,34.2825
9240.0,62.2756
9247.0,43.1478
9248.0,41.5423
9258.0,55.2041
9268.0,31.5387
9276.0,75.3243
9279.0,50.9037
9280.0,51.8258
9290.0,96.2706
9311.0,69.9441
9312.0,81.5436
9324.0,97.483
9330.0,48.8327
9336.0,93.8553
9343.0,65.1952
9344.0,64.9575
9347.0,98.8341
9354.0,51.5547
9357.0,83.8738
9367.0,33.8595
9375.0,57.0292
9376.0,55.6867
9395.0,90.3676
9399.0,48.4994
9407.0,97.9765
9408.0,99.1003
9415.0,58.7508
9430.0,99.3018
9439.0,59.7633
9440.0,71.4485
9453.0,90.885
9460.0,55.085
9471.0,70.9629
9472.0,68.1244
9478.0,47.7979
9487.0,80.7705
9503.0,48.5973
9504.0,50.9669
9535.0,61.8898
9536.0,61.1921
9559.0,31.9114
9567.0,47.557
9568.0,44.5169
9599.0,95.086
9600.0,92.7986
9620.0,41.8944
9631.0,93.1326
9632.0,91.0203
9637.0,47.084
9640.0,92.0101
9643.0,42.3585
9646.0,79.2442
9654.0,32.7468
9663.0,52.8598
9664.0,53.2096
9670.0,95.3668
9688.0,48.6215
9695.0,86.3642
9696.0,82.8444
9700.0,46.9643
9717.0,75.813
9727.0,45.1277
9728.0,56.5397
9759.0,26.9948
9760.0,25.1162
9768.0,42.2403
9784.0,14.0675
9791.0,34.2967
9792.0,43.491
9802.0,63.2587
9809.0,33.8991
9811.0,59.9913
9823.0,17.0296
9824.0,17.3558
9848.0,68.0683
