date,fips
295120.0,34013.0
295139.0,35006.0
295140.0,35007.0
295159.0,35043.0
295160.0,35049.0
295179.0,36027.0
295180.0,36029.0
295199.0,36069.0
295200.0,36071.0
295219.0,36113.0
295220.0,36115.0
295239.0,37029.0
295240.0,37031.0
295259.0,37069.0
295260.0,37071.0
295279.0,37109.0
295280.0,37113.0
295299.0,37149.0
295300.0,37151.0
295319.0,37189.0
295320.0,37191.0
295339.0,38031.0
295340.0,38035.0
295359.0,38075.0
295360.0,38077.0
295379.0,39007.0
295380.0,39009.0
295399.0,39047.0
295400.0,39049.0
295419.0,39087.0
295420.0,39089.0
295439.0,39127.0
295440.0,39129.0
295459.0,39165.0
295460.0,39167.0
295479.0,40029.0
295480.0,40031.0
295499.0,40069.0
295500.0,40071.0
295519.0,40109.0
295520.0,40111.0
295539.0,40151.0
295540.0,40153.0
295559.0,41039.0
295560.0,41041.0
295579.0,42009.0
295580.0,42011.0
295599.0,42049.0
295600.0,42051.0
295619.0,42089.0
295620.0,42091.0
295639.0,42129.0
295640.0,42131.0
295659.0,72035.0
295660.0,72037.0
295679.0,72073.0
295680.0,72075.0
295699.0,72113.0
295700.0,72115.0
295719.0,72151.0
295720.0,72153.0
295739.0,45025.0
295740.0,45027.0
295759.0,45067.0
295760.0,45069.0
295779.0,46015.0
295780.0,46017.0
295799.0,46061.0
295800.0,46065.0
295819.0,46103.0
295820.0,46109.0
295839.0,47015.0
295840.0,47017.0
295859.0,47055.0
295860.0,47057.0
295879.0,47095.0
295880.0,47097.0
295899.0,47135.0
295900.0,47137.0
295919.0,47175.0
295920.0,47177.0
295939.0,48025.0
295940.0,48027.0
295959.0,48067.0
295960.0,48069.0
295979.0,48107.0
295980.0,48109.0
295999.0,48147.0
296000.0,48149.0
296019.0,48189.0
296020.0,48191.0
296039.0,48229.0
296040.0,48231.0
296059.0,48275.0
296060.0,48283.0
296079.0,48323.0
296080.0,48307.0
296099.0,48359.0
296100.0,48361.0
296119.0,48399.0
296120.0,48401.0
296139.0,48443.0
296140.0,48445.0
296159.0,48485.0
296160.0,48487.0
296179.0,49019.0
296180.0,49021.0
296199.0,50001.0
296200.0,50003.0
296219.0,51003.0
296220.0,51510.0
296239.0,51037.0
296240.0,51540.0
296259.0,51065.0
296260.0,51067.0
296279.0,51093.0
296280.0,51095.0
296299.0,51125.0
296300.0,51127.0
296319.0,51750.0
296320.0,51157.0
296339.0,51185.0
296340.0,51810.0
296359.0,53019.0
296360.0,53021.0
296379.0,53061.0
296380.0,53063.0
296399.0,54025.0
296400.0,54027.0
296419.0,54065.0
296420.0,54067.0
296439.0,54107.0
296440.0,54109.0
296459.0,55037.0
296460.0,55039.0
296479.0,55077.0
296480.0,55078.0
296499.0,55117.0
296500.0,55109.0
296519.0,56011.0
296520.0,56013.0
296539.0,1005.0
296540.0,1007.0
296559.0,1045.0
296560.0,1047.0
296579.0,1085.0
296580.0,1087.0
296599.0,1125.0
296600.0,1127.0
296619.0,2180.0
296620.0,2185.0
296639.0,4017.0
296640.0,4019.0
296659.0,5029.0
296660.0,5031.0
296679.0,5069.0
296680.0,5071.0
296699.0,5109.0
296700.0,5111.0
296719.0,5147.0
296720.0,5149.0
296739.0,6037.0
296740.0,6039.0
296759.0,6079.0
296760.0,6081.0
296779.0,8003.0
296780.0,8005.0
296799.0,8043.0
296800.0,8045.0
296819.0,8085.0
296820.0,8087.0
296839.0,9001.0
296840.0,9003.0
296859.0,12013.0
296860.0,12015.0
296879.0,12055.0
296880.0,12057.0
296899.0,12093.0
296900.0,12095.0
296919.0,12131.0
296920.0,12133.0
296939.0,13037.0
296940.0,13039.0
296959.0,13079.0
296960.0,13081.0
296979.0,13119.0
296980.0,13121.0
296999.0,13159.0
297000.0,13161.0
297019.0,13199.0
297020.0,13201.0
297039.0,13241.0
297040.0,13243.0
297059.0,13281.0
297060.0,13283.0
297079.0,13319.0
297080.0,13321.0
297099.0,16029.0
297100.0,16031.0
297119.0,16073.0
297120.0,16075.0
297139.0,17025.0
297140.0,17027.0
297159.0,17065.0
297160.0,17067.0
297179.0,17105.0
297180.0,17107.0
297199.0,17145.0
297200.0,17147.0
297219.0,17183.0
297220.0,17185.0
297239.0,18019.0
297240.0,18021.0
297259.0,18059.0
297260.0,18061.0
297279.0,18099.0
297280.0,18101.0
297299.0,18139.0
297300.0,18143.0
297319.0,18179.0
297320.0,18181.0
297339.0,19035.0
297340.0,19037.0
297359.0,19075.0
297360.0,19077.0
297379.0,19115.0
297380.0,19117.0
297399.0,19155.0
297400.0,19157.0
297419.0,19193.0
297420.0,19195.0
297439.0,20035.0
297440.0,20037.0
297459.0,20081.0
297460.0,20083.0
297479.0,20125.0
297480.0,20127.0
297499.0,20169.0
297500.0,20171.0
297519.0,21003.0
297520.0,21005.0
297539.0,21043.0
297540.0,21045.0
297559.0,21083.0
297560.0,21085.0
297579.0,21123.0
297580.0,21125.0
297599.0,21163.0
297600.0,21165.0
297619.0,21203.0
297620.0,21205.0
297639.0,22003.0
297640.0,22005.0
297659.0,22043.0
297660.0,22045.0
297679.0,22083.0
297680.0,22085.0
297699.0,22121.0
297700.0,22123.0
297719.0,23031.0
297720.0,24001.0
297739.0,24037.0
297740.0,24041.0
297759.0,25027.0
297760.0,26001.0
297779.0,26039.0
297780.0,26041.0
297799.0,26079.0
297800.0,26081.0
297819.0,26119.0
297820.0,26121.0
297839.0,26159.0
297840.0,26161.0
297859.0,27033.0
297860.0,27035.0
297879.0,27073.0
297880.0,27075.0
297899.0,27115.0
297900.0,27117.0
297919.0,27155.0
297920.0,
297939.0,28019.0
297940.0,28021.0
297959.0,28059.0
297960.0,28061.0
297979.0,28099.0
297980.0,28101.0
297999.0,28139.0
298000.0,28141.0
298019.0,29015.0
298020.0,29017.0
298039.0,29055.0
298040.0,29057.0
298059.0,29097.0
298060.0,29099.0
298079.0,29133.0
298080.0,29135.0
298099.0,29173.0
298100.0,29175.0
298119.0,29213.0
298120.0,29215.0
298139.0,30035.0
298140.0,30037.0
298159.0,30093.0
298160.0,30095.0
298179.0,31031.0
298180.0,31033.0
298199.0,31077.0
298200.0,31079.0
298219.0,31127.0
298220.0,31129.0
298239.0,31171.0
298240.0,31173.0
298259.0,32027.0
298260.0,32029.0
298279.0,34011.0
298280.0,34013.0
298299.0,35006.0
298300.0,35007.0
298319.0,35043.0
298320.0,35049.0
298339.0,36027.0
298340.0,36029.0
298359.0,36069.0
298360.0,36071.0
298379.0,36113.0
298380.0,36115.0
298399.0,37029.0
298400.0,37031.0
298419.0,37069.0
298420.0,37071.0
298439.0,37109.0
298440.0,37113.0
298459.0,37149.0
298460.0,37151.0
298479.0,37189.0
298480.0,37191.0
298499.0,38031.0
298500.0,38035.0
298519.0,38075.0
298520.0,38077.0
298539.0,39007.0
298540.0,39009.0
298559.0,39047.0
298560.0,39049.0
298579.0,39087.0
298580.0,39089.0
298599.0,39127.0
298600.0,39129.0
298619.0,39167.0
298620.0,39169.0
298639.0,40031.0
298640.0,40033.0
298659.0,40071.0
298660.0,40073.0
298679.0,40111.0
298680.0,40113.0
298699.0,40153.0
298700.0,41001.0
298719.0,41041.0
298720.0,41043.0
298739.0,42011.0
298740.0,42013.0
298759.0,42051.0
298760.0,42053.0
298779.0,42091.0
298780.0,42093.0
298799.0,42131.0
298800.0,42133.0
298819.0,72037.0
298820.0,72039.0
298839.0,72075.0
298840.0,72077.0
298859.0,72115.0
298860.0,72117.0
298879.0,72153.0
298880.0,44001.0
298899.0,45027.0
298900.0,45029.0
298919.0,45069.0
298920.0,45065.0
298939.0,46017.0
298940.0,46021.0
298959.0,46061.0
298960.0,46065.0
298979.0,46103.0
298980.0,46109.0
298999.0,47015.0
299000.0,47017.0
299019.0,47055.0
299020.0,47057.0
299039.0,47095.0
299040.0,47097.0
299059.0,47135.0
299060.0,47137.0
299079.0,47175.0
299080.0,47177.0
299099.0,48025.0
299100.0,48027.0
299119.0,48067.0
299120.0,48069.0
299139.0,48107.0
299140.0,48109.0
299159.0,48147.0
299160.0,48149.0
299179.0,48189.0
299180.0,48191.0
299199.0,48229.0
299200.0,48231.0
299219.0,48273.0
299220.0,48275.0
299239.0,48321.0
299240.0,48323.0
299259.0,48357.0
299260.0,48359.0
299279.0,48397.0
299280.0,48399.0
299299.0,48441.0
299300.0,48443.0
299319.0,48481.0
299320.0,48483.0
299339.0,49015.0
299340.0,49017.0
299359.0,49053.0
299360.0,49057.0
299379.0,
299380.0,51001.0
299399.0,51035.0
299400.0,51036.0
299419.0,51061.0
299420.0,51063.0
299439.0,51091.0
299440.0,51670.0
299459.0,51119.0
299460.0,51121.0
299479.0,51153.0
299480.0,51155.0
299499.0,51181.0
299500.0,51183.0
299519.0,53015.0
299520.0,53017.0
299539.0,53057.0
299540.0,53059.0
299559.0,54021.0
299560.0,54023.0
299579.0,54061.0
299580.0,54063.0
299599.0,54103.0
299600.0,54105.0
299619.0,55033.0
299620.0,55035.0
299639.0,55073.0
299640.0,55075.0
299659.0,55113.0
299660.0,55115.0
299679.0,56007.0
299680.0,56009.0
299699.0,1001.0
299700.0,1003.0
299719.0,1041.0
299720.0,1043.0
299739.0,1081.0
299740.0,1083.0
299759.0,1121.0
299760.0,1123.0
299779.0,2158.0
299780.0,2170.0
299799.0,4013.0
299800.0,4015.0
299819.0,5025.0
299820.0,5027.0
299839.0,5065.0
299840.0,5067.0
299859.0,5105.0
299860.0,5107.0
299879.0,5143.0
299880.0,5145.0
299899.0,6033.0
299900.0,6035.0
299919.0,6075.0
299920.0,6077.0
299939.0,6115.0
299940.0,8001.0
299959.0,8041.0
299960.0,8039.0
299979.0,8081.0
299980.0,8083.0
299999.0,8123.0
300000.0,8125.0
300019.0,12009.0
300020.0,12011.0
300039.0,12051.0
300040.0,12053.0
300059.0,12089.0
300060.0,12091.0
300079.0,12127.0
300080.0,12129.0
300099.0,13033.0
300100.0,13035.0
300119.0,13075.0
300120.0,13077.0
300139.0,13115.0
300140.0,13117.0
300159.0,13155.0
300160.0,13157.0
300179.0,13189.0
300180.0,13191.0
300199.0,13237.0
300200.0,13239.0
300219.0,13277.0
300220.0,13279.0
300239.0,13315.0
300240.0,13317.0
300259.0,16025.0
300260.0,16027.0
300279.0,16069.0
300280.0,16071.0
300299.0,17021.0
300300.0,17023.0
300319.0,17061.0
300320.0,17063.0
300339.0,17101.0
300340.0,17103.0
300359.0,17141.0
300360.0,17143.0
300379.0,17181.0
300380.0,
300399.0,18015.0
300400.0,18017.0
300419.0,18055.0
300420.0,18057.0
300439.0,18095.0
300440.0,18097.0
300459.0,18135.0
300460.0,18137.0
300479.0,18175.0
300480.0,18177.0
300499.0,19031.0
300500.0,19033.0
300519.0,19071.0
300520.0,19073.0
300539.0,19111.0
300540.0,19113.0
300559.0,19151.0
300560.0,19153.0
300579.0,19189.0
300580.0,19191.0
300599.0,20031.0
300600.0,20033.0
300619.0,20077.0
300620.0,20079.0
300639.0,20121.0
300640.0,20123.0
300659.0,20163.0
300660.0,20165.0
300679.0,20209.0
300680.0,21001.0
300699.0,21039.0
300700.0,21041.0
300719.0,21079.0
300720.0,21081.0
300739.0,21119.0
300740.0,21121.0
300759.0,21147.0
300760.0,21149.0
300779.0,21199.0
300780.0,21201.0
300799.0,21239.0
300800.0,22001.0
300819.0,22039.0
300820.0,22041.0
300839.0,22079.0
300840.0,22081.0
300859.0,22117.0
300860.0,22119.0
300879.0,23027.0
300880.0,23029.0
300899.0,24035.0
300900.0,24039.0
300919.0,25025.0
300920.0,
300939.0,26035.0
300940.0,26037.0
300959.0,26075.0
300960.0,26077.0
300979.0,26115.0
300980.0,26117.0
300999.0,26149.0
301000.0,26157.0
301019.0,27027.0
301020.0,27029.0
301039.0,27067.0
301040.0,27069.0
301059.0,27109.0
301060.0,27111.0
301079.0,27149.0
301080.0,27151.0
301099.0,28013.0
301100.0,28015.0
301119.0,28053.0
301120.0,28055.0
301139.0,28093.0
301140.0,28095.0
301159.0,28133.0
301160.0,28135.0
301179.0,29009.0
301180.0,29011.0
301199.0,29049.0
301200.0,29051.0
301219.0,29091.0
301220.0,29093.0
301239.0,29119.0
301240.0,29129.0
301259.0,29167.0
301260.0,29169.0
301279.0,29207.0
301280.0,29209.0
301299.0,30027.0
301300.0,30029.0
301319.0,30085.0
301320.0,30087.0
301339.0,31025.0
301340.0,31027.0
301359.0,31069.0
301360.0,31071.0
301379.0,31121.0
301380.0,31123.0
301399.0,31165.0
301400.0,31167.0
301419.0,32019.0
301420.0,32021.0
301439.0,34005.0
301440.0,34007.0
301459.0,35001.0
301460.0,35003.0
301479.0,35041.0
301480.0,35045.0
301499.0,36021.0
301500.0,36023.0
301519.0,36063.0
301520.0,36065.0
301539.0,36107.0
301540.0,36109.0
301559.0,37023.0
301560.0,37025.0
301579.0,37063.0
301580.0,37065.0
301599.0,37103.0
301600.0,37105.0
301619.0,37143.0
301620.0,37145.0
301639.0,37183.0
301640.0,37185.0
301659.0,38025.0
301660.0,38027.0
301679.0,38069.0
301680.0,38071.0
301699.0,39001.0
301700.0,39003.0
301719.0,39041.0
301720.0,39043.0
301739.0,39081.0
301740.0,39083.0
301759.0,39121.0
301760.0,39123.0
301779.0,39161.0
301780.0,39163.0
301799.0,40025.0
301800.0,40027.0
301819.0,40065.0
301820.0,40067.0
301839.0,40105.0
301840.0,40107.0
301859.0,40147.0
301860.0,40149.0
301879.0,41033.0
301880.0,41035.0
301899.0,42003.0
301900.0,42005.0
301919.0,42043.0
301920.0,42045.0
301939.0,42083.0
301940.0,42085.0
301959.0,42123.0
301960.0,42125.0
301979.0,72029.0
301980.0,72031.0
301999.0,72067.0
302000.0,72069.0
302019.0,72107.0
302020.0,72109.0
302039.0,72145.0
302040.0,72147.0
302059.0,45019.0
302060.0,45021.0
302079.0,45059.0
302080.0,45061.0
302099.0,46009.0
302100.0,46011.0
302119.0,46051.0
302120.0,46053.0
302139.0,46097.0
302140.0,46099.0
302159.0,47007.0
302160.0,47009.0
302179.0,47047.0
302180.0,47049.0
302199.0,47087.0
302200.0,47089.0
302219.0,47127.0
302220.0,47129.0
302239.0,47167.0
302240.0,47169.0
302259.0,48017.0
302260.0,48019.0
302279.0,48059.0
302280.0,48061.0
302299.0,48099.0
302300.0,48101.0
302319.0,48141.0
302320.0,48139.0
302339.0,48181.0
302340.0,48183.0
302359.0,48221.0
302360.0,48223.0
302379.0,48261.0
302380.0,48265.0
302399.0,48313.0
302400.0,48315.0
302419.0,48349.0
302420.0,48351.0
302439.0,48389.0
302440.0,48391.0
302459.0,48429.0
302460.0,48435.0
302479.0,48473.0
302480.0,48475.0
302499.0,49005.0
302500.0,49007.0
302519.0,49047.0
302520.0,
302539.0,50027.0
302540.0,78010.0
302559.0,51029.0
302560.0,51530.0
302579.0,51057.0
302580.0,51059.0
302599.0,51085.0
302600.0,51660.0
302619.0,51683.0
302620.0,51690.0
302639.0,51740.0
302640.0,51145.0
302659.0,51177.0
302660.0,51179.0
302679.0,53007.0
302680.0,53009.0
302699.0,53049.0
302700.0,53051.0
302719.0,54011.0
302720.0,54013.0
302739.0,54047.0
302740.0,54055.0
302759.0,54093.0
302760.0,54095.0
302779.0,55025.0
302780.0,55027.0
302799.0,55065.0
302800.0,55067.0
302819.0,55103.0
302820.0,55105.0
302839.0,55141.0
302840.0,56001.0
302859.0,56039.0
302860.0,56041.0
302879.0,1033.0
302880.0,1035.0
302899.0,1073.0
302900.0,1075.0
302919.0,1113.0
302920.0,1117.0
302939.0,2110.0
302940.0,2122.0
302959.0,4007.0
302960.0,4009.0
302979.0,5017.0
302980.0,5019.0
302999.0,5057.0
303000.0,5059.0
303019.0,5097.0
303020.0,5099.0
303039.0,5137.0
303040.0,5139.0
303059.0,6025.0
303060.0,6027.0
303079.0,6067.0
303080.0,6069.0
303099.0,6107.0
303100.0,6109.0
303119.0,8029.0
303120.0,8031.0
303139.0,8073.0
303140.0,8075.0
303159.0,8113.0
303160.0,8117.0
303179.0,12001.0
303180.0,12003.0
303199.0,12043.0
303200.0,12045.0
303219.0,12083.0
303220.0,12085.0
303239.0,12121.0
303240.0,12123.0
303259.0,13025.0
303260.0,13027.0
303279.0,13067.0
303280.0,13069.0
303299.0,13107.0
303300.0,13109.0
303319.0,13147.0
303320.0,13149.0
303339.0,13187.0
303340.0,13193.0
303359.0,13229.0
303360.0,13231.0
303379.0,13269.0
303380.0,13271.0
303399.0,13307.0
303400.0,13309.0
303419.0,16015.0
303420.0,16017.0
303439.0,16059.0
303440.0,16063.0
303459.0,17013.0
303460.0,17015.0
303479.0,17053.0
303480.0,17055.0
303499.0,17093.0
303500.0,17095.0
303519.0,17133.0
303520.0,17135.0
303539.0,17163.0
303540.0,17175.0
303559.0,18007.0
303560.0,18009.0
303579.0,18047.0
303580.0,18049.0
303599.0,18087.0
303600.0,18091.0
303619.0,18127.0
303620.0,18129.0
303639.0,18167.0
303640.0,18169.0
303659.0,19023.0
303660.0,19025.0
303679.0,19063.0
303680.0,19065.0
303699.0,19103.0
303700.0,19105.0
303719.0,19143.0
303720.0,19145.0
303739.0,19181.0
303740.0,19183.0
303759.0,20023.0
303760.0,20025.0
303779.0,20067.0
303780.0,20069.0
303799.0,20115.0
303800.0,20117.0
303819.0,20155.0
303820.0,20157.0
303839.0,20197.0
303840.0,20201.0
303859.0,21031.0
303860.0,21033.0
303879.0,21071.0
303880.0,21073.0
303899.0,21111.0
303900.0,21113.0
303919.0,21157.0
303920.0,21159.0
303939.0,21191.0
303940.0,21193.0
303959.0,21231.0
303960.0,21233.0
303979.0,22031.0
303980.0,22033.0
303999.0,22071.0
304000.0,22073.0
304019.0,22111.0
304020.0,
304039.0,23021.0
304040.0,23023.0
304059.0,24027.0
304060.0,24029.0
304079.0,25017.0
304080.0,25019.0
304099.0,26027.0
304100.0,26029.0
304119.0,26067.0
304120.0,26069.0
304139.0,26107.0
304140.0,26109.0
304159.0,26151.0
304160.0,26153.0
304179.0,27019.0
304180.0,27021.0
304199.0,27059.0
304200.0,27061.0
304219.0,27101.0
304220.0,27103.0
304239.0,27143.0
304240.0,27137.0
304259.0,28005.0
304260.0,28007.0
304279.0,28045.0
304280.0,28047.0
304299.0,28085.0
304300.0,28087.0
304319.0,28125.0
304320.0,28127.0
304339.0,29001.0
304340.0,29003.0
304359.0,29041.0
304360.0,29043.0
304379.0,29081.0
304380.0,29083.0
304399.0,29121.0
304400.0,29123.0
304419.0,29159.0
304420.0,29161.0
304439.0,29187.0
304440.0,29189.0
304459.0,30013.0
304460.0,30017.0
304479.0,30067.0
304480.0,30073.0
304499.0,31015.0
304500.0,31019.0
304519.0,31061.0
304520.0,31063.0
304539.0,31107.0
304540.0,31109.0
304559.0,31157.0
304560.0,31159.0
304579.0,32013.0
304580.0,32015.0
304599.0,
304600.0,34001.0
304619.0,34039.0
304620.0,
304639.0,35035.0
304640.0,35037.0
304659.0,36015.0
304660.0,36017.0
304679.0,36057.0
304680.0,36059.0
304699.0,36101.0
304700.0,36103.0
304719.0,37017.0
304720.0,37019.0
304739.0,37057.0
304740.0,37059.0
304759.0,37097.0
304760.0,37099.0
304779.0,37137.0
304780.0,37139.0
304799.0,37177.0
304800.0,37179.0
304819.0,38019.0
304820.0,38021.0
304839.0,38063.0
304840.0,38065.0
304859.0,38103.0
304860.0,38105.0
304879.0,39035.0
304880.0,39037.0
304899.0,39075.0
304900.0,39077.0
304919.0,39115.0
304920.0,39117.0
304939.0,39155.0
304940.0,39157.0
304959.0,40019.0
304960.0,40021.0
304979.0,40059.0
304980.0,40061.0
304999.0,40099.0
305000.0,40101.0
305019.0,40141.0
305020.0,40143.0
305039.0,41027.0
305040.0,41029.0
305059.0,41067.0
305060.0,41071.0
305079.0,42037.0
305080.0,42039.0
305099.0,42077.0
305100.0,42079.0
305119.0,42117.0
305120.0,42119.0
305139.0,72023.0
305140.0,72025.0
305159.0,72061.0
305160.0,72063.0
305179.0,72101.0
305180.0,72103.0
305199.0,
305200.0,72141.0
305219.0,45013.0
305220.0,45015.0
305239.0,45053.0
305240.0,45055.0
305259.0,46003.0
305260.0,46005.0
305279.0,46045.0
305280.0,46047.0
305299.0,46089.0
305300.0,46093.0
305319.0,47001.0
305320.0,47003.0
305339.0,47039.0
305340.0,47043.0
305359.0,47081.0
305360.0,47083.0
305379.0,47121.0
305380.0,47123.0
305399.0,47161.0
305400.0,47163.0
305419.0,48009.0
305420.0,48011.0
305439.0,48051.0
305440.0,48053.0
305459.0,48091.0
305460.0,48093.0
305479.0,48131.0
305480.0,48133.0
305499.0,48173.0
305500.0,48175.0
305519.0,48213.0
305520.0,48215.0
305539.0,48253.0
305540.0,48255.0
305559.0,48297.0
305560.0,48299.0
305579.0,48341.0
305580.0,48343.0
305599.0,48381.0
305600.0,48383.0
305619.0,48421.0
305620.0,48423.0
305639.0,48465.0
305640.0,48467.0
305659.0,48505.0
305660.0,48507.0
305679.0,49039.0
305680.0,49041.0
305699.0,50021.0
305700.0,
305719.0,51023.0
305720.0,51520.0
305739.0,51590.0
305740.0,51051.0
305759.0,51079.0
305760.0,51081.0
305779.0,51111.0
305780.0,51680.0
305799.0,51141.0
305800.0,51730.0
305819.0,51169.0
305820.0,51171.0
305839.0,51199.0
305840.0,53001.0
305859.0,53041.0
305860.0,53043.0
305879.0,54003.0
305880.0,54005.0
305899.0,54045.0
305900.0,54049.0
305919.0,54085.0
305920.0,54087.0
305939.0,55017.0
305940.0,55019.0
305959.0,55057.0
305960.0,55059.0
305979.0,55095.0
305980.0,55097.0
305999.0,55133.0
306000.0,55135.0
306019.0,56031.0
306020.0,56033.0
306039.0,1025.0
306040.0,1027.0
306059.0,1065.0
306060.0,1067.0
306079.0,1105.0
306080.0,1107.0
306099.0,2068.0
306100.0,2070.0
306119.0,2290.0
306120.0,4001.0
306139.0,5009.0
306140.0,5011.0
306159.0,5049.0
306160.0,5051.0
306179.0,5089.0
306180.0,5091.0
306199.0,5131.0
306200.0,5133.0
306219.0,6017.0
306220.0,6019.0
306239.0,6059.0
306240.0,6061.0
306259.0,6099.0
306260.0,6101.0
306279.0,8021.0
306280.0,8023.0
306299.0,8067.0
306300.0,8065.0
306319.0,8105.0
306320.0,8107.0
306339.0,10003.0
306340.0,10005.0
306359.0,12035.0
306360.0,12037.0
306379.0,12075.0
306380.0,12077.0
306399.0,12117.0
306400.0,12109.0
306419.0,13017.0
306420.0,13019.0
306439.0,13059.0
306440.0,13061.0
306459.0,13099.0
306460.0,13101.0
306479.0,13139.0
306480.0,13141.0
306499.0,13179.0
306500.0,13181.0
306519.0,13221.0
306520.0,13223.0
306539.0,13261.0
306540.0,13263.0
306559.0,13299.0
306560.0,13301.0
306579.0,16007.0
306580.0,16009.0
306599.0,16051.0
306600.0,16053.0
306619.0,17003.0
306620.0,17005.0
306639.0,17043.0
306640.0,17045.0
306659.0,17083.0
306660.0,17085.0
306679.0,17109.0
306680.0,17111.0
306699.0,17165.0
306700.0,17167.0
306719.0,17201.0
306720.0,17203.0
306739.0,18037.0
306740.0,18039.0
306759.0,18077.0
306760.0,18079.0
306779.0,18117.0
306780.0,18119.0
306799.0,18157.0
306800.0,18159.0
306819.0,19013.0
306820.0,19015.0
306839.0,19053.0
306840.0,19055.0
306859.0,19093.0
306860.0,19095.0
306879.0,19133.0
306880.0,19135.0
306899.0,19173.0
306900.0,19175.0
306919.0,20013.0
306920.0,20015.0
306939.0,20055.0
306940.0,20057.0
306959.0,20097.0
306960.0,20099.0
306979.0,20139.0
306980.0,20141.0
306999.0,20183.0
307000.0,20185.0
307019.0,21017.0
307020.0,21019.0
307039.0,21057.0
307040.0,21059.0
307059.0,21097.0
307060.0,21099.0
307079.0,21137.0
307080.0,21139.0
307099.0,21177.0
307100.0,21179.0
307119.0,21217.0
307120.0,21219.0
307139.0,22017.0
307140.0,22019.0
307159.0,22055.0
307160.0,22057.0
307179.0,22097.0
307180.0,22099.0
307199.0,23007.0
307200.0,23009.0
307219.0,24013.0
307220.0,24015.0
307239.0,25003.0
307240.0,25005.0
307259.0,26013.0
307260.0,26015.0
307279.0,26053.0
307280.0,26055.0
307299.0,26093.0
307300.0,26095.0
307319.0,26133.0
307320.0,26135.0
307339.0,27005.0
307340.0,27007.0
307359.0,27045.0
307360.0,27047.0
307379.0,27089.0
307380.0,27091.0
307399.0,27127.0
307400.0,27129.0
307419.0,27165.0
307420.0,27167.0
307439.0,28031.0
307440.0,28033.0
307459.0,28071.0
307460.0,28073.0
307479.0,28111.0
307480.0,28113.0
307499.0,28151.0
307500.0,28153.0
307519.0,29027.0
307520.0,29029.0
307539.0,29067.0
307540.0,29069.0
307559.0,29105.0
307560.0,29107.0
307579.0,29145.0
307580.0,29147.0
307599.0,29197.0
307600.0,29199.0
307619.0,29225.0
307620.0,29227.0
307639.0,30049.0
307640.0,30051.0
307659.0,30107.0
307660.0,30111.0
307679.0,31043.0
307680.0,31045.0
307699.0,31091.0
307700.0,31093.0
307719.0,31143.0
307720.0,31145.0
307739.0,31185.0
307740.0,32510.0
307759.0,33007.0
307760.0,33009.0
307779.0,34025.0
307780.0,34027.0
307799.0,35021.0
307800.0,35023.0
307819.0,35061.0
307820.0,36001.0
307839.0,36041.0
307840.0,36043.0
307859.0,36087.0
307860.0,36091.0
307879.0,37003.0
307880.0,37005.0
307899.0,37043.0
307900.0,37045.0
307919.0,37083.0
307920.0,37085.0
307939.0,37123.0
307940.0,37125.0
307959.0,37163.0
307960.0,37165.0
307979.0,38005.0
307980.0,38007.0
307999.0,38049.0
308000.0,38051.0
308019.0,38089.0
308020.0,38091.0
308039.0,39021.0
308040.0,39023.0
308059.0,39061.0
308060.0,39063.0
308079.0,39101.0
308080.0,39103.0
308099.0,39141.0
308100.0,39143.0
308119.0,40005.0
308120.0,40007.0
308139.0,40045.0
308140.0,40047.0
308159.0,40085.0
308160.0,40093.0
308179.0,40125.0
308180.0,40127.0
308199.0,41013.0
308200.0,41015.0
308219.0,41053.0
308220.0,41055.0
308239.0,42023.0
308240.0,42025.0
308259.0,42063.0
308260.0,42065.0
308279.0,42103.0
308280.0,42105.0
308299.0,72009.0
308300.0,72011.0
308319.0,72049.0
308320.0,72051.0
308339.0,72087.0
308340.0,72089.0
308359.0,72127.0
308360.0,72129.0
308379.0,44009.0
308380.0,45001.0
308399.0,45039.0
308400.0,45041.0
308419.0,45079.0
308420.0,45081.0
308439.0,46031.0
308440.0,46033.0
308459.0,46073.0
308460.0,46077.0
308479.0,46119.0
308480.0,46121.0
308499.0,47025.0
308500.0,47027.0
308519.0,47065.0
308520.0,47067.0
308539.0,47105.0
308540.0,47111.0
308559.0,47145.0
308560.0,47147.0
308579.0,47183.0
308580.0,47185.0
308599.0,48035.0
308600.0,48037.0
308619.0,48075.0
308620.0,48077.0
308639.0,48115.0
308640.0,48123.0
308659.0,48157.0
308660.0,48159.0
308679.0,48197.0
308680.0,48199.0
308699.0,48237.0
308700.0,48239.0
308719.0,48279.0
308720.0,48281.0
308739.0,48325.0
308740.0,48327.0
308759.0,48365.0
308760.0,48367.0
308779.0,48405.0
308780.0,48407.0
308799.0,48449.0
308800.0,48451.0
308819.0,48489.0
308820.0,48491.0
308839.0,49023.0
308840.0,49025.0
308859.0,50005.0
308860.0,50007.0
308879.0,51005.0
308880.0,51007.0
308899.0,51550.0
308900.0,51041.0
308919.0,51620.0
308920.0,51069.0
308939.0,51099.0
308940.0,51101.0
308959.0,51700.0
308960.0,51710.0
308979.0,51159.0
308980.0,51760.0
308999.0,51187.0
309000.0,51191.0
309019.0,53025.0
309020.0,53027.0
309039.0,53065.0
309040.0,53067.0
309059.0,54029.0
309060.0,54031.0
309079.0,54069.0
309080.0,54071.0
309099.0,54109.0
309100.0,55001.0
309119.0,55039.0
309120.0,55041.0
309139.0,55078.0
309140.0,55079.0
