SNo,Confirmed
189660.0,22906.0
189679.0,19551.0
189680.0,2989.0
189699.0,14113.0
189700.0,29456.0
189719.0,431.0
189720.0,167077.0
189739.0,12988.0
189740.0,84632.0
189759.0,25746.0
189760.0,147.0
189779.0,20381.0
189780.0,68149.0
189799.0,50779.0
189800.0,120293.0
189819.0,14856.0
189820.0,26443.0
189839.0,27153.0
189840.0,45545.0
189859.0,45557.0
189860.0,15542.0
189879.0,24252.0
189880.0,200220.0
189899.0,524658.0
189900.0,410138.0
189919.0,584.0
189920.0,35140.0
189939.0,68314.0
189940.0,121000.0
189959.0,27698.0
189960.0,69134.0
189979.0,290821.0
189980.0,163993.0
189999.0,165668.0
190000.0,136669.0
190019.0,40332.0
190020.0,93667.0
190039.0,482129.0
190040.0,65934.0
190059.0,26480.0
190060.0,212093.0
190079.0,815175.0
190080.0,15452.0
190099.0,549.0
190100.0,33246.0
190119.0,3656.0
190120.0,0.0
190139.0,7120.0
190140.0,1141.0
190159.0,43704.0
190160.0,980.0
190179.0,98988.0
190180.0,7919.0
190199.0,199491.0
190200.0,6537.0
190219.0,88.0
190220.0,168265.0
190239.0,13688.0
190240.0,2452.0
190259.0,150093.0
190260.0,80654.0
190279.0,527.0
190280.0,142851.0
190299.0,1268634.0
190300.0,400002.0
190319.0,4690.0
190320.0,1021451.0
190339.0,17962.0
190340.0,76907.0
190359.0,13719.0
190360.0,67405.0
190379.0,48106.0
190380.0,10747.0
190399.0,34426.0
190400.0,18118.0
190419.0,22735.0
190420.0,25345.0
190439.0,330687.0
190440.0,33258.0
190459.0,7832.0
190460.0,328408.0
190479.0,12941.0
190480.0,24893.0
190499.0,907.0
190500.0,60165.0
190519.0,2041.0
190520.0,264.0
190539.0,13131.0
190540.0,8724.0
190559.0,42949.0
190560.0,20878.0
190579.0,9951.0
190580.0,20278.0
190599.0,642.0
190600.0,29808.0
190619.0,59582.0
190620.0,447145.0
190639.0,1925066.0
190640.0,22909.0
190659.0,523839.0
190660.0,32823.0
190679.0,30300.0
190680.0,11917.0
190699.0,104768.0
190700.0,520.0
190719.0,81477.0
190720.0,266.0
190739.0,29014.0
190740.0,21323.0
190759.0,46516.0
190760.0,75790.0
190779.0,438458.0
190780.0,426259.0
190799.0,2445.0
190800.0,39556.0
190819.0,851.0
190820.0,91261.0
190839.0,14654.0
190840.0,39126.0
190859.0,24048.0
190860.0,119236.0
190879.0,8.0
190880.0,0.0
190899.0,1139.0
190900.0,246089.0
190919.0,82773.0
190920.0,859.0
190939.0,198445.0
190940.0,51405.0
190959.0,110985.0
190960.0,14700.0
190979.0,161230.0
190980.0,712.0
190999.0,137918.0
191000.0,127.0
191019.0,96251.0
191020.0,0.0
191039.0,12665.0
191040.0,4.0
191059.0,780.0
191060.0,106958.0
191079.0,173228.0
191080.0,119740.0
191099.0,2194272.0
191100.0,34677.0
191119.0,46504.0
191120.0,100428.0
191139.0,79551.0
191140.0,4570.0
191159.0,490538.0
191160.0,34271.0
191179.0,51300.0
191180.0,86.0
191199.0,353194.0
191200.0,18523.0
191219.0,16269.0
191220.0,325364.0
191239.0,251135.0
191240.0,58094.0
191259.0,512.0
191260.0,353.0
191279.0,1234.0
191280.0,7308.0
191299.0,24228.0
191300.0,55114.0
191319.0,1064.0
191320.0,37702.0
191339.0,6455.0
191340.0,14688.0
191359.0,58535.0
191360.0,25387.0
191379.0,23607.0
191380.0,347.0
191399.0,6967.0
191400.0,16785.0
191419.0,33611.0
191420.0,318263.0
191439.0,153843.0
191440.0,59796.0
191459.0,4923.0
191460.0,963390.0
191479.0,18096.0
191480.0,27736.0
191499.0,29687.0
191500.0,13869.0
191519.0,94.0
191520.0,22903.0
191539.0,72025.0
191540.0,87949.0
191559.0,26190.0
191560.0,15597.0
191579.0,1154.0
191580.0,211.0
191599.0,40305.0
191600.0,58188.0
191619.0,196.0
191620.0,58908.0
191639.0,0.0
191640.0,17550.0
191659.0,10138.0
191660.0,13566.0
191679.0,242330.0
191680.0,550893.0
191699.0,10316.0
191700.0,1306.0
191719.0,3251.0
191720.0,670.0
191739.0,11863.0
191740.0,22019.0
191759.0,3797.0
191760.0,227420.0
191779.0,12827.0
191780.0,294494.0
191799.0,113010.0
191800.0,13757.0
191819.0,49567.0
191820.0,128867.0
191839.0,256.0
191840.0,2611.0
191859.0,3633.0
191860.0,7150.0
191879.0,140.0
191880.0,361226.0
191899.0,79362.0
191900.0,482.0
191919.0,1574.0
191920.0,8277.0
191939.0,28583.0
191940.0,45730.0
191959.0,8778.0
191960.0,100673.0
191979.0,4878.0
191980.0,590.0
191999.0,0.0
192000.0,49.0
192019.0,16926.0
192020.0,14776.0
192039.0,27.0
192040.0,15022.0
192059.0,964.0
192060.0,1299.0
192079.0,364.0
192080.0,281712.0
192099.0,304.0
192100.0,1016.0
192119.0,39187.0
192120.0,58701.0
192139.0,0.0
192140.0,33391.0
192159.0,240947.0
192160.0,9603.0
192179.0,12171.0
192180.0,13408.0
192199.0,13489.0
192200.0,9818.0
192219.0,44882.0
192220.0,529027.0
192239.0,75.0
192240.0,24.0
192259.0,113909.0
192260.0,21369.0
192279.0,36079.0
192280.0,1892.0
192299.0,0.0
192300.0,13.0
192319.0,242124.0
192320.0,16.0
192339.0,862.0
192340.0,1516.0
192359.0,35077.0
192360.0,118357.0
192379.0,11134.0
192380.0,90358.0
192399.0,28960.0
192400.0,10674.0
192419.0,35727.0
192420.0,5972.0
192439.0,616.0
192440.0,148537.0
192459.0,21038.0
192460.0,28200.0
192479.0,395.0
192480.0,196223.0
192499.0,17849.0
192500.0,169321.0
192519.0,36403.0
192520.0,2636045.0
192539.0,93532.0
192540.0,428510.0
192559.0,9.0
192560.0,17714.0
192579.0,3403.0
192580.0,88587.0
192599.0,362878.0
192600.0,19364.0
192619.0,509.0
192620.0,7379.0
192639.0,11103.0
192640.0,17021.0
192659.0,993.0
192660.0,263708.0
192679.0,94549.0
192680.0,118.0
192699.0,4698.0
192700.0,52000.0
192719.0,17948.0
192720.0,475253.0
192739.0,8293.0
192740.0,11229.0
192759.0,10603.0
192760.0,58064.0
192779.0,19702.0
192780.0,1323315.0
192799.0,2202.0
192800.0,13.0
192819.0,262325.0
192820.0,22397.0
192839.0,963389.0
192840.0,517773.0
192859.0,17129.0
192860.0,28307.0
192879.0,41514.0
192880.0,70090.0
192899.0,37341.0
192900.0,18426.0
192913.0,481959.0
192919.0,18416.0
192920.0,61696.0
192939.0,134750.0
192940.0,25783.0
192959.0,81555.0
192960.0,13.0
192979.0,227046.0
192980.0,601.0
192999.0,12098.0
193000.0,72834.0
193019.0,30368.0
193020.0,187344.0
193039.0,143179.0
193040.0,198886.0
193059.0,23916.0
193060.0,15968.0
193079.0,467.0
193080.0,190.0
193099.0,113544.0
193100.0,6849.0
193119.0,307507.0
193120.0,99164.0
193139.0,43875.0
193140.0,312.0
193159.0,20549.0
193160.0,19854.0
193179.0,90920.0
193180.0,7290.0
193199.0,23761.0
193200.0,33207.0
193219.0,60.0
193220.0,230.0
193239.0,7887.0
193240.0,93184.0
193259.0,2169.0
193260.0,864.0
193279.0,9711.0
193280.0,125049.0
193299.0,758473.0
193300.0,1237474.0
193319.0,2202.0
193320.0,146937.0
193339.0,261438.0
193340.0,2181.0
193359.0,2.0
193360.0,2428.0
193379.0,11616.0
193380.0,808.0
193399.0,14491.0
193400.0,35746.0
193419.0,4947.0
193420.0,882850.0
193439.0,19361.0
193440.0,27171.0
193459.0,622.0
193460.0,252584.0
193479.0,191799.0
193480.0,7286.0
193499.0,30353.0
193500.0,40357.0
193519.0,25418.0
193520.0,3378.0
193539.0,29.0
193540.0,614.0
193559.0,4866.0
193560.0,51230.0
193579.0,102333.0
193580.0,12380.0
193599.0,2508.0
193600.0,32100.0
193619.0,684.0
193620.0,935.0
193639.0,771252.0
193640.0,35756.0
193659.0,21154.0
193660.0,4989.0
193679.0,9193.0
193680.0,315275.0
193699.0,283171.0
193700.0,384181.0
193719.0,813.0
193720.0,4223.0
193739.0,7948.0
193740.0,168262.0
193759.0,40963.0
193760.0,558437.0
193779.0,1413.0
193780.0,5438.0
193799.0,26445.0
193800.0,31279.0
193819.0,202641.0
193820.0,1255.0
193839.0,20620.0
193840.0,138332.0
193859.0,15845.0
193860.0,25540.0
193879.0,52380.0
193880.0,9036.0
193899.0,604132.0
193900.0,34275.0
193919.0,22733.0
193920.0,23678.0
193939.0,281654.0
193940.0,68113.0
193959.0,358755.0
193960.0,18913.0
193979.0,581.0
193980.0,22676.0
193999.0,160027.0
194000.0,365768.0
194019.0,382.0
194020.0,26848.0
194039.0,5277.0
194040.0,1320.0
194059.0,123369.0
194060.0,327995.0
194079.0,3206.0
194080.0,1779.0
194099.0,443146.0
194100.0,19309.0
194119.0,33.0
194120.0,353.0
194139.0,26039.0
194140.0,6393.0
194159.0,141219.0
194160.0,2101.0
194179.0,16273.0
194180.0,31087.0
194199.0,5564.0
194200.0,16732.0
194219.0,992.0
194220.0,22386.0
194239.0,33126.0
194240.0,2452262.0
194259.0,9003.0
194260.0,35607.0
194279.0,26027.0
194280.0,68588.0
194299.0,2286803.0
194300.0,251643.0
194319.0,690900.0
194320.0,2406.0
194339.0,247228.0
194340.0,2412.0
194359.0,35421.0
194360.0,1021.0
194379.0,4446.0
194380.0,3795.0
194399.0,921938.0
194400.0,26160.0
194419.0,8607.0
194420.0,1954.0
194439.0,485070.0
194440.0,26404.0
194459.0,42974.0
194460.0,9335.0
194479.0,222061.0
194480.0,451605.0
194499.0,2080.0
194500.0,32419.0
194519.0,140257.0
194520.0,402519.0
194539.0,330309.0
194540.0,721481.0
194559.0,421315.0
194560.0,6651.0
194579.0,19420.0
194580.0,6004.0
194599.0,68875.0
194600.0,52828.0
194619.0,1471422.0
194620.0,36128.0
194639.0,1462.0
194640.0,66753.0
194659.0,234.0
194660.0,13546.0
194679.0,23457.0
194680.0,9485.0
194699.0,0.0
194700.0,0.0
194719.0,20395.0
194720.0,22867.0
194739.0,980.0
194740.0,397.0
194759.0,8249.0
194760.0,17684.0
194779.0,7126.0
194780.0,126935.0
194799.0,175374.0
194800.0,215080.0
194819.0,2455.0
194820.0,6379.0
194839.0,81388.0
194840.0,41.0
194859.0,146309.0
194860.0,917.0
194879.0,431623.0
194880.0,144644.0
194899.0,1113349.0
194900.0,64979.0
194919.0,77258.0
194920.0,1.0
194939.0,68775.0
194940.0,202972.0
194959.0,10946.0
194960.0,561542.0
194979.0,18254.0
194980.0,19742.0
194999.0,26403.0
195000.0,151903.0
195019.0,33795.0
195020.0,3134.0
195039.0,343435.0
195040.0,194636.0
195059.0,25462.0
195060.0,65581.0
195079.0,62843.0
195080.0,182.0
195099.0,264.0
195100.0,1970.0
195119.0,9017.0
195120.0,7918.0
195139.0,22007.0
195140.0,394.0
195159.0,22927.0
195160.0,234069.0
195179.0,31357.0
195180.0,15291.0
195199.0,451577.0
195200.0,29570.0
195219.0,25967.0
195220.0,28332.0
195239.0,33749.0
195240.0,1338.0
195259.0,11935.0
195260.0,1259.0
195279.0,572.0
195280.0,75.0
195299.0,266.0
195300.0,21935.0
195319.0,22472.0
195320.0,112222.0
195339.0,78805.0
195340.0,94284.0
195359.0,439345.0
195360.0,35619.0
195379.0,40466.0
195380.0,25847.0
195399.0,97938.0
195400.0,5921.0
195419.0,39761.0
195420.0,18293.0
195439.0,122083.0
195440.0,130.0
195459.0,0.0
195460.0,0.0
195479.0,266946.0
195480.0,43522.0
195499.0,91886.0
195500.0,869.0
195519.0,207745.0
195520.0,53105.0
195539.0,113392.0
195540.0,15440.0
195559.0,172779.0
195560.0,712.0
195579.0,141453.0
195580.0,127.0
195599.0,97127.0
195600.0,0.0
195619.0,13388.0
195620.0,4.0
195639.0,799.0
195640.0,110796.0
195659.0,191088.0
195660.0,128370.0
195679.0,2270101.0
195680.0,36407.0
195699.0,48582.0
195700.0,106378.0
195719.0,81298.0
195720.0,4624.0
195739.0,499900.0
195740.0,35714.0
195759.0,54629.0
195760.0,97.0
195779.0,367906.0
195780.0,19521.0
195799.0,16905.0
195800.0,342928.0
195819.0,254913.0
195820.0,60251.0
195839.0,518.0
195840.0,368.0
195859.0,1236.0
195860.0,7357.0
195879.0,25224.0
195880.0,55910.0
195899.0,1139.0
195900.0,38531.0
195919.0,7226.0
195920.0,15254.0
195939.0,61108.0
195940.0,26804.0
195959.0,24933.0
195960.0,373.0
195979.0,7191.0
195980.0,17316.0
195999.0,34897.0
196000.0,322355.0
196019.0,162382.0
196020.0,62280.0
196039.0,4978.0
196040.0,1048281.0
196059.0,19335.0
196060.0,28629.0
196079.0,31453.0
196080.0,15121.0
196099.0,97.0
196100.0,24513.0
196119.0,75885.0
196120.0,93852.0
196139.0,27091.0
196140.0,16457.0
196159.0,1321.0
196160.0,222.0
196179.0,41595.0
196180.0,60584.0
196199.0,209.0
196200.0,64820.0
196219.0,0.0
196220.0,858.0
196239.0,10799.0
196240.0,14528.0
196259.0,25284.0
196260.0,258767.0
196279.0,55964.0
196280.0,11134.0
196290.0,1676171.0
196299.0,11108.0
196300.0,3304.0
196319.0,216286.0
196320.0,13165.0
196339.0,9641.0
196340.0,3812.0
196359.0,22963.0
196360.0,13330.0
196379.0,7337.0
196380.0,125438.0
196399.0,85328.0
196400.0,52967.0
196419.0,352120.0
196420.0,373.0
196439.0,49.0
196440.0,3807.0
196459.0,17896.0
196460.0,159.0
196479.0,24508.0
196480.0,80872.0
196499.0,15383.0
196500.0,1675.0
196519.0,196.0
196520.0,30240.0
196539.0,15238.0
196540.0,9183.0
196559.0,36926.0
196560.0,4978.0
196579.0,628352.0
196580.0,0.0
196599.0,13497.0
196600.0,17131.0
196619.0,103.0
196620.0,28.0
196639.0,465.0
196640.0,970.0
196659.0,12544.0
196660.0,366.0
196679.0,16424.0
196680.0,337.0
196699.0,18435.0
196700.0,40328.0
196719.0,9589.0
196720.0,0.0
196739.0,46.0
196740.0,246048.0
196759.0,6045.0
196760.0,13710.0
196779.0,16177.0
196780.0,14010.0
196799.0,40.0
196800.0,49584.0
196819.0,125.0
196820.0,87.0
196839.0,14052.0
196840.0,120223.0
196859.0,42946.0
196860.0,37884.0
196879.0,311111.0
196880.0,0.0
196886.0,465337.0
196899.0,4.0
196900.0,263997.0
196919.0,521.0
196920.0,863.0
196939.0,1025.0
196940.0,36543.0
196959.0,1.0
196960.0,11712.0
196979.0,37901.0
196980.0,30075.0
196999.0,142758.0
197000.0,36832.0
197019.0,48540.0
197020.0,696.0
197039.0,230.0
197040.0,28671.0
197059.0,94633.0
197060.0,519905.0
197079.0,1050.0
197080.0,7127.0
197099.0,127227.0
197100.0,53.0
197119.0,1268263.0
197120.0,600755.0
197139.0,156416.0
197140.0,47592.0
197159.0,2188.0
197160.0,6097.0
197179.0,2583.0
197180.0,1035.0
197199.0,822.0
197200.0,13305.0
197219.0,36880.0
197220.0,42478.0
197239.0,884171.0
197240.0,15.0
197259.0,28045.0
197260.0,8675.0
197279.0,254447.0
197280.0,50095.0
197299.0,7349.0
197300.0,28590.0
197319.0,41064.0
197320.0,286596.0
197339.0,3379.0
197340.0,24569.0
197359.0,643.0
197360.0,50092.0
197379.0,51626.0
197380.0,314466.0
197399.0,14398.0
197400.0,39592.0
197419.0,32242.0
197420.0,147173.0
197439.0,935.0
197440.0,157.0
197459.0,37382.0
197460.0,18241.0
197479.0,5518.0
197480.0,14447.0
197499.0,338054.0
197500.0,11571.0
197519.0,411601.0
197520.0,185825.0
197539.0,4259.0
197540.0,6864.0
197559.0,173591.0
197560.0,811.0
197579.0,592746.0
197580.0,94156.0
197599.0,5692.0
197600.0,315730.0
197619.0,32796.0
197620.0,228451.0
197639.0,1274.0
197640.0,34343.0
197659.0,149707.0
197660.0,35362.0
197679.0,27542.0
197680.0,143715.0
197699.0,10024.0
197700.0,585.0
197719.0,34818.0
197720.0,1910091.0
197739.0,24463.0
197740.0,14912.0
197759.0,70646.0
197760.0,590844.0
197779.0,19764.0
197780.0,37251.0
197799.0,676.0
197800.0,23621.0
197819.0,161415.0
197820.0,376793.0
197839.0,387.0
197840.0,26848.0
197859.0,5289.0
197860.0,1556.0
197879.0,125557.0
197880.0,337743.0
197899.0,5170.0
197900.0,1779.0
197919.0,450221.0
197920.0,20482.0
197939.0,34.0
197940.0,395.0
197959.0,26279.0
197960.0,6854.0
197979.0,146074.0
197980.0,2104.0
197999.0,16907.0
198000.0,31484.0
198019.0,5977.0
198020.0,16757.0
198039.0,995.0
198040.0,23324.0
198059.0,35005.0
198060.0,2653925.0
198079.0,9485.0
198080.0,37103.0
198099.0,27164.0
198100.0,72582.0
198119.0,2559581.0
198120.0,260836.0
198139.0,736926.0
198140.0,3021.0
198159.0,249913.0
198160.0,2735.0
198179.0,36889.0
198180.0,1022.0
198199.0,4954.0
198200.0,3869.0
198219.0,924898.0
198220.0,26798.0
198239.0,9924.0
198240.0,2284.0
198259.0,494985.0
198260.0,26425.0
198279.0,45440.0
198280.0,9587.0
198299.0,233665.0
198300.0,473282.0
198319.0,2237.0
198320.0,35139.0
198339.0,145930.0
198340.0,424492.0
198359.0,331151.0
198360.0,762603.0
198379.0,463309.0
198380.0,6696.0
198399.0,19478.0
198400.0,6219.0
198419.0,69461.0
198420.0,54781.0
198439.0,1528952.0
198440.0,37430.0
198459.0,1554.0
198460.0,78745.0
198479.0,234.0
198480.0,13998.0
198499.0,24470.0
198500.0,9544.0
198519.0,0.0
198520.0,0.0
198539.0,20404.0
198540.0,23512.0
198559.0,980.0
198560.0,422.0
198579.0,8586.0
198580.0,18156.0
198599.0,7866.0
198600.0,130049.0
198619.0,180644.0
198620.0,220349.0
198639.0,2455.0
198640.0,6541.0
198659.0,82138.0
198660.0,41.0
198679.0,149093.0
198680.0,1053.0
198699.0,476187.0
198700.0,145672.0
198719.0,1214176.0
198720.0,68664.0
198739.0,77530.0
198740.0,1.0
198759.0,70676.0
198760.0,212996.0
198779.0,11196.0
198780.0,607345.0
198799.0,18373.0
198800.0,20571.0
198819.0,27110.0
198820.0,164156.0
198839.0,34809.0
198840.0,3225.0
198859.0,358947.0
198860.0,205994.0
198879.0,26168.0
198880.0,67262.0
198899.0,65479.0
198900.0,182.0
198919.0,264.0
198920.0,2023.0
198939.0,9211.0
198940.0,7935.0
198959.0,22914.0
198960.0,417.0
198979.0,26656.0
198980.0,244583.0
198999.0,32500.0
199000.0,15712.0
199019.0,454697.0
199020.0,30438.0
199039.0,29019.0
199040.0,28646.0
199059.0,34887.0
199060.0,1519.0
199079.0,11975.0
199080.0,1540.0
199099.0,640.0
199100.0,75.0
199119.0,266.0
199120.0,22546.0
199139.0,23295.0
199140.0,114390.0
199159.0,82630.0
199160.0,100451.0
199179.0,459866.0
199180.0,37685.0
199199.0,42015.0
199200.0,25966.0
199219.0,106322.0
199220.0,5984.0
199239.0,40722.0
199240.0,19094.0
199259.0,124479.0
199260.0,166.0
199279.0,0.0
199280.0,0.0
199299.0,283819.0
199300.0,44677.0
199319.0,99778.0
199320.0,875.0
199339.0,214929.0
199340.0,53489.0
199359.0,115633.0
199360.0,16050.0
199379.0,181486.0
199380.0,712.0
199399.0,144738.0
199400.0,127.0
199419.0,98271.0
199420.0,0.0
199439.0,14396.0
199440.0,4.0
199459.0,811.0
199460.0,115733.0
199479.0,208209.0
199480.0,139281.0
199499.0,2326256.0
199500.0,37742.0
199519.0,50238.0
199520.0,111452.0
199539.0,82696.0
199540.0,4761.0
199559.0,512841.0
199560.0,37046.0
199579.0,56632.0
199580.0,114.0
199599.0,386595.0
199600.0,20286.0
199619.0,17364.0
199620.0,367491.0
199639.0,258811.0
199640.0,61977.0
199659.0,527.0
199660.0,397.0
199679.0,1241.0
199680.0,7399.0
199699.0,26520.0
199700.0,56452.0
199719.0,1227.0
199720.0,39242.0
199739.0,7777.0
199740.0,15705.0
199759.0,63335.0
199760.0,27951.0
199779.0,26012.0
199780.0,393.0
199799.0,7328.0
199800.0,17916.0
199819.0,36024.0
199820.0,326465.0
199839.0,168409.0
199840.0,63380.0
199859.0,5018.0
199860.0,1135592.0
199879.0,20279.0
199880.0,29338.0
199899.0,34453.0
199900.0,15843.0
199919.0,102.0
199920.0,25571.0
199939.0,80449.0
199940.0,97614.0
199959.0,27712.0
199960.0,17154.0
199979.0,1546.0
199980.0,233.0
199999.0,42759.0
200000.0,62516.0
200019.0,229.0
200020.0,75012.0
200039.0,0.0
200040.0,2750.0
200059.0,11250.0
200060.0,14952.0
200079.0,25719.0
200080.0,271595.0
200099.0,58116.0
200100.0,11986.0
200119.0,11332.0
200120.0,3363.0
200139.0,220223.0
200140.0,15007.0
200159.0,9740.0
200160.0,3857.0
200179.0,23894.0
200180.0,13637.0
200199.0,9027.0
200200.0,138224.0
200219.0,86597.0
200220.0,55903.0
200239.0,361782.0
200240.0,583.0
200259.0,49.0
200260.0,3978.0
200279.0,19635.0
200280.0,174.0
200299.0,25737.0
200300.0,82215.0
200319.0,15516.0
200320.0,1847.0
200339.0,196.0
200340.0,32868.0
200359.0,15518.0
200360.0,9636.0
200379.0,37609.0
200380.0,5126.0
200399.0,630506.0
200400.0,0.0
200419.0,14113.0
200420.0,17340.0
200439.0,103.0
200440.0,29.0
200459.0,680.0
200460.0,972.0
200479.0,12911.0
200480.0,366.0
200499.0,16912.0
200500.0,441.0
200519.0,19118.0
200520.0,41275.0
200539.0,9621.0
200540.0,0.0
200559.0,46.0
200560.0,249082.0
200579.0,6255.0
200580.0,14893.0
200599.0,16386.0
200600.0,14434.0
200619.0,40.0
200620.0,53913.0
200639.0,128.0
200640.0,90.0
200659.0,14456.0
200660.0,126607.0
200679.0,43483.0
200680.0,38940.0
200699.0,313425.0
200700.0,0.0
200706.0,482062.0
200719.0,4.0
200720.0,279039.0
200739.0,524.0
200740.0,864.0
200759.0,1025.0
200760.0,37748.0
200779.0,1.0
200780.0,12419.0
200799.0,39124.0
200800.0,30955.0
200819.0,147826.0
200820.0,38356.0
200839.0,50497.0
200840.0,777.0
200859.0,231.0
200860.0,29837.0
200879.0,96195.0
200880.0,524020.0
200899.0,1166.0
200900.0,7160.0
200919.0,128992.0
200920.0,53.0
200939.0,1299022.0
200940.0,604549.0
200959.0,163527.0
200960.0,48181.0
200979.0,2228.0
200980.0,6152.0
200999.0,2706.0
201000.0,1090.0
201019.0,838.0
201020.0,13308.0
201039.0,38025.0
201040.0,43432.0
201059.0,885234.0
201060.0,15.0
201079.0,28996.0
201080.0,8919.0
201099.0,256309.0
201100.0,52541.0
201119.0,7440.0
201120.0,29872.0
201139.0,41851.0
201140.0,290813.0
201159.0,3382.0
201160.0,25361.0
201179.0,646.0
201180.0,50770.0
201199.0,51983.0
201200.0,320782.0
201219.0,15583.0
201220.0,41356.0
201239.0,32598.0
201240.0,151273.0
201259.0,935.0
201260.0,157.0
201279.0,38881.0
201280.0,18710.0
201299.0,6187.0
201300.0,14699.0
201319.0,352939.0
201320.0,12162.0
201339.0,442529.0
201340.0,191315.0
201359.0,4303.0
201360.0,7139.0
201379.0,177670.0
201380.0,819.0
201399.0,635975.0
201400.0,94968.0
201419.0,5986.0
201420.0,337900.0
201439.0,34236.0
201440.0,234238.0
201459.0,1283.0
201460.0,35990.0
201479.0,158677.0
201480.0,39560.0
201499.0,29250.0
201500.0,153423.0
201519.0,10424.0
201520.0,590.0
201539.0,35325.0
201540.0,2014645.0
201559.0,25242.0
201560.0,15015.0
201579.0,72622.0
201580.0,594175.0
201599.0,20566.0
201600.0,38561.0
201619.0,775.0
201620.0,24565.0
201639.0,163128.0
201640.0,385750.0
201659.0,411.0
201660.0,27336.0
201679.0,5316.0
201680.0,1596.0
201699.0,131009.0
201700.0,345710.0
201719.0,6241.0
201720.0,1877.0
201739.0,455055.0
201740.0,23726.0
201759.0,34.0
201760.0,502.0
201779.0,27827.0
201780.0,7247.0
201799.0,149769.0
201800.0,2109.0
201819.0,17503.0
201820.0,32238.0
201839.0,6228.0
201840.0,16783.0
201859.0,999.0
201860.0,24222.0
201879.0,37244.0
201880.0,2870104.0
201899.0,9891.0
201900.0,38567.0
201919.0,28180.0
201920.0,77404.0
201939.0,2789983.0
201940.0,269088.0
201959.0,782288.0
201960.0,3431.0
201979.0,253744.0
201980.0,3006.0
201999.0,38777.0
202000.0,1022.0
202019.0,5241.0
202020.0,3934.0
202039.0,929552.0
202040.0,27367.0
202059.0,10533.0
202060.0,2665.0
202079.0,505637.0
202080.0,26533.0
202099.0,48127.0
202100.0,9835.0
202119.0,243899.0
202120.0,489319.0
202139.0,2413.0
202140.0,37322.0
202159.0,150293.0
202160.0,439609.0
202179.0,332541.0
202180.0,799639.0
202199.0,486843.0
202200.0,6840.0
202219.0,19567.0
202220.0,6454.0
202239.0,70086.0
202240.0,56738.0
202259.0,1577119.0
202260.0,38695.0
202279.0,1607.0
202280.0,84337.0
202299.0,234.0
202300.0,14449.0
202319.0,25489.0
202320.0,9615.0
202339.0,0.0
202340.0,0.0
202359.0,20414.0
202360.0,24071.0
202379.0,980.0
202380.0,435.0
202399.0,8868.0
202400.0,18613.0
202419.0,8809.0
202420.0,132865.0
202439.0,187487.0
202440.0,226002.0
202459.0,2478.0
202460.0,6745.0
202479.0,82723.0
202480.0,41.0
202499.0,151687.0
202500.0,1145.0
202519.0,517806.0
202520.0,146689.0
202539.0,1296806.0
202540.0,71241.0
202559.0,77777.0
202560.0,1.0
202579.0,72422.0
202580.0,223360.0
202599.0,11519.0
202600.0,649040.0
202619.0,18515.0
202620.0,21402.0
202639.0,27853.0
202640.0,189877.0
202659.0,35534.0
202660.0,3404.0
202679.0,369177.0
202680.0,221544.0
202699.0,26712.0
202700.0,68619.0
202719.0,71067.0
202720.0,182.0
202739.0,266.0
202740.0,2065.0
202759.0,9414.0
202760.0,7958.0
202779.0,23803.0
202780.0,449.0
202799.0,30738.0
202800.0,254410.0
202819.0,33570.0
202820.0,16015.0
202839.0,462044.0
202840.0,31137.0
202859.0,31958.0
202860.0,28787.0
202879.0,35920.0
202880.0,1671.0
202899.0,12035.0
202900.0,1818.0
202919.0,739.0
202920.0,75.0
202939.0,266.0
202940.0,23201.0
202959.0,24390.0
202960.0,118388.0
202979.0,84816.0
202980.0,106102.0
202999.0,473648.0
203000.0,39548.0
203019.0,43733.0
203020.0,26163.0
203039.0,115391.0
203040.0,6011.0
203059.0,42989.0
203060.0,19885.0
203079.0,126564.0
203080.0,174.0
203099.0,0.0
203100.0,0.0
203119.0,293795.0
203120.0,45871.0
203139.0,105219.0
203140.0,884.0
203159.0,220205.0
203160.0,53831.0
203179.0,117011.0
203180.0,17365.0
203199.0,187320.0
203200.0,712.0
203219.0,147860.0
203220.0,139.0
203239.0,98859.0
203240.0,0.0
203259.0,15272.0
203260.0,4.0
203279.0,834.0
203280.0,120789.0
203299.0,220707.0
203300.0,147016.0
203319.0,2373115.0
203320.0,38085.0
203339.0,51485.0
203340.0,115370.0
203359.0,87008.0
203360.0,4882.0
203379.0,528539.0
203380.0,38140.0
203399.0,60117.0
203400.0,114.0
203419.0,426130.0
203420.0,21483.0
203439.0,17846.0
203440.0,395506.0
203459.0,262928.0
203460.0,63442.0
203479.0,529.0
203480.0,436.0
203499.0,1244.0
203500.0,7474.0
203519.0,27792.0
203520.0,56802.0
203539.0,1288.0
203540.0,39888.0
203559.0,8651.0
203560.0,16152.0
203579.0,65262.0
203580.0,29094.0
203599.0,27130.0
203600.0,396.0
203619.0,7459.0
203620.0,18486.0
203639.0,37054.0
203640.0,330251.0
203659.0,174620.0
203660.0,74623.0
203679.0,5057.0
203680.0,1212922.0
203699.0,21280.0
203700.0,30035.0
203719.0,37003.0
203720.0,17354.0
203739.0,103.0
203740.0,26757.0
203759.0,84196.0
203760.0,104443.0
203779.0,28392.0
203780.0,17826.0
203799.0,1698.0
203800.0,240.0
