Date,Value
5478.0,290.75
5480.0,296.0
5481.0,291.25
5483.0,294.25
5484.0,293.65
5486.0,293.75
5487.0,294.9
5489.0,297.5
5490.0,298.4
5492.0,292.25
5493.0,291.35
5495.0,286.0
5496.0,282.75
5498.0,279.25
5499.0,280.95
5501.0,280.65
5502.0,279.5
5504.0,280.05
5505.0,280.3
5507.0,284.25
5508.0,282.75
5510.0,287.3
5511.0,287.3
5513.0,287.3
5514.0,290.9
5516.0,290.25
5517.0,290.25
5519.0,280.45
5520.0,279.4
5522.0,281.6
5523.0,282.25
5525.0,282.1
5526.0,283.3
5528.0,285.8
5529.0,287.65
5531.0,287.75
5532.0,287.2
5534.0,285.9
5535.0,285.55
5537.0,283.3
5538.0,283.0
5540.0,285.05
5541.0,293.65
5543.0,296.25
5544.0,308.6
5546.0,311.5
5547.0,308.35
5549.0,302.5
5550.0,304.75
5552.0,305.25
5553.0,302.25
5555.0,298.75
5556.0,294.0
5558.0,293.65
5559.0,292.9
5561.0,288.5
5562.0,288.8
5564.0,291.2
5565.0,290.5
5567.0,290.65
5568.0,288.75
5570.0,287.35
5571.0,283.9
5573.0,285.15
5574.0,287.8
5576.0,284.85
5577.0,284.15
5579.0,279.75
5580.0,275.75
5582.0,277.5
5583.0,276.85
5585.0,279.35
5586.0,280.15
5588.0,282.5
5589.0,280.4
5591.0,282.0
5592.0,281.75
5594.0,281.35
5595.0,279.85
5597.0,279.85
5598.0,279.5
5600.0,276.0
5601.0,275.05
5603.0,275.45
5604.0,275.6
5606.0,280.75
5607.0,277.9
5609.0,277.6
5610.0,276.75
5612.0,275.05
5613.0,276.0
5615.0,272.8
5616.0,273.15
5618.0,274.05
5619.0,273.7
5621.0,271.3
5622.0,271.3
5624.0,272.25
5625.0,272.5
5627.0,283.25
5628.0,288.4
5630.0,285.75
5631.0,284.4
5633.0,291.5
5634.0,287.15
5636.0,290.1
5637.0,285.9
5639.0,286.05
5640.0,287.65
5642.0,284.05
5643.0,283.8
5645.0,289.75
5646.0,288.15
5648.0,286.5
5649.0,286.85
5651.0,282.85
5652.0,284.1
5654.0,279.95
5655.0,280.8
5657.0,282.45
5658.0,282.75
5660.0,279.35
5661.0,279.3
5663.0,279.7
5664.0,279.4
5666.0,278.1
5667.0,276.75
5669.0,277.6
5670.0,275.5
5672.0,273.2
5673.0,273.1
5675.0,272.2
5676.0,272.7
5678.0,274.15
5679.0,276.35
5681.0,275.6
5682.0,274.6
5684.0,273.15
5685.0,272.6
5687.0,273.65
5688.0,274.0
5690.0,277.0
5691.0,277.0
5693.0,275.0
5694.0,274.15
5696.0,272.75
5697.0,272.55
5699.0,272.5
5700.0,273.1
5702.0,273.0
5703.0,271.85
5705.0,269.5
5706.0,273.95
5708.0,274.85
5709.0,276.15
5711.0,273.65
5712.0,273.1
5714.0,271.35
5715.0,270.4
5717.0,270.0
5718.0,270.5
5720.0,274.0
5721.0,273.25
5723.0,270.25
5724.0,272.0
5726.0,270.45
5727.0,271.45
5729.0,266.8
5730.0,266.4
5732.0,264.75
5733.0,264.5
5735.0,264.85
5736.0,264.65
5738.0,265.5
5739.0,264.1
5741.0,264.85
5742.0,264.85
5744.0,264.6
5745.0,266.7
5747.0,266.15
5748.0,266.15
5750.0,265.7
5751.0,265.55
5753.0,269.95
5754.0,269.1
5756.0,269.2
5757.0,270.7
5759.0,271.6
5760.0,273.9
5762.0,270.7
5763.0,270.75
5765.0,269.3
5766.0,270.35
5768.0,269.55
5769.0,272.45
5771.0,273.1
5772.0,273.1
5774.0,275.05
5775.0,274.45
5777.0,274.45
5778.0,271.1
5780.0,267.1
5781.0,267.4
5783.0,267.0
5784.0,266.3
5786.0,263.7
5787.0,263.5
5789.0,263.5
5790.0,264.9
5792.0,266.15
5793.0,266.1
5795.0,264.9
5796.0,263.55
5798.0,264.95
5799.0,264.5
5801.0,266.7
5802.0,265.45
5804.0,263.15
5805.0,262.95
5807.0,261.1
5808.0,260.75
5810.0,258.55
5811.0,257.45
5813.0,256.25
5814.0,257.5
5816.0,260.45
5817.0,263.2
5819.0,266.7
5820.0,266.35
5822.0,262.5
5823.0,261.85
5825.0,263.65
5826.0,269.8
5828.0,269.3
5829.0,263.85
5831.0,260.7
5832.0,260.55
5834.0,262.0
5835.0,261.15
5837.0,262.2
5838.0,262.0
5840.0,260.15
5841.0,257.7
5843.0,257.1
5844.0,259.45
5846.0,258.8
5847.0,259.0
5849.0,257.7
5850.0,259.25
5852.0,259.25
5853.0,260.55
5855.0,263.1
5856.0,263.85
5858.0,263.4
5859.0,263.5
5861.0,264.6
5862.0,263.15
5864.0,263.95
5865.0,266.4
5867.0,266.6
5868.0,265.2
5870.0,268.45
5871.0,269.05
5873.0,266.6
5874.0,270.9
5876.0,273.0
5877.0,291.25
5879.0,283.15
5880.0,286.05
5882.0,276.25
5883.0,275.75
5885.0,267.5
5886.0,265.4
5888.0,265.7
5889.0,265.5
5891.0,267.0
5892.0,268.5
5894.0,271.95
5895.0,272.4
5897.0,272.0
5898.0,273.4
5900.0,271.7
5901.0,273.3
5903.0,274.0
5904.0,274.8
5906.0,270.6
5907.0,268.35
5909.0,267.6
5910.0,266.3
5912.0,266.1
5913.0,267.45
5915.0,266.3
5916.0,266.35
5918.0,267.6
5919.0,268.55
5921.0,269.7
5922.0,268.7
5924.0,268.4
5925.0,267.5
5927.0,266.3
5928.0,265.9
5930.0,267.0
5931.0,267.85
5933.0,266.45
5934.0,266.4
5936.0,275.8
5937.0,275.6
5939.0,275.35
5940.0,275.9
5942.0,276.65
5943.0,276.3
5945.0,274.85
5946.0,272.8
5948.0,271.05
5949.0,272.85
5951.0,273.0
5952.0,273.35
5954.0,271.3
5955.0,272.05
5957.0,271.5
5958.0,287.0
5960.0,280.25
5961.0,285.75
5963.0,289.4
5964.0,288.1
5966.0,292.5
5967.0,288.2
5969.0,291.45
5970.0,289.8
5972.0,290.6
5973.0,291.65
5975.0,290.35
5976.0,291.2
5978.0,290.0
5979.0,287.15
5981.0,281.8
5982.0,281.85
5984.0,281.6
5985.0,281.0
5987.0,275.9
5988.0,276.05
5990.0,276.7
5991.0,277.25
5993.0,280.4
5994.0,278.75
5996.0,279.9
5997.0,278.25
5999.0,280.3
6000.0,279.95
6002.0,280.0
6003.0,276.5
6005.0,275.45
6006.0,274.5
6008.0,272.95
6009.0,272.8
6011.0,273.1
6012.0,272.6
6014.0,274.4
6015.0,274.8
6017.0,276.35
6018.0,276.6
6020.0,274.55
6021.0,274.1
6023.0,272.2
6024.0,273.5
6026.0,277.05
6027.0,277.75
6029.0,278.65
6030.0,276.1
6032.0,277.5
6033.0,277.5
6035.0,277.7
6036.0,276.5
6038.0,276.5
6039.0,278.35
6041.0,277.75
6042.0,278.6
6044.0,281.1
6045.0,286.85
6047.0,286.35
6048.0,284.2
6050.0,285.0
6051.0,283.2
6053.0,282.05
6054.0,280.75
6056.0,279.0
6057.0,279.1
6059.0,281.5
6060.0,282.3
6062.0,287.4
6063.0,291.95
6065.0,299.5
6066.0,304.3
6068.0,298.9
6069.0,297.4
6071.0,299.85
6072.0,297.35
6074.0,291.3
6075.0,292.15
6077.0,291.95
6078.0,294.2
6080.0,296.85
6081.0,295.4
6083.0,297.8
6084.0,292.7
6086.0,289.15
6087.0,291.2
6089.0,293.15
6090.0,291.2
6092.0,292.05
6093.0,293.1
6095.0,292.75
6096.0,294.25
6098.0,296.1
6099.0,299.0
6101.0,301.4
6102.0,301.4
6104.0,303.75
6105.0,301.7
6107.0,300.45
6108.0,298.7
6110.0,301.3
6111.0,300.35
6113.0,297.75
6114.0,300.85
6116.0,301.8
6117.0,303.7
6119.0,304.2
6120.0,307.25
6122.0,309.7
6123.0,308.2
6125.0,307.6
6126.0,310.45
6128.0,312.0
6129.0,310.5
6131.0,311.15
6132.0,310.75
6134.0,308.3
6135.0,310.1
6137.0,311.5
6138.0,315.2
6140.0,317.15
6141.0,320.95
6143.0,320.2
6144.0,327.05
6146.0,326.6
6147.0,326.6
6149.0,322.0
6150.0,324.1
6152.0,322.5
6153.0,316.8
6155.0,318.75
6156.0,322.1
6158.0,318.35
6159.0,320.65
6161.0,322.7
6162.0,326.4
6164.0,321.55
6165.0,318.8
6167.0,312.1
6168.0,314.45
6170.0,310.6
6171.0,311.3
6173.0,313.8
6174.0,314.8
6176.0,316.7
6177.0,319.0
6179.0,316.15
6180.0,317.65
6182.0,322.9
6183.0,319.7
6185.0,309.45
6186.0,304.95
6188.0,305.4
6189.0,304.65
6191.0,305.05
6192.0,309.5
6194.0,312.2
6195.0,312.15
6197.0,316.7
6198.0,313.8
6200.0,312.65
6201.0,314.2
6203.0,308.0
6204.0,306.55
6206.0,305.95
6207.0,305.95
6209.0,311.1
6210.0,312.1
6212.0,312.0
6213.0,313.5
6215.0,317.55
6216.0,319.25
6218.0,319.1
6219.0,315.5
6221.0,318.8
6222.0,315.35
6224.0,318.7
6225.0,322.25
6227.0,322.5
6228.0,326.3
6230.0,319.6
6231.0,320.05
6233.0,321.75
6234.0,322.2
6236.0,320.3
6237.0,321.75
6239.0,319.35
6240.0,318.95
6242.0,317.75
6243.0,316.2
6245.0,310.75
6246.0,312.75
6248.0,312.55
6249.0,312.1
6251.0,313.0
6252.0,314.45
6254.0,316.55
6255.0,316.9
6257.0,317.55
6258.0,318.5
6260.0,319.25
6261.0,321.7
6263.0,321.75
6264.0,324.0
6266.0,319.1
6267.0,318.75
6269.0,318.85
6270.0,317.65
6272.0,317.45
6273.0,317.5
6275.0,317.6
6276.0,319.05
6278.0,319.7
6279.0,322.1
6281.0,325.75
6282.0,325.1
6284.0,324.25
6285.0,326.4
6287.0,333.0
6288.0,339.0
6290.0,345.0
6291.0,341.6
6293.0,343.95
6294.0,343.95
6296.0,349.3
6297.0,347.2
6299.0,347.2
6300.0,343.8
6302.0,351.75
6303.0,349.0
6305.0,352.4
6306.0,353.0
6308.0,353.1
6309.0,351.0
6311.0,357.0
6312.0,355.85
6314.0,358.5
6315.0,364.7
6317.0,368.5
6318.0,368.4
6320.0,367.6
6321.0,367.5
6323.0,376.55
6324.0,382.1
6326.0,373.25
6327.0,370.5
6329.0,356.3
6330.0,352.8
6332.0,347.0
6333.0,344.1
6335.0,351.55
6336.0,352.3
6338.0,357.6
6339.0,351.9
6341.0,347.45
6342.0,345.5
6344.0,353.95
6345.0,354.7
6347.0,354.45
6348.0,348.7
6350.0,334.5
6351.0,335.2
6353.0,338.8
6354.0,335.8
6356.0,333.5
6357.0,329.45
6359.0,329.95
6360.0,332.75
6362.0,334.85
6363.0,334.35
6365.0,323.7
6366.0,323.8
6368.0,323.4
6369.0,321.35
6371.0,324.8
6372.0,325.95
6374.0,324.1
6375.0,327.0
6377.0,327.0
6378.0,334.9
6380.0,333.7
6381.0,333.25
6383.0,331.4
6384.0,336.75
6386.0,340.5
6387.0,340.5
6389.0,341.85
6390.0,346.45
6392.0,351.1
6393.0,350.4
6395.0,354.25
6396.0,355.0
6398.0,366.3
6399.0,367.8
6401.0,370.5
6402.0,370.5
6404.0,359.5
6405.0,363.1
6407.0,364.75
6408.0,365.0
6410.0,366.75
6411.0,363.0
6413.0,354.25
6414.0,354.25
6416.0,353.05
6417.0,358.3
6419.0,359.75
6420.0,357.65
6422.0,355.0
6423.0,348.25
6425.0,343.85
6426.0,345.5
6428.0,350.2
6429.0,351.5
6431.0,351.3
6432.0,348.15
6434.0,344.15
6435.0,343.4
6437.0,347.5
6438.0,348.25
6440.0,342.5
6441.0,344.35
6443.0,352.0
6444.0,354.75
6446.0,363.0
6447.0,365.6
6449.0,357.75
6450.0,354.75
6452.0,347.5
6453.0,348.4
6455.0,351.6
6456.0,353.95
6458.0,360.1
6459.0,358.65
6461.0,364.5
6462.0,360.25
6464.0,363.7
6465.0,363.3
6467.0,358.75
6468.0,360.5
6470.0,369.8
6471.0,375.6
6473.0,373.7
6474.0,370.0
6476.0,375.8
6477.0,374.65
6479.0,380.0
6480.0,376.3
6482.0,373.5
6483.0,374.6
6485.0,378.3
6486.0,379.75
6488.0,384.6
6489.0,385.0
6491.0,382.7
6492.0,381.95
6494.0,383.5
6495.0,382.2
6497.0,371.3
6498.0,376.1
6500.0,370.6
6501.0,372.3
6503.0,373.95
6504.0,373.5
6506.0,370.5
6507.0,373.8
6509.0,384.75
6510.0,384.5
6512.0,386.0
6513.0,384.4
6515.0,386.5
6516.0,386.25
6518.0,377.9
6519.0,378.75
6521.0,378.95
6522.0,383.5
6524.0,389.7
6525.0,395.4
6527.0,393.7
6528.0,393.9
6530.0,394.3
6531.0,395.5
6533.0,391.75
6534.0,396.0
6536.0,398.35
6537.0,400.25
6539.0,401.8
6540.0,402.25
6542.0,406.15
6543.0,407.75
6545.0,404.1
6546.0,407.1
6548.0,408.0
6549.0,408.25
6551.0,409.75
6552.0,410.45
6554.0,409.25
6555.0,409.25
6557.0,412.0
6558.0,416.25
6560.0,416.25
6561.0,415.25
6563.0,424.4
6564.0,421.75
6566.0,423.35
6567.0,425.25
6569.0,419.5
6570.0,412.5
6572.0,406.6
6573.0,409.25
6575.0,409.25
6576.0,409.0
6578.0,405.7
6579.0,411.0
6581.0,399.75
6582.0,398.35
6584.0,399.25
6585.0,399.55
6587.0,405.95
6588.0,408.55
6590.0,411.6
6591.0,416.0
6593.0,414.5
6594.0,414.5
6596.0,405.25
6597.0,399.5
6599.0,400.25
6600.0,393.25
6602.0,400.0
6603.0,395.75
6605.0,392.0
6606.0,399.25
6608.0,401.5
6609.0,400.25
6611.0,398.0
6612.0,398.1
6614.0,402.75
6615.0,410.75
6617.0,417.65
6618.0,416.25
6620.0,416.1
6621.0,421.5
6623.0,420.0
6624.0,423.7
6626.0,419.0
6627.0,417.7
6629.0,419.0
6630.0,419.5
6632.0,419.5
6633.0,407.9
6635.0,398.25
6636.0,400.85
6638.0,396.85
6639.0,392.75
6641.0,394.5
6642.0,397.0
6644.0,392.25
6645.0,386.0
6647.0,388.5
6648.0,391.25
6650.0,387.5
6651.0,380.8
6653.0,375.25
6654.0,382.2
6656.0,376.5
6657.0,382.95
6659.0,380.75
6660.0,379.5
6662.0,384.0
6663.0,388.9
6665.0,393.6
6666.0,393.25
6668.0,397.2
6669.0,394.85
6671.0,388.3
6672.0,393.6
6674.0,386.85
6675.0,384.95
6677.0,385.1
6678.0,386.5
6680.0,386.1
6681.0,395.1
6683.0,395.75
6684.0,393.9
6686.0,401.5
6687.0,404.25
6689.0,395.8
6690.0,394.8
6692.0,398.25
6693.0,394.5
6695.0,405.35
6696.0,406.5
6698.0,400.9
6699.0,403.8
6701.0,406.3
6702.0,406.35
6704.0,398.5
6705.0,397.75
6707.0,390.75
6708.0,389.85
6710.0,387.3
6711.0,391.4
6713.0,390.95
6714.0,391.5
6716.0,399.0
6717.0,399.0
6719.0,393.85
6720.0,394.15
6722.0,401.65
6723.0,401.3
6725.0,406.5
6726.0,410.55
6728.0,406.2
6729.0,406.0
6731.0,405.1
6732.0,405.1
6734.0,407.65
6735.0,406.1
6737.0,401.6
6738.0,398.1
6740.0,398.7
6741.0,401.35
6743.0,405.25
6744.0,404.45
6746.0,405.7
6747.0,404.3
6749.0,405.35
6750.0,411.5
6752.0,409.2
6753.0,411.7
6755.0,415.65
6756.0,418.1
6758.0,415.4
6759.0,418.45
6761.0,421.75
6762.0,421.7
6764.0,411.25
6765.0,415.35
6767.0,419.1
6768.0,419.35
6770.0,422.5
6771.0,422.8
6773.0,427.5
6774.0,428.25
6776.0,425.55
6777.0,428.85
6779.0,423.5
6780.0,430.5
6782.0,431.9
6783.0,433.65
6785.0,433.8
6786.0,436.05
6788.0,439.4
6789.0,443.45
6791.0,445.6
6792.0,447.8
6794.0,448.6
6795.0,451.15
6797.0,451.25
6798.0,453.4
6800.0,454.2
6801.0,448.65
6803.0,451.8
6804.0,436.9
6806.0,434.0
6807.0,435.1
6809.0,439.0
6810.0,439.5
6812.0,442.45
6813.0,440.95
6815.0,441.1
6816.0,441.1
6818.0,441.1
6819.0,440.25
6821.0,435.6
6822.0,435.6
6824.0,426.0
6825.0,424.35
6827.0,420.0
6828.0,421.35
6830.0,423.6
6831.0,422.5
6833.0,421.75
6834.0,424.95
6836.0,423.3
6837.0,427.35
6839.0,425.8
6840.0,424.5
6842.0,422.15
6843.0,420.9
6845.0,416.5
6846.0,415.9
6848.0,411.1
6849.0,411.15
6851.0,418.85
6852.0,424.2
6854.0,423.1
6855.0,426.25
6857.0,427.15
6858.0,432.85
6860.0,433.75
6861.0,434.25
6863.0,433.45
6864.0,431.75
6866.0,433.45
6867.0,433.0
6869.0,439.5
6870.0,440.9
6872.0,441.95
6873.0,440.65
6875.0,438.6
6876.0,437.15
6878.0,432.15
6879.0,426.15
6881.0,425.15
6882.0,425.15
6884.0,426.45
6885.0,427.5
6887.0,423.9
6888.0,424.6
6890.0,428.0
6891.0,425.2
6893.0,427.3
6894.0,427.5
6896.0,424.6
6897.0,425.75
6899.0,433.2
6900.0,434.0
6902.0,432.9
6903.0,437.0
6905.0,432.5
6906.0,435.7
6908.0,427.9
6909.0,428.8
6911.0,425.15
6912.0,425.5
6914.0,426.1
6915.0,424.25
6917.0,419.25
6918.0,420.0
6920.0,420.8
6921.0,418.0
6923.0,418.3
6924.0,418.4
6926.0,418.25
6927.0,418.25
6929.0,415.35
6930.0,420.4
6932.0,425.85
6933.0,424.1
6935.0,422.5
6936.0,422.55
6938.0,426.85
6939.0,428.7
6941.0,437.5
6942.0,439.35
6944.0,437.0
6945.0,439.15
6947.0,439.3
6948.0,437.0
6950.0,437.1
6951.0,432.6
6953.0,423.75
6954.0,423.5
6956.0,424.4
6957.0,424.2
6959.0,424.5
6960.0,424.3
6962.0,420.9
6963.0,419.25
6965.0,424.25
6966.0,425.0
6968.0,423.25
6969.0,424.0
6971.0,429.0
6972.0,431.65
6974.0,434.6
6975.0,438.6
6977.0,436.2
6978.0,433.3
6980.0,440.75
6981.0,447.25
6983.0,443.0
6984.0,442.0
6986.0,439.65
6987.0,439.65
6989.0,440.0
6990.0,438.85
6992.0,436.75
6993.0,430.65
6995.0,439.6
6996.0,443.6
6998.0,444.15
6999.0,445.05
7001.0,448.25
7002.0,448.35
7004.0,449.3
7005.0,454.8
7007.0,464.5
7008.0,464.8
7010.0,466.25
7011.0,462.65
7013.0,464.1
7014.0,464.0
7016.0,473.25
7017.0,466.1
7019.0,463.5
7020.0,471.8
7022.0,473.2
7023.0,475.5
7025.0,469.5
7026.0,466.0
7028.0,472.0
7029.0,465.9
7031.0,462.85
7032.0,466.1
7034.0,473.2
7035.0,474.4
7037.0,470.75
7038.0,459.5
7040.0,461.85
7041.0,460.5
7043.0,461.6
7044.0,462.55
7046.0,466.75
7047.0,467.5
7049.0,475.75
7050.0,486.15
7052.0,488.95
7053.0,492.6
7055.0,493.4
7056.0,495.9
7058.0,496.0
7059.0,495.65
7061.0,502.5
7062.0,505.65
7064.0,515.4
7065.0,515.7
7067.0,536.5
7068.0,522.5
7070.0,506.25
7071.0,507.0
7073.0,502.5
7074.0,489.0
7076.0,500.0
7077.0,500.0
7079.0,518.0
7080.0,513.0
7082.0,513.0
7083.0,530.0
7085.0,524.75
7086.0,535.25
7088.0,543.5
7089.0,544.4
7091.0,548.25
7092.0,561.75
7094.0,545.0
7095.0,554.75
7097.0,554.5
7098.0,557.25
7100.0,556.5
7101.0,561.75
7103.0,568.75
7104.0,568.25
7106.0,569.0
7107.0,569.75
7109.0,548.75
7110.0,560.25
7112.0,549.3
7113.0,539.7
7115.0,538.75
7116.0,551.7
7118.0,554.0
7119.0,553.0
7121.0,554.15
7122.0,553.25
7124.0,564.25
7125.0,563.75
7127.0,565.25
7128.0,553.0
7130.0,550.1
7131.0,535.0
7133.0,545.8
7134.0,556.5
7136.0,552.75
7137.0,555.75
7139.0,550.75
7140.0,546.5
7142.0,565.0
7143.0,567.5
7145.0,584.0
7146.0,582.0
7148.0,588.0
7149.0,586.5
7151.0,589.75
7152.0,597.25
7154.0,597.25
7155.0,593.0
7157.0,593.0
7158.0,614.75
7160.0,625.0
7161.0,623.5
7163.0,634.75
7164.0,635.5
7166.0,644.0
7167.0,644.0
7169.0,673.6
7170.0,673.5
7172.0,675.5
7173.0,691.25
7175.0,715.5
7176.0,725.0
7178.0,692.0
7179.0,699.5
7181.0,651.5
7182.0,652.5
7184.0,648.5
7185.0,642.5
7187.0,642.25
7188.0,660.5
7190.0,625.0
7191.0,632.25
7193.0,627.0
7194.0,617.75
7196.0,616.0
7197.0,609.2
7199.0,567.75
7200.0,569.5
7202.0,571.0
7203.0,567.0
7205.0,584.5
7206.0,579.6
7208.0,588.75
7209.0,582.75
7211.0,613.5
7212.0,622.95
7214.0,623.0
7215.0,626.0
7217.0,626.0
7218.0,630.75
7220.0,649.5
7221.0,663.25
7223.0,645.0
7224.0,641.6
7226.0,634.0
7227.0,605.7
7229.0,614.3
7230.0,639.0
7232.0,632.5
7233.0,637.25
7235.0,644.4
7236.0,652.25
7238.0,646.0
7239.0,649.0
7241.0,644.5
7242.0,624.6
7244.0,629.75
7245.0,625.5
7247.0,625.0
7248.0,622.75
7250.0,623.75
7251.0,621.25
7253.0,613.4
7254.0,617.75
7256.0,621.05
7257.0,626.75
7259.0,635.4
7260.0,621.5
7262.0,588.0
7263.0,590.7
7265.0,584.4
7266.0,573.6
7268.0,583.5
7269.0,580.25
7271.0,589.0
7272.0,584.75
7274.0,593.75
7275.0,603.0
7277.0,600.6
7278.0,582.25
7280.0,573.3
7281.0,560.75
7283.0,571.4
7284.0,574.1
7286.0,586.1
7287.0,595.1
7289.0,594.0
7290.0,597.25
7292.0,582.75
7293.0,575.6
7295.0,596.25
7296.0,596.25
7298.0,603.75
7299.0,614.1
7301.0,622.75
7302.0,626.1
7304.0,623.2
7305.0,625.25
7307.0,623.5
7308.0,627.0
7310.0,624.75
7311.0,620.5
7313.0,624.5
7314.0,631.8
7316.0,639.5
7317.0,638.75
7319.0,637.5
7320.0,646.7
7322.0,646.0
7323.0,645.9
7325.0,627.75
7326.0,637.4
7328.0,628.0
7329.0,624.0
7331.0,623.75
7332.0,614.0
7334.0,619.25
7335.0,620.5
7337.0,620.5
7338.0,620.5
7340.0,632.0
7341.0,632.0
7343.0,639.75
7344.0,642.6
7346.0,609.5
7347.0,609.5
7349.0,608.4
7350.0,612.0
7352.0,627.0
7353.0,627.05
7355.0,635.0
7356.0,629.0
7358.0,642.5
7359.0,642.1
7361.0,645.5
7362.0,644.75
7364.0,650.5
7365.0,660.2
7367.0,649.4
7368.0,653.25
7370.0,656.0
7371.0,664.5
7373.0,667.8
7374.0,668.25
7376.0,665.1
7377.0,670.75
7379.0,661.25
7380.0,676.6
7382.0,685.75
7383.0,676.2
7385.0,670.4
7386.0,651.9
7388.0,643.75
7389.0,646.4
7391.0,652.25
7392.0,647.75
7394.0,643.25
7395.0,648.5
7397.0,655.0
7398.0,659.0
7400.0,663.0
7401.0,656.25
7403.0,664.0
7404.0,666.75
7406.0,661.75
7407.0,658.25
7409.0,672.25
7410.0,673.5
7412.0,673.5
7413.0,677.4
7415.0,677.25
7416.0,681.75
7418.0,688.0
7419.0,688.75
7421.0,691.4
7422.0,688.7
7424.0,684.0
7425.0,673.0
7427.0,677.0
7428.0,673.6
7430.0,674.2
7431.0,688.8
7433.0,684.25
7434.0,683.0
7436.0,669.0
7437.0,670.2
7439.0,667.75
7440.0,656.75
7442.0,658.0
7443.0,662.0
7445.0,659.0
7446.0,655.3
7448.0,660.15
7449.0,652.65
7451.0,666.5
7452.0,671.1
7454.0,669.7
7455.0,668.75
7457.0,650.3
7458.0,647.25
7460.0,653.25
7461.0,653.1
7463.0,656.3
7464.0,657.7
7466.0,652.85
7467.0,650.75
7469.0,642.1
7470.0,647.25
7472.0,654.75
7473.0,654.25
7475.0,651.0
7476.0,648.75
7478.0,661.7
7479.0,663.0
7481.0,666.5
7482.0,666.0
7484.0,666.75
7485.0,674.5
7487.0,682.0
7488.0,684.3
7490.0,670.0
7491.0,660.5
7493.0,665.5
7494.0,665.75
7496.0,670.5
7497.0,671.5
7499.0,675.5
7500.0,662.6
7502.0,668.75
7503.0,668.35
7505.0,662.25
7506.0,657.5
7508.0,657.5
7509.0,659.5
7511.0,660.85
7512.0,660.85
7514.0,664.25
7515.0,666.0
7517.0,672.0
7518.0,678.75
7520.0,688.15
7521.0,701.0
7523.0,704.15
7524.0,706.0
7526.0,716.35
7527.0,719.0
7529.0,725.15
7530.0,734.5
7532.0,730.0
7533.0,728.5
7535.0,731.75
7536.0,743.0
7538.0,731.0
7539.0,730.25
7541.0,737.0
7542.0,733.75
7544.0,741.25
7545.0,749.0
7547.0,758.85
7548.0,756.75
7550.0,764.15
7551.0,763.0
7553.0,758.25
7554.0,757.5
7556.0,779.15
7557.0,788.5
7559.0,789.5
7560.0,790.25
7562.0,804.75
7563.0,822.5
7565.0,841.1
7566.0,831.5
7568.0,804.25
7569.0,813.5
7571.0,789.75
7572.0,778.85
7574.0,798.0
7575.0,803.25
7577.0,830.0
7578.0,810.75
7580.0,794.5
7581.0,783.5
7583.0,797.5
7584.0,793.0
7586.0,792.5
7587.0,809.5
7589.0,814.0
7590.0,800.7
7592.0,790.75
7593.0,804.25
7595.0,795.25
7596.0,810.5
7598.0,810.5
7599.0,810.5
7601.0,833.75
7602.0,833.75
7604.0,846.75
7605.0,858.85
7607.0,859.25
7608.0,873.5
7610.0,884.25
7611.0,891.0
7613.0,913.0
7614.0,889.75
7616.0,882.0
7617.0,871.25
7619.0,888.25
7620.0,909.25
7622.0,921.75
7623.0,924.5
7625.0,923.25
7626.0,914.75
7628.0,887.5
7629.0,903.0
7631.0,916.25
7632.0,918.0
7634.0,899.0
7635.0,906.0
7637.0,903.25
7638.0,924.0
7640.0,945.0
7641.0,943.0
7643.0,937.0
7644.0,959.5
7646.0,971.5
7647.0,988.5
7649.0,974.5
7650.0,976.5
7652.0,969.25
7653.0,970.0
7655.0,995.0
7656.0,1003.5
7658.0,1006.75
7659.0,958.5
7661.0,925.75
7662.0,925.75
7664.0,946.75
7665.0,946.75
7667.0,933.5
7668.0,887.75
7670.0,896.5
7671.0,905.5
7673.0,915.0
7674.0,917.0
7676.0,927.75
7677.0,926.5
7679.0,945.0
7680.0,946.0
7682.0,918.5
7683.0,918.0
7685.0,895.5
7686.0,891.5
7688.0,880.0
7689.0,871.0
7691.0,853.5
7692.0,853.5
7694.0,868.25
7695.0,877.0
7697.0,883.5
7698.0,865.0
7700.0,881.25
7701.0,897.0
7703.0,914.5
7704.0,923.0
7706.0,927.5
7707.0,927.5
7709.0,902.5
7710.0,883.0
7712.0,888.25
7713.0,879.25
7715.0,878.75
7716.0,890.5
7718.0,878.0
7719.0,876.25
7721.0,866.0
7722.0,888.25
7724.0,887.5
7725.0,903.0
7727.0,881.0
7728.0,889.5
7730.0,909.5
7731.0,919.5
7733.0,937.5
7734.0,935.25
7736.0,931.25
7737.0,916.75
7739.0,927.25
7740.0,939.5
7742.0,968.0
7743.0,986.0
7745.0,965.5
7746.0,959.75
7748.0,961.5
7749.0,926.5
7751.0,920.5
7752.0,923.5
7754.0,897.5
7755.0,918.0
7757.0,905.75
7758.0,882.0
7760.0,871.5
7761.0,852.5
7763.0,817.75
7764.0,818.5
7766.0,786.5
7767.0,796.25
7769.0,815.75
7770.0,833.5
7772.0,824.0
7773.0,827.0
7775.0,838.25
7776.0,833.0
7778.0,798.5
7779.0,803.5
7781.0,808.5
7782.0,808.0
7784.0,775.75
7785.0,740.75
7787.0,775.0
7788.0,779.5
7790.0,863.0
7791.0,869.0
7793.0,899.0
7794.0,896.0
7796.0,902.0
7797.0,905.0
7799.0,880.0
7800.0,852.0
7802.0,875.5
7803.0,876.75
7805.0,883.5
7806.0,900.5
7808.0,832.5
