date,value
01/02/2020,56015
01/02/2020,853419
01/02/2020,54688
01/02/2020,108572
01/02/2020,77074
01/02/2020,72786
01/02/2020,15457
01/02/2020,26959
01/02/2020,153356
01/02/2020,44755
01/02/2020,333069
01/02/2020,262792
01/02/2020,80645
01/02/2020,363612
01/02/2020,62626
01/02/2020,34780
01/02/2020,245632
01/02/2020,559458
01/02/2020,38839
01/02/2020,100752
01/02/2020,147648
01/02/2020,157604
01/02/2020,23868
01/02/2020,146577
01/02/2020,27037
01/02/2020,51479
01/02/2020,18849
01/02/2020,90999
01/02/2020,48167
01/02/2020,31556
01/02/2020,66541
01/02/2020,73239
01/02/2020,18427
01/02/2020,167450
01/02/2020,40467
01/02/2020,44580
01/02/2020,404857
01/02/2020,83002
01/02/2020,27567
01/02/2020,55621
01/02/2020,34261
01/02/2020,95837
01/02/2020,35864
01/02/2020,70264
01/02/2020,87202
01/02/2020,25036
01/02/2020,156229
01/02/2020,105265
01/02/2020,51270
01/02/2020,13159
01/02/2020,7510
01/02/2020,11792
01/02/2021,484142
01/02/2021,29999
01/02/2021,42183
01/02/2021,40942
01/02/2021,13303
01/02/2021,50136
01/02/2021,6400
01/02/2021,4619
01/02/2021,12609
01/02/2021,12583
01/02/2021,17372
01/02/2021,2190
01/02/2021,7650
01/02/2021,38928
01/02/2021,122167
01/02/2021,15673
01/02/2021,29021
01/02/2021,188659
01/02/2021,207590
01/02/2021,49449
01/02/2021,48190
01/02/2021,55347
01/02/2021,30376
01/02/2021,39290
01/02/2021,55721
01/02/2021,15230
01/02/2021,50502
01/02/2021,36080
01/02/2021,34229
01/02/2021,16296
01/02/2021,34230
01/02/2021,8917
01/02/2021,36966
01/02/2021,114775
01/02/2021,17159
01/02/2021,27499
01/02/2021,56131
01/02/2021,18116
01/02/2021,47902
01/02/2021,41709
01/02/2021,12320
01/02/2021,87672
01/02/2021,208372
01/02/2021,18713
01/02/2021,48845
01/02/2021,31873
01/02/2021,69183
01/02/2021,11179
01/02/2021,75011
01/02/2021,20153
01/02/2021,23272
01/02/2021,11389
01/02/2021,38873
01/02/2021,26259
01/02/2021,15503
01/02/2021,20845
01/02/2021,36069
01/02/2021,13760
01/02/2021,82871
01/02/2021,37615
01/02/2021,21941
01/02/2021,286262
01/02/2021,59337
01/02/2021,16748
01/02/2021,26480
01/02/2021,25065
01/02/2021,40118
01/02/2021,19463
01/02/2021,46138
01/02/2021,38777
01/02/2021,13484
01/02/2021,65395
01/02/2021,66768
01/02/2021,35914
01/02/2021,9811
01/02/2021,5283
01/02/2021,2511
01/02/2022,1044609
01/02/2022,58128
01/02/2022,67617
01/02/2022,64704
01/02/2022,14216
01/02/2022,59051
01/02/2022,12825
01/02/2022,6080
01/02/2022,45688
01/02/2022,20294
01/02/2022,47039
01/02/2022,16011
01/02/2022,22855
01/02/2022,68271
01/02/2022,211948
01/02/2022,53648
01/02/2022,51048
01/02/2022,278172
01/02/2022,373183
01/02/2022,610252
01/02/2022,76573
01/02/2022,90813
01/02/2022,73692
01/02/2022,49930
01/02/2022,116771
01/02/2022,30632
01/02/2022,214002
01/02/2022,18795
01/02/2022,57927
01/02/2022,24745
01/02/2022,60127
01/02/2022,13413
01/02/2022,53238
01/02/2022,77861
01/02/2022,17895
01/02/2022,73468
01/02/2022,85488
01/02/2022,41856
01/02/2022,166484
01/02/2022,70478
01/02/2022,32186
01/02/2022,333128
01/02/2022,482851
01/02/2022,24669
01/02/2022,61329
01/02/2022,91902
01/02/2022,114358
01/02/2022,36534
01/02/2022,154485
01/02/2022,39469
01/02/2022,39822
01/02/2022,15047
01/02/2022,76310
01/02/2022,38125
01/02/2022,20837
01/02/2022,36444
01/02/2022,81108
01/02/2022,17238
01/02/2022,119071
01/02/2022,48096
01/02/2022,38944
01/02/2022,298018
01/02/2022,97166
01/02/2022,16781
01/02/2022,31768
01/02/2022,19038
01/02/2022,75563
01/02/2022,27821
01/02/2022,40668
01/02/2022,51510
01/02/2022,31300
01/02/2022,95340
01/02/2022,69782
01/02/2022,39216
01/02/2022,8820
01/02/2022,5244
01/02/2022,5953
01/02/2023,2427838
01/02/2023,298484
01/02/2023,68431
01/02/2023,484460
01/02/2023,319600
01/02/2023,68884
01/02/2023,73380
01/02/2023,59707
01/02/2023,26505
01/02/2023,17049
01/02/2023,74541
01/02/2023,33672
01/02/2023,80566
01/02/2023,43697
01/02/2023,76562
01/02/2023,13242
01/02/2023,88229
01/02/2023,13167
01/02/2023,96711
01/02/2023,28121
01/02/2023,1195173
01/02/2023,124282
01/02/2023,84037
01/02/2023,55057
01/02/2023,228041
01/02/2023,36084
01/02/2023,152480
01/02/2023,97457
01/02/2023,166307
01/02/2023,61794
01/02/2023,773321
01/02/2023,40081
01/02/2023,349766
01/02/2023,73095
01/02/2023,30238
01/02/2023,16263
01/02/2023,39524
01/02/2023,89915
01/02/2023,176046
01/02/2023,72416
01/02/2023,332976
01/02/2023,626720
01/02/2023,118965
01/02/2023,45035
01/02/2023,47221
01/02/2023,91251
01/02/2023,52194
01/02/2023,20293
01/02/2023,32941
01/02/2023,137389
01/02/2023,82503
01/02/2023,31708
01/02/2023,131376
01/02/2023,191571
01/02/2023,46381
01/02/2023,46461
01/02/2023,27584
01/02/2023,25610
01/02/2023,159207
01/02/2023,65810
01/02/2023,31029
01/02/2023,25011
01/02/2023,100440
01/02/2023,55532
01/02/2023,83983
01/02/2023,7684
01/02/2023,129989
01/02/2023,53330
01/02/2023,359110
01/02/2023,131056
01/02/2023,40096
01/02/2023,10171
01/02/2023,32125
01/02/2023,21548
01/02/2023,71567
01/02/2023,6589
01/02/2023,83749
01/03/2019,2887616
01/03/2019,49165
01/03/2019,107843
01/03/2019,83226
01/03/2019,27089
01/03/2019,110746
01/03/2019,19292
01/03/2019,18721
01/03/2019,87512
01/03/2019,50810
01/03/2019,109200
01/03/2019,56681
01/03/2019,38242
01/03/2019,58254
01/03/2019,295348
01/03/2019,57907
01/03/2019,92857
01/03/2019,317757
01/03/2019,364411
01/03/2019,1310969
01/03/2019,120696
01/03/2019,203275
01/03/2019,137325
01/03/2019,92481
01/03/2019,389729
01/03/2019,73040
01/03/2019,1483133
01/03/2019,71762
01/03/2019,134273
01/03/2019,94522
01/03/2019,96986
01/03/2019,19957
01/03/2019,46601
01/03/2019,221618
01/03/2019,58297
01/03/2019,418573
01/03/2019,394974
01/03/2019,118568
01/03/2019,481231
01/03/2019,92118
01/03/2019,40635
01/03/2019,258746
01/03/2019,683748
01/03/2019,43894
01/03/2019,103725
01/03/2019,156454
01/03/2019,168752
01/03/2019,23848
01/03/2019,159094
01/03/2019,29944
01/03/2019,55552
01/03/2019,23632
01/03/2019,85512
01/03/2019,59918
01/03/2019,30117
01/03/2019,75864
01/03/2019,76875
01/03/2019,22860
01/03/2019,226450
01/03/2019,57589
01/03/2019,41726
01/03/2019,436561
01/03/2019,111294
01/03/2019,40304
01/03/2019,65556
01/03/2019,33357
01/03/2019,104187
01/03/2019,44457
01/03/2019,92390
01/03/2019,96921
01/03/2019,33727
01/03/2019,188534
01/03/2019,131115
01/03/2019,58042
01/03/2019,15786
01/03/2019,9658
01/03/2019,13115
01/03/2020,601577
01/03/2020,14581
01/03/2020,29532
01/03/2020,16991
01/03/2020,3363
01/03/2020,32404
01/03/2020,4079
01/03/2020,2025
01/03/2020,8526
01/03/2020,5466
01/03/2020,20017
01/03/2020,10745
01/03/2020,5996
01/03/2020,31770
01/03/2020,144292
01/03/2020,28963
01/03/2020,42559
01/03/2020,162949
01/03/2020,126196
01/03/2020,395701
01/03/2020,41984
01/03/2020,77163
01/03/2020,71912
01/03/2020,42395
01/03/2020,167636
01/03/2020,36480
01/03/2020,354012
01/03/2020,20396
01/03/2020,40328
01/03/2020,24758
01/03/2020,33032
01/03/2020,9582
01/03/2020,22779
01/03/2020,76650
01/03/2020,20614
01/03/2020,112978
01/03/2020,110982
01/03/2020,31591
01/03/2020,119803
01/03/2020,23815
01/03/2020,19848
01/03/2020,170335
01/03/2020,355162
01/03/2020,17828
01/03/2020,49958
01/03/2020,93563
01/03/2020,112834
01/03/2020,15090
01/03/2020,104893
01/03/2020,15969
01/03/2020,33368
01/03/2020,12423
01/03/2020,34613
01/03/2020,18557
01/03/2020,16303
01/03/2020,26484
01/03/2020,38213
01/03/2020,4112
01/03/2020,60261
01/03/2020,12328
01/03/2020,12044
01/03/2020,133757
01/03/2020,15274
01/03/2020,6528
01/03/2020,16479
01/03/2020,8418
01/03/2020,14048
01/03/2020,9395
01/03/2020,19765
01/03/2020,16697
01/03/2020,7461
01/03/2020,25455
01/03/2020,30248
01/03/2020,14135
01/03/2020,2712
01/03/2020,1295
01/03/2020,1445
01/03/2021,553790
01/03/2021,32420
01/03/2021,46175
01/03/2021,47434
01/03/2021,14756
01/03/2021,55745
01/03/2021,7062
01/03/2021,6545
01/03/2021,12079
01/03/2021,11664
01/03/2021,19098
01/03/2021,2849
01/03/2021,8038
01/03/2021,60452
01/03/2021,142877
01/03/2021,25970
01/03/2021,52155
01/03/2021,255248
01/03/2021,225579
01/03/2021,89848
01/03/2021,81769
01/03/2021,75150
01/03/2021,36042
01/03/2021,47379
01/03/2021,69973
01/03/2021,17874
01/03/2021,121412
01/03/2021,40596
01/03/2021,41267
01/03/2021,26496
01/03/2021,43938
01/03/2021,15666
01/03/2021,56560
01/03/2021,133068
01/03/2021,18525
01/03/2021,45238
01/03/2021,84367
01/03/2021,40255
01/03/2021,60906
01/03/2021,61367
01/03/2021,20158
01/03/2021,98200
01/03/2021,215872
01/03/2021,21622
01/03/2021,55399
01/03/2021,40150
01/03/2021,76306
01/03/2021,14072
01/03/2021,80139
01/03/2021,24816
01/03/2021,28564
01/03/2021,13025
01/03/2021,16637
01/03/2021,28730
01/03/2021,21291
01/03/2021,32264
01/03/2021,47639
01/03/2021,15424
01/03/2021,111100
01/03/2021,47670
01/03/2021,23724
01/03/2021,295870
01/03/2021,90706
01/03/2021,20090
01/03/2021,23969
01/03/2021,30798
01/03/2021,46029
01/03/2021,24290
01/03/2021,51294
01/03/2021,54755
01/03/2021,19342
01/03/2021,98916
01/03/2021,72780
01/03/2021,37649
01/03/2021,9889
01/03/2021,4762
01/03/2021,6657
01/03/2022,1114806
01/03/2022,58801
01/03/2022,66003
01/03/2022,65767
01/03/2022,15586
01/03/2022,63587
01/03/2022,13273
01/03/2022,6882
01/03/2022,47455
01/03/2022,21242
01/03/2022,44928
01/03/2022,17262
01/03/2022,22017
01/03/2022,63293
01/03/2022,222043
01/03/2022,52844
01/03/2022,54027
01/03/2022,303196
01/03/2022,383479
01/03/2022,652090
01/03/2022,76026
01/03/2022,103941
01/03/2022,68549
01/03/2022,48510
01/03/2022,126386
01/03/2022,30171
01/03/2022,230261
01/03/2022,19678
01/03/2022,53553
01/03/2022,26635
01/03/2022,64223
01/03/2022,12894
01/03/2022,52196
01/03/2022,81685
01/03/2022,18717
01/03/2022,79523
01/03/2022,88983
01/03/2022,43165
01/03/2022,186835
01/03/2022,74815
01/03/2022,30762
01/03/2022,293186
01/03/2022,415914
01/03/2022,25635
01/03/2022,66219
01/03/2022,88524
01/03/2022,108434
01/03/2022,34282
01/03/2022,128621
01/03/2022,35031
01/03/2022,38027
01/03/2022,14705
01/03/2022,70163
01/03/2022,35810
01/03/2022,23690
01/03/2022,38185
01/03/2022,77918
01/03/2022,17855
01/03/2022,125832
01/03/2022,51656
01/03/2022,41813
01/03/2022,286543
01/03/2022,104670
01/03/2022,18456
01/03/2022,34108
01/03/2022,20356
01/03/2022,75636
01/03/2022,30936
01/03/2022,45984
01/03/2022,56387
01/03/2022,28646
01/03/2022,91327
01/03/2022,75508
01/03/2022,40723
01/03/2022,9403
01/03/2022,4884
01/03/2022,6075
01/04/2019,3239883
01/04/2019,46665
01/04/2019,91330
01/04/2019,68198
01/04/2019,26723
01/04/2019,112319
01/04/2019,17297
01/04/2019,18524
01/04/2019,85135
01/04/2019,43468
01/04/2019,100981
01/04/2019,62191
01/04/2019,43541
01/04/2019,84769
01/04/2019,258308
01/04/2019,53884
01/04/2019,90379
01/04/2019,334555
01/04/2019,367631
01/04/2019,1435954
01/04/2019,159693
01/04/2019,188320
01/04/2019,146607
01/04/2019,99003
01/04/2019,461325
01/04/2019,68332
01/04/2019,1153120
01/04/2019,74472
01/04/2019,112250
01/04/2019,68765
01/04/2019,117864
01/04/2019,26659
01/04/2019,59371
01/04/2019,250183
01/04/2019,65250
01/04/2019,387910
01/04/2019,526794
01/04/2019,91504
01/04/2019,443024
01/04/2019,74855
01/04/2019,35532
01/04/2019,226714
01/04/2019,668337
01/04/2019,30320
01/04/2019,80993
01/04/2019,157460
01/04/2019,159682
01/04/2019,20183
01/04/2019,155278
01/04/2019,25665
01/04/2019,53293
01/04/2019,22924
01/04/2019,61280
01/04/2019,55792
01/04/2019,31408
01/04/2019,78237
01/04/2019,56484
01/04/2019,21592
01/04/2019,215573
01/04/2019,65709
01/04/2019,38295
01/04/2019,452672
01/04/2019,103025
01/04/2019,37853
01/04/2019,54188
01/04/2019,36734
01/04/2019,101975
01/04/2019,27120
01/04/2019,76572
01/04/2019,91186
01/04/2019,22547
01/04/2019,188488
01/04/2019,117663
01/04/2019,66677
01/04/2019,16258
01/04/2019,7762
01/04/2019,10580
01/04/2020,252452
01/04/2020,40
01/04/2020,18
01/04/2020,416
01/04/2020,0
01/04/2020,637
01/04/2020,81
01/04/2020,0
01/04/2020,0
01/04/2020,163
01/04/2020,0
01/04/2020,289
01/04/2020,0
01/04/2020,1726
01/04/2020,0
01/04/2020,8
01/04/2020,0
01/04/2020,109
01/04/2020,419
01/04/2020,10275
01/04/2020,0
01/04/2020,592
01/04/2020,0
01/04/2020,20
01/04/2020,0
01/04/2020,0
01/04/2020,4281
01/04/2020,154
01/04/2020,252
01/04/2020,316
01/04/2020,74
01/04/2020,35
01/04/2020,56
01/04/2020,152
01/04/2020,25
01/04/2020,391
01/04/2020,528
01/04/2020,1479
01/04/2020,10741
01/04/2020,84
01/04/2020,589
01/04/2020,2113
01/04/2020,3523
01/04/2020,17
01/04/2020,1893
01/04/2020,2156
01/04/2020,2084
01/04/2020,10
01/04/2020,6
01/04/2020,328
01/04/2020,1493
01/04/2020,408
01/04/2020,1162
01/04/2020,873
01/04/2020,0
01/04/2020,369
01/04/2020,0
01/04/2020,38
01/04/2020,245
01/04/2020,67
01/04/2020,143
01/04/2020,280
01/04/2020,117
01/04/2020,0
01/04/2020,114
01/04/2020,26
01/04/2020,0
01/04/2020,40
01/04/2020,0
01/04/2020,36
01/04/2020,0
01/04/2020,0
01/04/2020,98
01/04/2020,70
01/04/2020,0
01/04/2020,11
01/04/2020,0
01/04/2021,365605
01/04/2021,11244
01/04/2021,23043
01/04/2021,26737
01/04/2021,5856
01/04/2021,25328
01/04/2021,2858
01/04/2021,3358
01/04/2021,5158
01/04/2021,5251
01/04/2021,6824
01/04/2021,2182
01/04/2021,3693
01/04/2021,22266
01/04/2021,82703
01/04/2021,19762
01/04/2021,16690
01/04/2021,166685
01/04/2021,186276
01/04/2021,84428
01/04/2021,87520
01/04/2021,116677
01/04/2021,35350
01/04/2021,35050
01/04/2021,70386
01/04/2021,8829
01/04/2021,147051
01/04/2021,16809
01/04/2021,31449
01/04/2021,41678
01/04/2021,47162
01/04/2021,9628
01/04/2021,25310
01/04/2021,73990
01/04/2021,10819
01/04/2021,73038
01/04/2021,45818
01/04/2021,43419
01/04/2021,47781
01/04/2021,36470
01/04/2021,5925
01/04/2021,56829
01/04/2021,98238
01/04/2021,6953
01/04/2021,19825
01/04/2021,29862
01/04/2021,62527
01/04/2021,7810
01/04/2021,59892
01/04/2021,9646
01/04/2021,12076
01/04/2021,4092
01/04/2021,7603
01/04/2021,14132
01/04/2021,4869
01/04/2021,14489
01/04/2021,13549
01/04/2021,4172
01/04/2021,31782
01/04/2021,26881
01/04/2021,9678
01/04/2021,192003
01/04/2021,17364
01/04/2021,6509
01/04/2021,7922
01/04/2021,7673
01/04/2021,11290
01/04/2021,5576
01/04/2021,18230
01/04/2021,8934
01/04/2021,2157
01/04/2021,16592
01/04/2021,54768
01/04/2021,16069
01/04/2021,8228
01/04/2021,2653
01/04/2021,1686
01/04/2022,1188983
01/04/2022,63311
01/04/2022,72343
01/04/2022,72870
01/04/2022,16146
01/04/2022,66896
01/04/2022,14007
01/04/2022,7288
01/04/2022,49921
01/04/2022,22620
01/04/2022,47242
01/04/2022,18017
01/04/2022,23766
01/04/2022,71668
01/04/2022,235975
01/04/2022,59193
01/04/2022,60804
01/04/2022,313166
01/04/2022,402368
01/04/2022,687744
01/04/2022,81657
01/04/2022,109675
01/04/2022,72944
01/04/2022,51442
01/04/2022,144927
01/04/2022,33186
01/04/2022,245225
01/04/2022,21770
01/04/2022,60693
01/04/2022,28923
01/04/2022,70243
01/04/2022,12477
01/04/2022,54685
01/04/2022,90224
01/04/2022,17911
01/04/2022,87664
01/04/2022,96095
01/04/2022,48572
01/04/2022,215562
01/04/2022,79048
01/04/2022,28955
01/04/2022,284500
01/04/2022,439564
01/04/2022,27993
01/04/2022,68175
01/04/2022,90123
01/04/2022,105237
01/04/2022,35527
01/04/2022,113958
01/04/2022,37883
01/04/2022,41533
01/04/2022,16631
01/04/2022,56273
01/04/2022,32904
01/04/2022,22326
01/04/2022,36168
01/04/2022,73923
01/04/2022,18917
01/04/2022,131936
01/04/2022,55357
01/04/2022,44412
01/04/2022,310218
01/04/2022,111676
01/04/2022,26861
01/04/2022,35538
01/04/2022,21801
01/04/2022,80905
01/04/2022,25824
01/04/2022,49128
01/04/2022,59097
01/04/2022,30086
01/04/2022,97916
01/04/2022,77886
01/04/2022,42738
01/04/2022,9954
01/04/2022,5405
01/04/2022,6858
01/05/2019,2955553
01/05/2019,47641
01/05/2019,87841
01/05/2019,68576
01/05/2019,24902
01/05/2019,116631
01/05/2019,15365
01/05/2019,20667
01/05/2019,83987
01/05/2019,45058
01/05/2019,93920
01/05/2019,63594
01/05/2019,45558
01/05/2019,67137
01/05/2019,251166
01/05/2019,51663
01/05/2019,77143
01/05/2019,307891
01/05/2019,335222
01/05/2019,1408665
01/05/2019,153920
01/05/2019,181493
01/05/2019,149872
01/05/2019,99016
01/05/2019,443647
01/05/2019,64045
01/05/2019,839220
01/05/2019,77579
01/05/2019,91843
01/05/2019,56011
01/05/2019,113917
01/05/2019,25054
01/05/2019,55322
01/05/2019,250839
01/05/2019,59793
01/05/2019,331406
01/05/2019,425660
01/05/2019,79288
01/05/2019,394486
01/05/2019,70882
01/05/2019,31795
01/05/2019,225609
01/05/2019,663597
01/05/2019,29401
01/05/2019,76571
01/05/2019,142153
01/05/2019,142716
01/05/2019,17607
01/05/2019,145400
01/05/2019,24092
01/05/2019,48317
01/05/2019,21025
01/05/2019,58747
01/05/2019,52687
01/05/2019,25958
01/05/2019,72204
01/05/2019,56523
01/05/2019,23646
01/05/2019,183914
01/05/2019,73253
01/05/2019,35555
01/05/2019,448391
01/05/2019,93781
01/05/2019,36200
01/05/2019,53983
01/05/2019,34001
01/05/2019,92249
01/05/2019,26597
01/05/2019,75190
01/05/2019,95987
01/05/2019,21618
01/05/2019,188311
01/05/2019,111533
01/05/2019,73166
01/05/2019,17536
01/05/2019,7296
01/05/2019,10113
01/05/2020,424761
01/05/2020,538
01/05/2020,1269
01/05/2020,1053
01/05/2020,531
01/05/2020,1870
01/05/2020,914
01/05/2020,520
01/05/2020,1277
01/05/2020,976
01/05/2020,0
01/05/2020,939
01/05/2020,496
01/05/2020,4086
01/05/2020,24727
01/05/2020,2212
01/05/2020,1157
01/05/2020,1645
01/05/2020,3572
01/05/2020,14860
01/05/2020,0
01/05/2020,293
01/05/2020,2663
01/05/2020,1295
01/05/2020,4885
01/05/2020,0
01/05/2020,3621
01/05/2020,119
01/05/2020,93
01/05/2020,231
01/05/2020,249
01/05/2020,316
01/05/2020,366
01/05/2020,101
01/05/2020,115
01/05/2020,195
01/05/2020,528
01/05/2020,1133
01/05/2020,8239
01/05/2020,84
01/05/2020,1924
01/05/2020,10929
01/05/2020,16125
01/05/2020,1867
01/05/2020,6877
01/05/2020,5214
01/05/2020,9502
01/05/2020,2335
01/05/2020,5739
01/05/2020,2968
01/05/2020,3720
01/05/2020,2633
01/05/2020,629
01/05/2020,1988
01/05/2020,1117
01/05/2020,4240
01/05/2020,1569
01/05/2020,1112
01/05/2020,9869
01/05/2020,1948
01/05/2020,1704
01/05/2020,7709
01/05/2020,1331
01/05/2020,1022
01/05/2020,1172
01/05/2020,1190
01/05/2020,2514
01/05/2020,1720
01/05/2020,871
01/05/2020,4234
01/05/2020,958
01/05/2020,5120
01/05/2020,6945
01/05/2020,1643
01/05/2020,739
01/05/2020,657
01/05/2020,196
01/05/2021,251987
01/05/2021,3023
01/05/2021,9303
01/05/2021,4725
01/05/2021,1285
01/05/2021,3598
01/05/2021,1036
01/05/2021,895
01/05/2021,1095
01/05/2021,1531
01/05/2021,1827
01/05/2021,1250
01/05/2021,847
01/05/2021,3901
01/05/2021,19921
01/05/2021,7705
01/05/2021,3695
01/05/2021,35478
01/05/2021,42558
01/05/2021,27145
01/05/2021,20737
01/05/2021,22835
01/05/2021,5750
01/05/2021,4292
01/05/2021,18611
01/05/2021,2546
01/05/2021,4061
01/05/2021,953
01/05/2021,961
01/05/2021,1137
01/05/2021,923
01/05/2021,876
01/05/2021,1546
01/05/2021,5781
01/05/2021,742
01/05/2021,941
01/05/2021,1923
01/05/2021,6247
01/05/2021,1607
01/05/2021,3674
01/05/2021,6106
01/05/2021,30099
01/05/2021,70959
01/05/2021,3789
01/05/2021,15393
01/05/2021,13706
01/05/2021,23433
01/05/2021,5168
01/05/2021,27136
01/05/2021,5296
01/05/2021,6855
01/05/2021,1996
01/05/2021,12078
01/05/2021,5716
01/05/2021,1167
01/05/2021,2834
01/05/2021,5641
01/05/2021,824
01/05/2021,15252
01/05/2021,5794
01/05/2021,1396
01/05/2021,58023
01/05/2021,11108
01/05/2021,2302
01/05/2021,1799
01/05/2021,2409
01/05/2021,3286
01/05/2021,1235
01/05/2021,6689
01/05/2021,6310
01/05/2021,609
01/05/2021,5145
01/05/2021,6702
01/05/2021,1921
01/05/2021,310
01/05/2021,280
01/05/2021,745
01/05/2022,1223923
01/05/2022,58179
01/05/2022,70579
01/05/2022,65891
01/05/2022,15003
01/05/2022,62115
01/05/2022,13093
01/05/2022,6500
01/05/2022,55240
01/05/2022,22181
01/05/2022,44887
01/05/2022,16984
01/05/2022,22228
01/05/2022,68095
01/05/2022,225589
01/05/2022,57303
01/05/2022,58327
01/05/2022,307709
01/05/2022,376515
01/05/2022,657093
01/05/2022,84917
01/05/2022,107199
01/05/2022,74370
01/05/2022,48582
01/05/2022,144903
01/05/2022,35217
01/05/2022,299970
01/05/2022,28268
01/05/2022,56713
01/05/2022,27915
01/05/2022,67244
01/05/2022,13182
01/05/2022,59434
01/05/2022,105475
01/05/2022,19110
01/05/2022,83762
01/05/2022,111926
01/05/2022,45279
01/05/2022,209989
01/05/2022,73884
01/05/2022,27456
01/05/2022,261119
01/05/2022,380699
01/05/2022,26690
01/05/2022,64904
01/05/2022,89007
01/05/2022,106424
01/05/2022,34331
01/05/2022,118838
01/05/2022,35984
01/05/2022,39017
01/05/2022,17488
01/05/2022,66746
01/05/2022,36261
01/05/2022,21454
01/05/2022,35899
01/05/2022,72536
01/05/2022,17898
01/05/2022,138280
01/05/2022,44753
01/05/2022,42937
01/05/2022,289465
01/05/2022,109177
01/05/2022,21232
01/05/2022,34874
01/05/2022,20923
01/05/2022,83305
01/05/2022,24776
01/05/2022,44762
01/05/2022,61879
01/05/2022,27048
01/05/2022,107761
01/05/2022,75163
01/05/2022,40056
01/05/2022,10856
01/05/2022,5708
01/05/2022,6665
01/06/2019,2730212
01/06/2019,44546
01/06/2019,82229
01/06/2019,68969
01/06/2019,23450
01/06/2019,109610
01/06/2019,15121
01/06/2019,18583
01/06/2019,81506
01/06/2019,43242
01/06/2019,91008
01/06/2019,58934
01/06/2019,40885
01/06/2019,52990
01/06/2019,229213
01/06/2019,47567
01/06/2019,80569
01/06/2019,264852
01/06/2019,309372
01/06/2019,1272728
01/06/2019,153288
01/06/2019,145191
01/06/2019,137656
01/06/2019,83396
01/06/2019,437564
01/06/2019,64022
01/06/2019,1061379
01/06/2019,64655
01/06/2019,61901
01/06/2019,52726
01/06/2019,110778
01/06/2019,21660
01/06/2019,50676
01/06/2019,209065
01/06/2019,48227
01/06/2019,275731
01/06/2019,368099
01/06/2019,67162
01/06/2019,347860
01/06/2019,60615
01/06/2019,32150
01/06/2019,197284
01/06/2019,659246
01/06/2019,25369
01/06/2019,79635
01/06/2019,131440
01/06/2019,146262
01/06/2019,17017
01/06/2019,141950
01/06/2019,19883
01/06/2019,45953
01/06/2019,19567
01/06/2019,54882
01/06/2019,49696
01/06/2019,24536
01/06/2019,68256
01/06/2019,51017
01/06/2019,22756
01/06/2019,185698
01/06/2019,75654
01/06/2019,34858
01/06/2019,427592
01/06/2019,93944
01/06/2019,34327
01/06/2019,47028
01/06/2019,34336
01/06/2019,101848
01/06/2019,26567
01/06/2019,69586
01/06/2019,81468
01/06/2019,21594
01/06/2019,172223
01/06/2019,101417
01/06/2019,66671
01/06/2019,15844
01/06/2019,6454
01/06/2019,11457
01/06/2020,476161
01/06/2020,9170
01/06/2020,13005
01/06/2020,14939
01/06/2020,3565
01/06/2020,15048
01/06/2020,2282
01/06/2020,1176
01/06/2020,11994
01/06/2020,4852
01/06/2020,8758
01/06/2020,8301
01/06/2020,5049
01/06/2020,18612
01/06/2020,79142
01/06/2020,13522
01/06/2020,19461
01/06/2020,85094
01/06/2020,123905
01/06/2020,295090
01/06/2020,38357
01/06/2020,37762
01/06/2020,21178
01/06/2020,10199
01/06/2020,69574
01/06/2020,11454
01/06/2020,72953
01/06/2020,9968
01/06/2020,4399
01/06/2020,6606
01/06/2020,17285
01/06/2020,5269
01/06/2020,2873
01/06/2020,59278
01/06/2020,4384
01/06/2020,20782
01/06/2020,69774
01/06/2020,14736
01/06/2020,18742
01/06/2020,8553
01/06/2020,6170
01/06/2020,48372
01/06/2020,110139
01/06/2020,5413
01/06/2020,18657
01/06/2020,24479
01/06/2020,34987
01/06/2020,4564
01/06/2020,32079
01/06/2020,4764
01/06/2020,7238
01/06/2020,3180
01/06/2020,9123
01/06/2020,10164
01/06/2020,5119
01/06/2020,14942
01/06/2020,10617
01/06/2020,3736
01/06/2020,41215
01/06/2020,11349
01/06/2020,4922
01/06/2020,120991
01/06/2020,8140
01/06/2020,6077
01/06/2020,4611
01/06/2020,5764
01/06/2020,4036
01/06/2020,10607
01/06/2020,19845
01/06/2020,16009
01/06/2020,2978
01/06/2020,23073
01/06/2020,29823
01/06/2020,10308
01/06/2020,2661
01/06/2020,1129
01/06/2020,570
01/06/2021,222436
01/06/2021,2747
01/06/2021,9045
01/06/2021,4536
01/06/2021,1046
01/06/2021,3186
01/06/2021,1128
01/06/2021,843
01/06/2021,882
01/06/2021,1044
01/06/2021,1485
01/06/2021,1059
01/06/2021,737
01/06/2021,7465
01/06/2021,31105
01/06/2021,9087
01/06/2021,6999
01/06/2021,33022
01/06/2021,34465
01/06/2021,27798
01/06/2021,19840
01/06/2021,17408
01/06/2021,4230
01/06/2021,2547
01/06/2021,18997
01/06/2021,2037
01/06/2021,16628
01/06/2021,1605
01/06/2021,1811
01/06/2021,1491
01/06/2021,1684
01/06/2021,583
01/06/2021,692
01/06/2021,7152
01/06/2021,433
01/06/2021,1093
01/06/2021,1539
01/06/2021,4474
01/06/2021,2236
01/06/2021,2001
01/06/2021,5018
01/06/2021,22962
01/06/2021,59083
01/06/2021,3138
01/06/2021,11394
01/06/2021,11809
01/06/2021,20540
01/06/2021,3963
