date,ncumul_conf
24/01/2021,2454
24/01/2021,43326
24/01/2021,33683
24/01/2021,48935
24/01/2021,5846
24/01/2021,8910
24/01/2021,13910
24/01/2021,9154
24/01/2021,80353
25/01/2021,12583
25/01/2021,25371
25/01/2021,2015
25/01/2021,9658
25/01/2021,5176
25/01/2021,20245
25/01/2021,12940
25/01/2021,1807
25/01/2021,31906
25/01/2021,26526
25/01/2021,62433
25/01/2021,28901
25/01/2021,2455
25/01/2021,43467
25/01/2021,1696
25/01/2021,1675
25/01/2021,12409
25/01/2021,33813
25/01/2021,49177
25/01/2021,5854
25/01/2021,8925
25/01/2021,3424
25/01/2021,13984
25/01/2021,9171
25/01/2021,816
25/01/2021,80549
26/01/2021,
26/01/2021,12632
26/01/2021,25471
26/01/2021,2032
26/01/2021,9735
26/01/2021,5196
26/01/2021,20346
26/01/2021,12976
26/01/2021,1816
26/01/2021,32033
26/01/2021,26584
26/01/2021,62632
26/01/2021,28989
26/01/2021,2458
26/01/2021,43610
26/01/2021,1707
26/01/2021,1677
26/01/2021,12446
26/01/2021,33992
26/01/2021,49353
26/01/2021,5875
26/01/2021,8935
26/01/2021,3431
26/01/2021,14004
26/01/2021,9188
26/01/2021,823
26/01/2021,80880
27/01/2021,
27/01/2021,12668
27/01/2021,25571
27/01/2021,2041
27/01/2021,9800
27/01/2021,5216
27/01/2021,20409
27/01/2021,13024
27/01/2021,1826
27/01/2021,32155
27/01/2021,26628
27/01/2021,62843
27/01/2021,29081
27/01/2021,2475
27/01/2021,43730
27/01/2021,1715
27/01/2021,1683
27/01/2021,12532
27/01/2021,34130
27/01/2021,49545
27/01/2021,5908
27/01/2021,8958
27/01/2021,3443
27/01/2021,14059
27/01/2021,9239
27/01/2021,826
27/01/2021,81250
28/01/2021,
28/01/2021,12712
28/01/2021,25647
28/01/2021,2058
28/01/2021,9835
28/01/2021,5247
28/01/2021,20481
28/01/2021,13059
28/01/2021,1837
28/01/2021,32258
28/01/2021,26676
28/01/2021,63046
28/01/2021,29206
28/01/2021,2484
28/01/2021,43885
28/01/2021,1724
28/01/2021,1686
28/01/2021,12584
28/01/2021,34280
28/01/2021,49713
28/01/2021,5936
28/01/2021,9006
28/01/2021,3456
28/01/2021,14101
28/01/2021,827
28/01/2021,9273
28/01/2021,81604
29/01/2021,
29/01/2021,12746
29/01/2021,25729
29/01/2021,2067
29/01/2021,9890
29/01/2021,5278
29/01/2021,20554
29/01/2021,13088
29/01/2021,1850
29/01/2021,32392
29/01/2021,26717
29/01/2021,63246
29/01/2021,29314
29/01/2021,2493
29/01/2021,44032
29/01/2021,1727
29/01/2021,1694
29/01/2021,12620
29/01/2021,34429
29/01/2021,49860
29/01/2021,5964
29/01/2021,3468
29/01/2021,9029
29/01/2021,14138
29/01/2021,9294
29/01/2021,831
29/01/2021,81917
30/01/2021,12769
30/01/2021,25777
30/01/2021,
30/01/2021,9934
30/01/2021,5296
30/01/2021,20585
30/01/2021,13125
30/01/2021,1853
30/01/2021,32448
30/01/2021,3475
30/01/2021,26763
30/01/2021,63373
30/01/2021,29389
30/01/2021,2493
30/01/2021,44135
30/01/2021,34538
30/01/2021,49942
30/01/2021,5995
30/01/2021,9053
30/01/2021,14197
30/01/2021,9321
30/01/2021,82164
31/01/2021,12802
31/01/2021,25843
31/01/2021,
31/01/2021,9975
31/01/2021,5307
31/01/2021,20612
31/01/2021,13131
31/01/2021,1854
31/01/2021,32464
31/01/2021,3478
31/01/2021,26795
31/01/2021,63490
31/01/2021,29443
31/01/2021,2497
31/01/2021,44197
31/01/2021,34588
31/01/2021,50025
31/01/2021,6014
31/01/2021,9099
31/01/2021,14213
31/01/2021,9337
31/01/2021,82335
01/02/2021,
01/02/2021,12872
01/02/2021,25923
01/02/2021,2084
01/02/2021,10016
01/02/2021,5326
01/02/2021,20702
01/02/2021,13176
01/02/2021,1861
01/02/2021,32639
01/02/2021,26818
01/02/2021,63735
01/02/2021,29567
01/02/2021,2497
01/02/2021,44316
01/02/2021,1742
01/02/2021,1702
01/02/2021,12735
01/02/2021,34683
01/02/2021,50259
01/02/2021,6022
01/02/2021,9116
01/02/2021,3485
01/02/2021,14270
01/02/2021,9348
01/02/2021,836
01/02/2021,82484
02/02/2021,
02/02/2021,12920
02/02/2021,26013
02/02/2021,2096
02/02/2021,10055
02/02/2021,5344
02/02/2021,20753
02/02/2021,13202
02/02/2021,1868
02/02/2021,32716
02/02/2021,26859
02/02/2021,63952
02/02/2021,29671
02/02/2021,2509
02/02/2021,44468
02/02/2021,1743
02/02/2021,1704
02/02/2021,12757
02/02/2021,34823
02/02/2021,50396
02/02/2021,6056
02/02/2021,3496
02/02/2021,9124
02/02/2021,14304
02/02/2021,9363
02/02/2021,839
02/02/2021,82811
03/02/2021,
03/02/2021,12945
03/02/2021,26115
03/02/2021,2102
03/02/2021,10095
03/02/2021,5362
03/02/2021,20851
03/02/2021,13241
03/02/2021,1873
03/02/2021,32841
03/02/2021,26916
03/02/2021,64214
03/02/2021,29815
03/02/2021,2513
03/02/2021,44596
03/02/2021,1750
03/02/2021,1709
03/02/2021,12806
03/02/2021,34933
03/02/2021,50520
03/02/2021,6084
03/02/2021,9149
03/02/2021,3504
03/02/2021,14357
03/02/2021,9410
03/02/2021,839
03/02/2021,83086
04/02/2021,
04/02/2021,12984
04/02/2021,26201
04/02/2021,2106
04/02/2021,10136
04/02/2021,5381
04/02/2021,20884
04/02/2021,13273
04/02/2021,1884
04/02/2021,32930
04/02/2021,26963
04/02/2021,64396
04/02/2021,29907
04/02/2021,2518
04/02/2021,44738
04/02/2021,1758
04/02/2021,1718
04/02/2021,12862
04/02/2021,35050
04/02/2021,50638
04/02/2021,6117
04/02/2021,9177
04/02/2021,3505
04/02/2021,14379
04/02/2021,9437
04/02/2021,845
04/02/2021,83357
05/02/2021,
05/02/2021,13033
05/02/2021,26277
05/02/2021,2109
05/02/2021,10195
05/02/2021,5388
05/02/2021,20978
05/02/2021,13305
05/02/2021,1892
05/02/2021,33018
05/02/2021,27038
05/02/2021,64580
05/02/2021,30007
05/02/2021,2518
05/02/2021,44883
05/02/2021,1765
05/02/2021,1723
05/02/2021,12906
05/02/2021,35180
05/02/2021,50767
05/02/2021,6150
05/02/2021,9205
05/02/2021,3507
05/02/2021,14405
05/02/2021,9456
05/02/2021,846
05/02/2021,83609
06/02/2021,13051
06/02/2021,26344
06/02/2021,
06/02/2021,10224
06/02/2021,5395
06/02/2021,21010
06/02/2021,13319
06/02/2021,1898
06/02/2021,33064
06/02/2021,3509
06/02/2021,27077
06/02/2021,64704
06/02/2021,30054
06/02/2021,2523
06/02/2021,44967
06/02/2021,35261
06/02/2021,50852
06/02/2021,6190
06/02/2021,9223
06/02/2021,14425
06/02/2021,9491
06/02/2021,83828
07/02/2021,13092
07/02/2021,26390
07/02/2021,
07/02/2021,10237
07/02/2021,5397
07/02/2021,21019
07/02/2021,13338
07/02/2021,1903
07/02/2021,33087
07/02/2021,3512
07/02/2021,27114
07/02/2021,64800
07/02/2021,30100
07/02/2021,2526
07/02/2021,45014
07/02/2021,35292
07/02/2021,50907
07/02/2021,6203
07/02/2021,9246
07/02/2021,14434
07/02/2021,9519
07/02/2021,83957
08/02/2021,
08/02/2021,13143
08/02/2021,26440
08/02/2021,2118
08/02/2021,10252
08/02/2021,5416
08/02/2021,21088
08/02/2021,13375
08/02/2021,1911
08/02/2021,33204
08/02/2021,27136
08/02/2021,64999
08/02/2021,30203
08/02/2021,2527
08/02/2021,45160
08/02/2021,1782
08/02/2021,1729
08/02/2021,12973
08/02/2021,35358
08/02/2021,51093
08/02/2021,6215
08/02/2021,9257
08/02/2021,3518
08/02/2021,14474
08/02/2021,9534
08/02/2021,848
08/02/2021,84092
09/02/2021,
09/02/2021,13175
09/02/2021,26510
09/02/2021,2130
09/02/2021,10290
09/02/2021,5425
09/02/2021,21143
09/02/2021,13422
09/02/2021,1921
09/02/2021,33291
09/02/2021,27174
09/02/2021,65191
09/02/2021,30260
09/02/2021,2532
09/02/2021,45276
09/02/2021,1786
09/02/2021,1739
09/02/2021,12999
09/02/2021,35460
09/02/2021,51210
09/02/2021,6234
09/02/2021,3520
09/02/2021,9264
09/02/2021,14495
09/02/2021,9553
09/02/2021,849
09/02/2021,84392
10/02/2021,
10/02/2021,13219
10/02/2021,26566
10/02/2021,2138
10/02/2021,10328
10/02/2021,5436
10/02/2021,21202
10/02/2021,13471
10/02/2021,1930
10/02/2021,33358
10/02/2021,27245
10/02/2021,65361
10/02/2021,30324
10/02/2021,2534
10/02/2021,45401
10/02/2021,1795
10/02/2021,1743
10/02/2021,13032
10/02/2021,35554
10/02/2021,51316
10/02/2021,6269
10/02/2021,3522
10/02/2021,9293
10/02/2021,14540
10/02/2021,9587
10/02/2021,853
10/02/2021,84642
11/02/2021,
11/02/2021,13257
11/02/2021,26610
11/02/2021,2139
11/02/2021,10360
11/02/2021,5449
11/02/2021,21234
11/02/2021,13533
11/02/2021,1936
11/02/2021,33411
11/02/2021,27305
11/02/2021,65494
11/02/2021,30397
11/02/2021,2537
11/02/2021,45532
11/02/2021,1802
11/02/2021,1749
11/02/2021,13067
11/02/2021,35634
11/02/2021,51442
11/02/2021,6292
11/02/2021,3525
11/02/2021,9308
11/02/2021,14567
11/02/2021,9604
11/02/2021,854
11/02/2021,84848
12/02/2021,
12/02/2021,13295
12/02/2021,26667
12/02/2021,2146
12/02/2021,10372
12/02/2021,5463
12/02/2021,21275
12/02/2021,13571
12/02/2021,1936
12/02/2021,33469
12/02/2021,27332
12/02/2021,65661
12/02/2021,30457
12/02/2021,2538
12/02/2021,45643
12/02/2021,1806
12/02/2021,1754
12/02/2021,13091
12/02/2021,35705
12/02/2021,51544
12/02/2021,6309
12/02/2021,3525
12/02/2021,9331
12/02/2021,14600
12/02/2021,9615
12/02/2021,854
12/02/2021,85023
13/02/2021,13314
13/02/2021,26704
13/02/2021,
13/02/2021,10394
13/02/2021,5476
13/02/2021,21305
13/02/2021,13603
13/02/2021,1939
13/02/2021,33493
13/02/2021,3533
13/02/2021,27370
13/02/2021,65776
13/02/2021,30491
13/02/2021,2539
13/02/2021,45714
13/02/2021,35788
13/02/2021,51603
13/02/2021,6327
13/02/2021,9348
13/02/2021,14625
13/02/2021,9632
13/02/2021,85226
14/02/2021,13328
14/02/2021,26730
14/02/2021,
14/02/2021,10402
14/02/2021,5482
14/02/2021,21320
14/02/2021,13630
14/02/2021,1940
14/02/2021,33505
14/02/2021,3539
14/02/2021,27408
14/02/2021,65867
14/02/2021,30525
14/02/2021,2540
14/02/2021,45768
14/02/2021,35807
14/02/2021,51651
14/02/2021,6340
14/02/2021,9376
14/02/2021,14633
14/02/2021,9646
14/02/2021,85290
15/02/2021,
15/02/2021,13369
15/02/2021,26760
15/02/2021,2155
15/02/2021,10420
15/02/2021,5491
15/02/2021,21347
15/02/2021,13666
15/02/2021,1941
15/02/2021,33598
15/02/2021,27417
15/02/2021,66061
15/02/2021,30587
15/02/2021,2540
15/02/2021,45860
15/02/2021,1815
15/02/2021,1763
15/02/2021,13159
15/02/2021,35884
15/02/2021,51770
15/02/2021,6349
15/02/2021,9382
15/02/2021,3543
15/02/2021,14660
15/02/2021,9655
15/02/2021,857
15/02/2021,85396
16/02/2021,
16/02/2021,13391
16/02/2021,26793
16/02/2021,2162
16/02/2021,10447
16/02/2021,5504
16/02/2021,21399
16/02/2021,13730
16/02/2021,1949
16/02/2021,33650
16/02/2021,27449
16/02/2021,66225
16/02/2021,30656
16/02/2021,2540
16/02/2021,45969
16/02/2021,1822
16/02/2021,1765
16/02/2021,13188
16/02/2021,35958
16/02/2021,51855
16/02/2021,6358
16/02/2021,3556
16/02/2021,9386
16/02/2021,14700
16/02/2021,9662
16/02/2021,858
16/02/2021,85587
17/02/2021,
17/02/2021,13428
17/02/2021,26846
17/02/2021,2166
17/02/2021,10466
17/02/2021,5520
17/02/2021,21442
17/02/2021,13786
17/02/2021,1956
17/02/2021,33707
17/02/2021,27494
17/02/2021,66373
17/02/2021,30713
17/02/2021,2542
17/02/2021,46086
17/02/2021,1832
17/02/2021,1770
17/02/2021,13222
17/02/2021,36032
17/02/2021,51956
17/02/2021,6364
17/02/2021,3560
17/02/2021,9405
17/02/2021,14747
17/02/2021,859
17/02/2021,9669
17/02/2021,85766
18/02/2021,
18/02/2021,13465
18/02/2021,26886
18/02/2021,2169
18/02/2021,10483
18/02/2021,5528
18/02/2021,21468
18/02/2021,13848
18/02/2021,1960
18/02/2021,33752
18/02/2021,27544
18/02/2021,66530
18/02/2021,30757
18/02/2021,2543
18/02/2021,46172
18/02/2021,1845
18/02/2021,1770
18/02/2021,13259
18/02/2021,36092
18/02/2021,52041
18/02/2021,6383
18/02/2021,3573
18/02/2021,9420
18/02/2021,14773
18/02/2021,9689
18/02/2021,860
18/02/2021,85953
19/02/2021,
19/02/2021,13505
19/02/2021,26925
19/02/2021,2170
19/02/2021,10503
19/02/2021,5538
19/02/2021,21502
19/02/2021,13908
19/02/2021,1968
19/02/2021,33795
19/02/2021,27583
19/02/2021,66721
19/02/2021,30806
19/02/2021,2545
19/02/2021,46267
19/02/2021,1851
19/02/2021,1775
19/02/2021,13303
19/02/2021,36166
19/02/2021,52114
19/02/2021,6389
19/02/2021,3579
19/02/2021,9437
19/02/2021,14827
19/02/2021,9703
19/02/2021,861
19/02/2021,86126
20/02/2021,13521
20/02/2021,26962
20/02/2021,
20/02/2021,10518
20/02/2021,5558
20/02/2021,21524
20/02/2021,13935
20/02/2021,1969
20/02/2021,33818
20/02/2021,3583
20/02/2021,27632
20/02/2021,66839
20/02/2021,30856
20/02/2021,2546
20/02/2021,46335
20/02/2021,36206
20/02/2021,52163
20/02/2021,6404
20/02/2021,9456
20/02/2021,14865
20/02/2021,9719
20/02/2021,86275
21/02/2021,13538
21/02/2021,26986
21/02/2021,
21/02/2021,10528
21/02/2021,5565
21/02/2021,21530
21/02/2021,13957
21/02/2021,1971
21/02/2021,33836
21/02/2021,3587
21/02/2021,27669
21/02/2021,66939
21/02/2021,30892
21/02/2021,2550
21/02/2021,46392
21/02/2021,36234
21/02/2021,52205
21/02/2021,6416
21/02/2021,9474
21/02/2021,14869
21/02/2021,9732
21/02/2021,86383
22/02/2021,
22/02/2021,13565
22/02/2021,27032
22/02/2021,2177
22/02/2021,10553
22/02/2021,5573
22/02/2021,21576
22/02/2021,14009
22/02/2021,1972
22/02/2021,33921
22/02/2021,27698
22/02/2021,67175
22/02/2021,30982
22/02/2021,2553
22/02/2021,46514
22/02/2021,1866
22/02/2021,1786
22/02/2021,13395
22/02/2021,36297
22/02/2021,52317
22/02/2021,6423
22/02/2021,9481
22/02/2021,3591
22/02/2021,14910
22/02/2021,9741
22/02/2021,865
22/02/2021,86463
23/02/2021,
23/02/2021,13593
23/02/2021,27104
23/02/2021,2183
23/02/2021,10582
23/02/2021,5583
23/02/2021,21621
23/02/2021,14046
23/02/2021,1974
23/02/2021,33982
23/02/2021,27752
23/02/2021,67362
23/02/2021,31059
23/02/2021,2553
23/02/2021,46639
23/02/2021,1868
23/02/2021,1786
23/02/2021,13423
23/02/2021,36386
23/02/2021,52433
23/02/2021,6433
23/02/2021,9485
23/02/2021,3600
23/02/2021,14946
23/02/2021,9751
23/02/2021,867
23/02/2021,86656
24/02/2021,
24/02/2021,13622
24/02/2021,27160
24/02/2021,2189
24/02/2021,10607
24/02/2021,5589
24/02/2021,21666
24/02/2021,14085
24/02/2021,1984
24/02/2021,34041
24/02/2021,27810
24/02/2021,67505
24/02/2021,31125
24/02/2021,2558
24/02/2021,46739
24/02/2021,1873
24/02/2021,1788
24/02/2021,13451
24/02/2021,36470
24/02/2021,52539
24/02/2021,6442
24/02/2021,3603
24/02/2021,9501
24/02/2021,14978
24/02/2021,9774
24/02/2021,867
24/02/2021,86824
25/02/2021,
25/02/2021,13652
25/02/2021,27211
25/02/2021,2195
25/02/2021,10635
25/02/2021,5598
25/02/2021,21703
25/02/2021,14123
25/02/2021,1987
25/02/2021,34084
25/02/2021,27862
25/02/2021,67661
25/02/2021,31197
25/02/2021,2564
25/02/2021,46830
25/02/2021,1876
25/02/2021,1789
25/02/2021,13494
25/02/2021,36544
25/02/2021,52640
25/02/2021,6457
25/02/2021,3612
25/02/2021,9512
25/02/2021,14984
25/02/2021,9791
25/02/2021,868
25/02/2021,86983
26/02/2021,
26/02/2021,13691
26/02/2021,27262
26/02/2021,2199
26/02/2021,10660
26/02/2021,5609
26/02/2021,21735
26/02/2021,14157
26/02/2021,1988
26/02/2021,34137
26/02/2021,27910
26/02/2021,67814
26/02/2021,31264
26/02/2021,2566
26/02/2021,46920
26/02/2021,1878
26/02/2021,1795
26/02/2021,13529
26/02/2021,36640
26/02/2021,52753
26/02/2021,6472
26/02/2021,9526
26/02/2021,3618
26/02/2021,15025
26/02/2021,9819
26/02/2021,871
26/02/2021,87129
27/02/2021,13717
27/02/2021,27308
27/02/2021,
27/02/2021,10679
27/02/2021,5628
27/02/2021,21764
27/02/2021,14183
27/02/2021,1988
27/02/2021,34159
27/02/2021,3621
27/02/2021,27973
27/02/2021,67935
27/02/2021,31295
27/02/2021,2567
27/02/2021,46983
27/02/2021,36708
27/02/2021,52828
27/02/2021,6488
27/02/2021,9554
27/02/2021,15060
27/02/2021,87273
28/02/2021,13726
28/02/2021,27344
28/02/2021,
28/02/2021,10686
28/02/2021,5636
28/02/2021,21775
28/02/2021,14213
28/02/2021,1991
28/02/2021,34172
28/02/2021,3623
28/02/2021,27995
28/02/2021,68059
28/02/2021,31330
28/02/2021,2575
28/02/2021,47031
28/02/2021,36747
28/02/2021,52857
28/02/2021,6500
28/02/2021,9569
28/02/2021,15071
28/02/2021,87355
01/03/2021,
01/03/2021,13760
01/03/2021,27375
01/03/2021,2205
01/03/2021,10696
01/03/2021,5647
01/03/2021,21814
01/03/2021,14242
01/03/2021,1992
01/03/2021,34272
01/03/2021,28023
01/03/2021,68258
01/03/2021,31419
01/03/2021,2576
01/03/2021,47157
01/03/2021,1884
01/03/2021,1806
01/03/2021,13625
01/03/2021,36807
01/03/2021,52970
01/03/2021,6506
01/03/2021,9576
01/03/2021,3626
01/03/2021,15101
01/03/2021,9839
01/03/2021,874
01/03/2021,87460
02/03/2021,
02/03/2021,13816
02/03/2021,27447
02/03/2021,2208
02/03/2021,10715
02/03/2021,5668
02/03/2021,21860
02/03/2021,14269
02/03/2021,1998
02/03/2021,34337
02/03/2021,28067
02/03/2021,68446
02/03/2021,31487
02/03/2021,2577
02/03/2021,47259
02/03/2021,1885
02/03/2021,1806
02/03/2021,13660
02/03/2021,36894
02/03/2021,53078
02/03/2021,6526
02/03/2021,3628
02/03/2021,9589
02/03/2021,15136
02/03/2021,9867
02/03/2021,880
02/03/2021,87650
03/03/2021,
03/03/2021,13854
03/03/2021,27503
03/03/2021,2213
03/03/2021,10743
03/03/2021,5683
03/03/2021,21915
03/03/2021,14308
03/03/2021,2006
03/03/2021,34399
03/03/2021,28139
03/03/2021,68598
03/03/2021,31546
03/03/2021,2582
03/03/2021,47359
03/03/2021,1893
03/03/2021,1811
03/03/2021,13694
03/03/2021,36971
03/03/2021,53183
03/03/2021,6537
03/03/2021,3638
03/03/2021,9606
03/03/2021,15190
03/03/2021,9880
03/03/2021,880
03/03/2021,87786
04/03/2021,
04/03/2021,13896
04/03/2021,27566
04/03/2021,2220
04/03/2021,10768
04/03/2021,5698
04/03/2021,21974
04/03/2021,14327
04/03/2021,2009
04/03/2021,34445
04/03/2021,28189
04/03/2021,68747
04/03/2021,31601
04/03/2021,2588
04/03/2021,47429
04/03/2021,1896
04/03/2021,1816
04/03/2021,13737
04/03/2021,37041
04/03/2021,53278
04/03/2021,6548
04/03/2021,3646
04/03/2021,9625
04/03/2021,15195
04/03/2021,9907
04/03/2021,880
04/03/2021,88013
05/03/2021,
05/03/2021,13923
05/03/2021,27621
05/03/2021,2222
05/03/2021,10797
05/03/2021,5703
05/03/2021,22022
05/03/2021,14364
05/03/2021,2012
05/03/2021,34508
05/03/2021,28246
05/03/2021,68930
05/03/2021,31692
05/03/2021,2589
05/03/2021,47538
05/03/2021,1901
05/03/2021,1818
05/03/2021,13798
05/03/2021,37118
05/03/2021,53369
05/03/2021,6563
05/03/2021,3652
05/03/2021,9640
05/03/2021,15222
05/03/2021,9932
05/03/2021,883
05/03/2021,88188
06/03/2021,13944
06/03/2021,27673
06/03/2021,
06/03/2021,10818
06/03/2021,5716
06/03/2021,22070
06/03/2021,14390
06/03/2021,2020
06/03/2021,34534
06/03/2021,3659
06/03/2021,28298
06/03/2021,69048
06/03/2021,31720
06/03/2021,2590
06/03/2021,47620
06/03/2021,37174
06/03/2021,53419
06/03/2021,6580
06/03/2021,9655
06/03/2021,15270
06/03/2021,9954
06/03/2021,88407
07/03/2021,13959
07/03/2021,27706
07/03/2021,
07/03/2021,10832
07/03/2021,5720
07/03/2021,22099
07/03/2021,14400
07/03/2021,2025
07/03/2021,34549
07/03/2021,3664
07/03/2021,28353
07/03/2021,69130
07/03/2021,31749
07/03/2021,2592
07/03/2021,47676
07/03/2021,37215
07/03/2021,53460
07/03/2021,6591
07/03/2021,9667
07/03/2021,15293
07/03/2021,9967
07/03/2021,88512
08/03/2021,
08/03/2021,14011
08/03/2021,27749
08/03/2021,2225
08/03/2021,10858
08/03/2021,5730
08/03/2021,22170
08/03/2021,14425
08/03/2021,2030
08/03/2021,34656
08/03/2021,28375
08/03/2021,69340
08/03/2021,31853
08/03/2021,2594
08/03/2021,47795
08/03/2021,1915
08/03/2021,1831
08/03/2021,13875
08/03/2021,37312
08/03/2021,53583
08/03/2021,6603
08/03/2021,9675
08/03/2021,3672
08/03/2021,15345
08/03/2021,9971
08/03/2021,884
08/03/2021,88631
09/03/2021,
09/03/2021,14055
09/03/2021,27801
09/03/2021,2232
09/03/2021,10899
09/03/2021,5739
09/03/2021,22261
09/03/2021,14464
09/03/2021,2033
09/03/2021,34721
09/03/2021,28442
09/03/2021,69517
09/03/2021,31919
09/03/2021,2594
09/03/2021,47899
09/03/2021,1916
09/03/2021,1842
09/03/2021,13902
09/03/2021,37432
09/03/2021,53674
09/03/2021,6629
09/03/2021,9688
09/03/2021,3681
09/03/2021,15387
09/03/2021,9990
09/03/2021,887
09/03/2021,88899
10/03/2021,
10/03/2021,14110
10/03/2021,27868
10/03/2021,2235
10/03/2021,10926
10/03/2021,5748
10/03/2021,22331
10/03/2021,14505
10/03/2021,2043
10/03/2021,34777
10/03/2021,28536
10/03/2021,69685
10/03/2021,31975
10/03/2021,2596
10/03/2021,48016
10/03/2021,1922
10/03/2021,1851
10/03/2021,13953
10/03/2021,37529
10/03/2021,53782
10/03/2021,6648
10/03/2021,3692
10/03/2021,9720
10/03/2021,15432
10/03/2021,10009
10/03/2021,888
10/03/2021,89142
11/03/2021,
11/03/2021,14164
11/03/2021,27917
11/03/2021,2238
11/03/2021,10953
11/03/2021,5751
11/03/2021,22406
11/03/2021,14549
11/03/2021,2052
11/03/2021,34835
11/03/2021,28608
11/03/2021,69838
11/03/2021,32052
11/03/2021,2601
11/03/2021,48137
11/03/2021,1935
11/03/2021,1857
11/03/2021,13998
11/03/2021,37671
11/03/2021,53886
11/03/2021,6679
11/03/2021,3701
11/03/2021,9732
11/03/2021,15439
11/03/2021,10047
11/03/2021,889
11/03/2021,89382
12/03/2021,
12/03/2021,14201
12/03/2021,27972
12/03/2021,2240
12/03/2021,10988
12/03/2021,5757
12/03/2021,22467
12/03/2021,14576
12/03/2021,2053
12/03/2021,34898
12/03/2021,28681
12/03/2021,70017
12/03/2021,32124
12/03/2021,2602
12/03/2021,48278
12/03/2021,1938
12/03/2021,1863
12/03/2021,14042
12/03/2021,37774
12/03/2021,53986
12/03/2021,3712
12/03/2021,6696
12/03/2021,9741
12/03/2021,15472
12/03/2021,10078
12/03/2021,891
12/03/2021,89575
13/03/2021,14221
13/03/2021,28014
13/03/2021,
13/03/2021,11017
13/03/2021,5771
13/03/2021,22537
13/03/2021,14599
13/03/2021,2057
13/03/2021,34932
13/03/2021,3715
13/03/2021,28756
13/03/2021,70129
13/03/2021,32166
13/03/2021,2612
13/03/2021,48352
13/03/2021,37859
13/03/2021,54049
13/03/2021,6720
13/03/2021,9760
13/03/2021,15495
13/03/2021,10102
13/03/2021,89782
14/03/2021,14254
14/03/2021,28045
14/03/2021,
14/03/2021,11022
14/03/2021,5776
14/03/2021,22564
14/03/2021,14607
14/03/2021,2063
14/03/2021,34944
14/03/2021,3720
14/03/2021,28828
14/03/2021,70237
14/03/2021,32188
14/03/2021,2612
14/03/2021,48423
14/03/2021,37937
14/03/2021,54102
14/03/2021,6730
14/03/2021,9769
14/03/2021,15530
14/03/2021,10129
14/03/2021,89941
15/03/2021,
15/03/2021,14332
15/03/2021,28099
15/03/2021,2244
15/03/2021,11055
15/03/2021,5782
15/03/2021,22616
15/03/2021,14633
15/03/2021,2067
15/03/2021,35037
15/03/2021,28876
15/03/2021,70434
15/03/2021,32267
15/03/2021,2615
15/03/2021,48566
15/03/2021,1952
15/03/2021,1881
15/03/2021,14126
15/03/2021,38056
15/03/2021,54249
15/03/2021,6744
15/03/2021,9777
15/03/2021,3727
15/03/2021,15567
15/03/2021,10144
15/03/2021,894
15/03/2021,90115
16/03/2021,
16/03/2021,14406
16/03/2021,28163
16/03/2021,2246
16/03/2021,11096
16/03/2021,5787
16/03/2021,22709
16/03/2021,14665
16/03/2021,2071
16/03/2021,35132
16/03/2021,28951
16/03/2021,70652
16/03/2021,32347
16/03/2021,2616
16/03/2021,48702
16/03/2021,1953
16/03/2021,1885
16/03/2021,14150
16/03/2021,38234
16/03/2021,54361
16/03/2021,6774
16/03/2021,3736
16/03/2021,9788
16/03/2021,15609
16/03/2021,10177
16/03/2021,898
16/03/2021,90423
17/03/2021,
17/03/2021,14485
17/03/2021,28252
17/03/2021,2250
17/03/2021,11117
17/03/2021,5796
17/03/2021,22781
17/03/2021,14705
17/03/2021,2078
17/03/2021,35210
17/03/2021,29051
17/03/2021,70883
17/03/2021,32450
17/03/2021,2620
17/03/2021,48849
17/03/2021,1956
17/03/2021,1898
17/03/2021,14225
17/03/2021,38385
17/03/2021,54511
17/03/2021,6810
17/03/2021,3742
17/03/2021,9807
17/03/2021,15661
17/03/2021,10207
17/03/2021,90714
18/03/2021,
18/03/2021,14524
18/03/2021,28316
18/03/2021,2256
18/03/2021,11141
18/03/2021,5807
18/03/2021,22850
18/03/2021,14744
18/03/2021,2083
18/03/2021,35311
18/03/2021,29122
18/03/2021,71080
18/03/2021,32524
18/03/2021,2622
18/03/2021,48996
18/03/2021,1958
18/03/2021,14273
18/03/2021,38564
18/03/2021,54640
18/03/2021,6840
18/03/2021,3752
18/03/2021,9820
18/03/2021,15691
18/03/2021,10235
18/03/2021,898
18/03/2021,91037
18/03/2021,1909
19/03/2021,
19/03/2021,14575
19/03/2021,28376
19/03/2021,2260
19/03/2021,11172
19/03/2021,5818
19/03/2021,22912
19/03/2021,14783
19/03/2021,2096
19/03/2021,35389
19/03/2021,29212
19/03/2021,71288
19/03/2021,32582
19/03/2021,2627
19/03/2021,49148
19/03/2021,1964
19/03/2021,14334
19/03/2021,38708
19/03/2021,54739
19/03/2021,6866
19/03/2021,3761
19/03/2021,9837
19/03/2021,15760
19/03/2021,10272
19/03/2021,898
19/03/2021,91293
20/03/2021,14605
20/03/2021,28429
20/03/2021,
20/03/2021,11199
20/03/2021,5830
20/03/2021,22969
20/03/2021,14805
20/03/2021,2099
20/03/2021,35421
20/03/2021,3771
20/03/2021,29265
20/03/2021,71419
20/03/2021,32640
20/03/2021,2628
20/03/2021,49271
20/03/2021,38827
20/03/2021,54821
20/03/2021,6905
20/03/2021,9858
20/03/2021,15781
20/03/2021,10297
