SNo,Confirmed
134766,33451
134767,12577
134768,30709
134769,8632
134770,679191
134771,12351
134772,230
134773,7731
134774,220675
134775,223493
134776,16916
134777,851830
134778,4793
134779,251
134780,1
134781,8115
134782,72335
134783,458
134784,149
134785,28617
134786,15247
134787,9582
134788,21017
134789,36
134790,423
134791,29327
134792,10968
134793,7712
134794,697
134795,7654
134796,11275
134797,8350
134798,16997
134799,7082
134800,17919
134801,4210
134802,52
134803,0
134804,2988
134805,0
134806,8
134807,0
134808,1654
134809,0
134810,0
134811,0
134812,4880
134813,91957
134814,18121
134815,449935
134816,57042
134817,1660
134818,72400
134819,29117
134820,1398
134821,1162
134822,2008
134823,3382
134824,21475
134825,975
134826,34277
134827,35610
134828,1915
134829,728
134830,20317
134831,8070
134832,1329
134833,164124
134834,8267
134835,17463
134836,5645
134837,10515
134838,21132
134839,254
134840,34005
134841,99539
134842,313188
134843,19586
134844,709
134845,166186
134846,8665
134847,902
134848,81
134849,209
134850,17787
134851,199
134852,9745
134853,20008
134854,15
134855,211
134856,8297
134857,9040
134858,11461
134859,6162
134860,2144
134861,1283
134862,9286
134863,62820
134864,40141
134865,16774
134866,54203
134867,3377
134868,7462
134869,119
134870,979119
134871,63000
134872,63134
134873,44317
134874,5628
134875,77571
134876,387295
134877,219
134878,87063
134879,213115
134880,2775
134881,2496
134882,325
134883,139710
134884,33561
134885,5242
134886,147
134887,29108
134888,2343
134889,34875
134890,536
134891,7638
134892,283
134893,21441
134894,4855
134895,1365
134896,502
134897,5156
134898,11000
134899,95514
134900,24761
134901,6170
134902,2581
134903,168827
134904,34941
134905,712
134906,5452
134907,33
134908,120925
134909,152422
134910,105297
134911,31456
134912,5070
134913,452
134914,4052
134915,5765
134916,88434
134917,32
134918,13293
134919,877840
134920,8881
134921,3649
134922,16285
134923,47232
134924,24932
134925,27
134926,101028
134927,11478
134928,2389
134929,3710
134930,8925
134931,27
134932,87594
134933,44816
134934,3998
134935,357762
134936,526490
134937,423524
134938,48678
134939,302765
134940,20301
134941,8195
134942,36053
134943,145019
134944,44196
134945,0
134946,16754
134947,115483
134948,51490
134949,23
134950,3392
134951,61284
134952,1833
134953,1377
134954,47845
134955,217
134956,7258
134957,10471
134958,9
134959,16810
134960,5852
134961,19627
134962,11178
134963,3379
134964,4486
134965,7607
134966,417
134967,66652
134968,260
134969,320
134970,15427
134971,170911
134972,10707
134973,12263
134974,129304
134975,1886
134976,5353
134977,1209
134978,61307
134979,23201
134980,16369
134981,108296
134982,124107
134983,581
134984,54015
134985,354338
134986,167230
134987,98055
134988,129227
134989,176468
134990,4971
134991,19
134992,33
134993,67
134994,0
134995,759
134996,932
134997,341854
134998,15392
134999,35946
135000,149
135001,2327
135002,57904
135003,28268
135004,12416
135005,3
135006,3864
135007,702131
135008,25199
135009,2817
135010,5475
135011,13700
135012,5123
135013,74422
135014,5033
135015,535
135016,10455
135017,509
135018,3679
135019,29
135020,2049
135021,5281
135022,40542
135023,345678
135024,10455
135025,114387
135026,2501
135027,62809
135028,86289
135029,1126
135030,46746
135031,2055
135032,15789
135033,8110
135034,5973
135035,29693
135036,4802
135037,8332
135038,5671
135039,59
135040,172137
135041,89365
135042,10811
135043,21775
135044,16223
135045,5079
135046,50150
135047,151186
135048,2770
135049,15804
135050,5133
135051,24568
135052,86689
135053,4083
135054,779146
135055,3
135056,991
135057,141427
135058,20813
135059,100
135060,5302
135061,42554
135062,2561
135063,9940
135064,43368
135065,9064
135066,230459
135067,98422
135068,16659
135069,4304
135070,13348
135071,200391
135072,8093
135073,7701
135074,7548
135075,69557
135076,113
135077,12486
135078,824
135079,3437
135080,59353
135081,334697
135082,21656
135083,11513
135084,15822
135085,15669
135086,9670
135087,1226
135088,78940
135089,937
135090,10176
135091,21127
135092,185
135093,203457
135094,26802
135095,858
135096,31210
135097,150
135098,10706
135099,5516
135100,3564
135101,11189
135102,71
135103,10847
135104,8540
135105,48524
135106,21143
135107,2683
135108,8988
135109,877459
135110,35233
135111,24443
135112,6320
135113,15572
135114,7621
135115,295594
135116,10154
135117,3737
135118,52336
135119,60687
135120,168208
135121,11679
135122,233
135123,264245
135124,23370
135125,923
135126,13582
135127,748
135128,2522
135129,17223
135130,6619
135131,6582
135132,17450
135133,158502
135134,7426
135135,4506
135136,14202
135137,4089
135138,586
135139,220
135140,9147
135141,146167
135142,29988
135143,6055
135144,84369
135145,62830
135146,12449
135147,25383
135148,6673
135149,38162
135150,715
135151,21479
135152,3180
135153,14856
135154,2820
135155,22942
135156,327718
135157,0
135158,49
135159,16334
135160,204304
135161,10721
135162,6776
135163,3125
135164,11097
135165,116
135166,40333
135167,598142
135168,143918
135169,13863
135170,13
135171,483
135172,3994
135173,752481
135174,10243
135175,3797
135176,3812
135177,6260
135178,417
135179,254
135180,5146
135181,362
135182,25617
135183,170
135184,3564
135185,20949
135186,339384
135187,558
135188,642
135189,4047
135190,40400
135191,236814
135192,368
135193,13
135194,103
135195,16
135196,4122
135197,7122
135198,1077
135199,3617
135200,44766
135201,1881
135202,260
135203,1205
135204,21146
135205,147
135206,158473
135207,769
135208,171
135209,2914
135210,9750
135211,149081
135212,13949
135213,368
135214,948
135215,1281
135216,25440
135217,14509
135218,18797
135219,646
135220,2507
135221,5237
135222,7032
135223,16661
135224,68139
135225,17130
135226,1019
135227,3000
135228,725
135229,28884
135230,52582
135231,343386
135232,145977
135233,6563
135234,275
135235,106698
135236,21468
135237,793
135238,17996
135239,348
135240,16377
135241,9970
135242,26
135243,30900
135244,87364
135245,1512
135246,1378
135247,95967
135248,669
135249,935
135250,157
135251,5811
135252,21414
135253,8822
135254,99
135255,463
135256,5574
135257,975
135258,7780
135259,10539
135260,5071
135261,7903
135262,72512
135263,8406
135264,5076
135265,758574
135266,12761
135267,86797
135268,334228
135269,13747
135270,5373
135271,25531
135272,27929
135273,2380
135274,10480
135275,38598
135276,30010
135277,12439
135278,10000
135279,1512
135280,140
135281,10544
135282,5892
135283,15701
135284,22754
135285,1894
135286,740
135287,4775
135288,9369
135289,1922
135290,9182
135291,31005
135292,10136
135293,5534
135294,0
135295,27348
135296,23790
135297,9746
135298,280
135299,17745
135300,391515
135301,10057
135302,6992
135303,123794
135304,20817
135305,12165
135306,2693
135307,174638
135308,2334
135309,24539
135310,46
135311,159158
135312,8575
135313,276790
135314,3674
135315,11190
135316,16370
135317,1586321
135318,5912
135319,15141
135320,3173
135321,180887
135322,9254
135323,5416
135324,2257
135325,135127
135326,142930
135327,135082
135328,77011
135329,17657
135330,4030
135331,1686
135332,8404
135333,1554
135334,19767
135335,292430
135336,91271
135337,161105
135338,22983
135339,548
135340,333998
135341,121090
135342,110006
135343,162266
135344,524
135345,366
135346,2253
135347,929
135348,22225
135349,13
135350,13795
135351,7337
135352,6516
135353,357643
135354,80025
135355,25665
135356,17280
135357,5567
135358,7698
135359,325
135360,242
135361,613
135362,20191
135363,24312
135364,6464
135365,57332
135366,380
135367,89652
135368,297
135369,27
135370,9625
135371,226378
135372,36343
135373,4338
135374,486207
135375,287
135376,25581
135377,180
135378,75
135379,36481
135380,31863
135381,43883
135382,89681
135383,1937
135384,18585
135385,243725
135386,31261
135387,6463
135388,26208
135389,86
135390,33
135391,5
135392,1093
135393,6264
135394,14830
135395,6957
135396,47323
135397,0
135398,17791
135399,19744
135400,18519
135401,266345
135402,180225
135403,159
135404,172
135405,2894
135406,106468
135407,13205
135408,65869
135409,3549
135410,39315
135411,10240
135412,15151
135413,11464
135414,4517
135415,10525
135416,4648
135417,6797
135418,51986
135419,240966
135420,128416
135421,198744
135422,5455
135423,185668
135424,12899
135425,11482
135426,155923
135427,105838
135428,42867
135429,37168
135430,5738
135431,1088
135432,13218
135433,63
135434,6349
135435,32978
135436,33884
135437,56650
135438,11084
135439,127154
135440,101559
135441,16232
135442,4128
135443,18
135444,91018
135445,1164
135446,11314
135447,6574
135448,12975
135449,171281
135450,0
135451,4776
135452,13404
135453,27691
135454,76849
135455,222692
135456,289569
135457,14584
135458,15646
135459,68907
135460,54019
135461,26308
135462,9347
135463,4412
135464,9935
135465,3242
135466,250
135467,72
135468,2
135469,51232
135470,16
135471,5332
135472,11253
135473,6634
135474,13854
135475,1724
135476,25910
135477,19658
135478,234765
135479,37190
135480,1062634
135481,17919
135482,5866
135483,2270
135484,5626
135485,46399
135486,81119
135487,1542
135488,436
135489,845
135490,1085
135491,208
135492,522
135493,140
135494,578
135495,725
135496,11744
135497,3567
135498,20702
135499,141713
135500,749
135501,6920
135502,7479
135503,36359
135504,2664
135505,482
135506,163214
135507,32611
135508,531
135509,18731
135510,28592
135511,15002
135512,8524
135513,32420
135514,33516
135515,12657
135516,30822
135517,8701
135518,683486
135519,12389
135520,230
135521,7770
135522,222111
135523,226139
135524,17160
135525,856684
135526,4881
135527,252
135528,1
135529,8143
135530,72571
135531,463
135532,158
135533,28852
135534,15473
135535,9755
135536,21896
135537,36
135538,423
135539,29468
135540,11043
135541,7744
135542,698
135543,7765
135544,11411
135545,8400
135546,17074
135547,7197
135548,18089
135549,4415
135550,50
135551,0
135552,2526
135553,0
135554,8
135555,0
135556,1698
135557,0
135558,0
135559,0
135560,4880
135561,93297
135562,18861
135563,452660
135564,57648
135565,1738
135566,73099
135567,29241
135568,1398
135569,1162
135570,2008
135571,3382
135572,21475
135573,975
135574,35051
135575,35724
135576,1926
135577,728
135578,20319
135579,8233
135580,1335
135581,165238
135582,8346
135583,17636
135584,5726
135585,10682
135586,21356
135587,255
135588,34679
135589,100105
135590,317053
135591,19805
135592,711
135593,166186
135594,8816
135595,902
135596,81
135597,209
135598,17954
135599,199
135600,9844
135601,20162
135602,15
135603,211
135604,8491
135605,9219
135606,11626
135607,6259
135608,2233
135609,1283
135610,9539
135611,64930
135612,40200
135613,17055
135614,54402
135615,3377
135616,7622
135617,119
135618,989680
135619,64694
135620,64806
135621,44964
135622,5703
135623,77902
135624,388569
135625,221
135626,87698
135627,222253
135628,2813
135629,2496
135630,327
135631,139771
135632,34112
135633,5242
135634,147
135635,29503
135636,2381
135637,36025
135638,542
135639,7752
135640,283
135641,21441
135642,4855
135643,1379
135644,502
135645,5156
135646,11006
135647,95514
135648,25580
135649,6220
135650,2644
135651,173885
135652,35392
135653,712
135654,5459
135655,33
135656,121347
135657,153289
135658,105424
135659,31666
135660,5070
135661,452
135662,4078
135663,5780
135664,89137
135665,32
135666,13424
135667,907677
135668,8881
135669,3649
135670,17477
135671,47310
135672,25370
135673,27
135674,101360
135675,11518
135676,2389
135677,3734
135678,8925
135679,27
135680,88425
135681,46290
135682,4055
135683,361867
135684,530380
135685,426634
135686,49962
135687,303687
135688,20323
135689,8274
135690,37573
135691,145320
135692,44881
135693,0
135694,16891
135695,116146
135696,52044
135697,23
135698,3450
135699,62286
135700,1833
135701,1377
135702,48790
135703,224
135704,7511
135705,10888
135706,9
135707,16810
135708,5857
135709,20498
135710,11210
135711,3388
135712,4628
135713,7608
135714,417
135715,67050
135716,265
135717,324
135718,15615
135719,173632
135720,10866
135721,12293
135722,132246
135723,1886
135724,5353
135725,1210
135726,61440
135727,23628
135728,16457
135729,109953
135730,124745
135731,581
135732,54724
135733,356618
135734,175766
135735,99911
135736,129431
135737,180388
135738,4974
135739,19
135740,33
135741,67
135742,0
135743,759
135744,933
135745,342202
135746,15418
135747,36160
135748,149
135749,2330
135750,57911
135751,29835
135752,13142
135753,3
135754,3864
135755,703793
135756,25275
135757,2842
135758,5538
135759,13711
135760,5130
135761,74422
135762,5077
135763,535
135764,10493
135765,509
135766,3691
135767,29
135768,2057
135769,5297
135770,40542
135771,347493
135772,10590
135773,115602
135774,2531
135775,63124
135776,86636
135777,1134
135778,47135
135779,2056
135780,15853
135781,8147
135782,6194
135783,29693
135784,4857
135785,8406
135786,5692
135787,59
135788,173002
135789,89365
135790,11032
135791,21775
135792,16408
135793,5212
135794,50150
135795,151186
135796,2779
135797,15848
135798,5201
135799,24710
135800,86689
135801,4108
135802,783132
135803,3
135804,991
135805,143531
135806,20849
135807,104
135808,5330
135809,42554
135810,2597
135811,10169
135812,43434
135813,9116
135814,231149
135815,99066
135816,16877
135817,4322
135818,13406
135819,200709
135820,8168
135821,7701
135822,7572
135823,69686
135824,113
135825,12532
135826,832
135827,3498
135828,60053
135829,334697
135830,21767
135831,11578
135832,15822
135833,15688
135834,9737
135835,1274
135836,79735
135837,937
135838,10267
135839,21429
135840,185
135841,204363
135842,27056
135843,858
135844,31338
135845,150
135846,10855
135847,5629
135848,3590
135849,11189
135850,71
135851,10960
135852,8667
135853,48524
135854,21231
135855,2761
135856,9238
135857,879455
135858,35334
135859,25819
135860,6336
135861,15572
135862,7621
135863,297173
135864,10223
135865,3800
135866,52336
135867,60687
135868,168208
135869,11750
135870,233
135871,264245
135872,23645
135873,923
135874,13646
135875,748
135876,2528
135877,17325
135878,6762
135879,6686
135880,17659
135881,160396
135882,7428
135883,4531
135884,14366
135885,4095
135886,586
135887,220
135888,9191
135889,146952
135890,30211
135891,6113
135892,85302
135893,62830
135894,12476
135895,25397
135896,6840
135897,38276
135898,744
135899,21553
135900,3183
135901,14944
135902,2820
135903,23093
135904,331017
135905,0
135906,49
135907,16370
135908,204304
135909,10933
135910,7007
135911,3334
135912,11126
135913,116
135914,40859
135915,612846
135916,143918
135917,13863
135918,13
135919,485
135920,4066
135921,755020
135922,10243
135923,3797
135924,3983
135925,6415
135926,417
135927,256
135928,5149
135929,362
135930,25617
135931,170
135932,3564
135933,21658
135934,340558
135935,571
135936,642
135937,4059
135938,40587
135939,236814
135940,368
135941,13
135942,103
135943,16
135944,4351
135945,7122
135946,1083
135947,3675
135948,44965
135949,1884
135950,260
135951,1208
135952,21206
135953,147
135954,159564
135955,774
135956,171
135957,2914
135958,9910
135959,150033
135960,14031
135961,368
135962,948
135963,1281
135964,25776
135965,14552
135966,18967
135967,647
135968,2531
135969,5241
135970,7063
135971,16698
135972,68139
135973,17399
135974,1019
135975,3013
135976,728
135977,28930
135978,53092
135979,347631
135980,147582
135981,6614
135982,275
135983,107334
135984,21647
135985,795
135986,18069
135987,348
135988,16580
135989,10064
135990,26
135991,31093
135992,87942
135993,1512
135994,1408
135995,96352
135996,669
135997,935
135998,157
135999,5811
136000,21587
136001,8906
136002,99
136003,463
136004,5652
136005,975
136006,7869
136007,10634
136008,5121
136009,7952
136010,73998
136011,8489
136012,5169
136013,765586
136014,12938
136015,87607
136016,341859
136017,13878
136018,5452
136019,25731
136020,28518
136021,2472
136022,10818
136023,38645
136024,30463
136025,12684
136026,10105
136027,1564
136028,140
136029,10707
136030,5983
136031,15807
136032,22976
136033,1894
136034,744
136035,4849
136036,9466
136037,1928
136038,9246
136039,31143
136040,10136
136041,5598
136042,0
136043,27495
136044,24988
136045,9848
136046,280
136047,18115
136048,392789
136049,10448
136050,7059
136051,126769
136052,20952
136053,12401
136054,2740
136055,175781
136056,2422
136057,24844
136058,46
136059,160188
136060,8607
136061,276790
136062,3723
136063,11271
136064,16400
136065,1595381
136066,5937
136067,15463
136068,3302
136069,180887
136070,9458
136071,5470
136072,2257
136073,135657
136074,143660
136075,135082
136076,77011
136077,17780
136078,4030
136079,1712
136080,8508
136081,1554
136082,19910
136083,292804
136084,91571
136085,161105
136086,23094
136087,548
136088,333998
136089,122812
136090,110006
136091,164151
136092,526
136093,366
136094,2253
136095,956
136096,22821
136097,13
136098,13839
136099,7401
136100,6532
136101,362253
136102,80485
136103,25665
136104,17452
136105,5687
136106,7816
136107,325
136108,242
136109,613
136110,20284
136111,24312
136112,6480
136113,58068
136114,380
136115,90261
136116,310
136117,27
136118,9625
136119,227470
136120,36788
136121,4342
136122,487719
136123,287
136124,25852
136125,180
136126,75
136127,36770
136128,32918
136129,45320
136130,90544
136131,1937
136132,18705
136133,246028
136134,31978
136135,6508
136136,27220
136137,86
136138,33
136139,5
136140,1097
136141,6334
136142,14979
136143,6987
136144,47793
136145,0
136146,17895
136147,19831
136148,18729
136149,268364
136150,181787
136151,159
136152,173
136153,2923
136154,107299
136155,13374
136156,67027
136157,3549
136158,39532
136159,10360
136160,15320
136161,11514
136162,4517
136163,10996
136164,4819
136165,6845
136166,51986
136167,240966
136168,128416
136169,198744
136170,5478
136171,186754
136172,13063
136173,11607
136174,155923
136175,105838
136176,43990
136177,37266
136178,5877
136179,1096
136180,13328
136181,63
136182,6435
136183,33141
136184,33942
136185,57293
136186,11385
136187,127630
136188,101652
136189,16288
136190,4148
136191,18
136192,93391
136193,1164
136194,11425
136195,6752
136196,13028
136197,173266
136198,0
136199,4776
136200,13652
136201,27691
136202,76849
136203,222692
136204,289569
136205,14824
136206,15882
136207,68907
136208,54019
136209,26596
136210,9434
136211,4451
136212,10275
136213,3285
136214,250
136215,72
136216,2
136217,51906
136218,16
136219,5372
136220,11388
136221,6634
136222,13993
136223,1732
136224,26190
136225,19775
136226,234765
136227,37439
136228,1062634
136229,18087
136230,6096
136231,2330
136232,5714
136233,46715
136234,81119
136235,1589
136236,438
136237,845
136238,1090
136239,209
136240,524
136241,140
136242,578
136243,725
136244,12292
136245,3597
136246,20779
136247,141841
136248,753
136249,6920
136250,7550
136251,36414
136252,2664
136253,484
136254,163990
136255,33269
136256,531
136257,18906
136258,28592
136259,15071
136260,8850
136261,32663
136262,33587
136263,12688
136264,30828
136265,8771
136266,687400
136267,12409
136268,230
136269,7811
136270,223059
136271,228744
136272,17361
136273,862191
136274,4913
136275,254
136276,1
136277,8156
136278,72571
136279,465
136280,158
136281,28984
136282,15712
136283,9934
136284,22802
136285,36
136286,423
136287,29553
136288,11117
136289,7792
136290,698
136291,7878
136292,11550
136293,8454
136294,17187
136295,7312
136296,18264
136297,4742
136298,50
136299,0
136300,2151
136301,0
136302,8
136303,0
136304,1726
136305,0
136306,0
136307,0
136308,4880
136309,94394
136310,19660
136311,455146
136312,58024
136313,1811
136314,73561
136315,29353
136316,1398
136317,1162
136318,2008
136319,3382
136320,21475
136321,985
136322,35851
136323,35818
136324,1937
136325,730
136326,20319
136327,8356
136328,1335
136329,166138
136330,8426
136331,17811
136332,5809
136333,10830
136334,21589
136335,255
136336,35628
136337,100572
136338,321036
136339,20081
136340,714
136341,166186
136342,9025
136343,902
136344,81
136345,209
136346,18125
136347,199
136348,9951
136349,20318
136350,15
136351,211
136352,8689
136353,9342
136354,11736
136355,6365
136356,2311
136357,1283
136358,9787
136359,67463
136360,40287
136361,17350
136362,54616
136363,3623
136364,7829
136365,119
136366,1002662
136367,65460
136368,65927
136369,45295
136370,5773
136371,78224
136372,390206
136373,222
136374,88290
136375,230480
136376,2833
136377,2496
136378,330
136379,139890
136380,34661
136381,5609
136382,147
136383,30527
136384,2387
136385,37205
136386,549
136387,7800
136388,285
136389,21506
136390,4856
136391,1390
136392,502
136393,5156
136394,11052
136395,97075
136396,25973
136397,6258
136398,2687
136399,181962
136400,35844
136401,712
136402,5469
136403,33
136404,121667
136405,153423
136406,105547
136407,31826
136408,5070
136409,452
136410,4085
136411,5788
136412,89860
136413,32
136414,13555
136415,920916
136416,8884
136417,3649
136418,18663
136419,47372
136420,25802
136421,27
136422,101599
136423,11518
136424,2403
136425,3765
136426,8925
136427,27
136428,89381
136429,47768
136430,4101
136431,365240
136432,534631
136433,430678
136434,50993
136435,305204
136436,20324
136437,8321
136438,38937
136439,145473
136440,45076
136441,0
136442,17009
136443,116832
136444,52526
136445,23
136446,3494
136447,62944
136448,1833
136449,1381
136450,49949
136451,224
136452,7718
136453,11010
136454,9
136455,16810
136456,5860
136457,21363
136458,11232
136459,3407
136460,4737
136461,7621
136462,419
136463,67302
136464,268
136465,326
136466,15760
136467,175749
136468,11080
136469,12326
136470,136036
136471,1887
136472,5353
136473,1211
136474,61558
136475,23788
136476,16603
136477,110594
136478,125181
136479,581
136480,55452
136481,359169
136482,183248
136483,101860
136484,129671
136485,182854
136486,4992
136487,19
136488,36
136489,67
136490,0
136491,766
136492,933
136493,342583
136494,15432
136495,36282
136496,149
136497,2331
136498,57915
136499,30695
136500,13679
136501,3
136502,3890
136503,705254
136504,25333
136505,2847
136506,5625
136507,13724
136508,5133
136509,83159
136510,5134
136511,540
136512,10533
136513,509
136514,3700
136515,29
136516,2071
136517,5298
136518,42727
136519,349519
136520,10691
136521,116517
136522,2560
136523,63523
136524,86636
136525,1140
136526,47616
136527,2056
136528,15897
136529,8159
136530,6353
136531,29765
136532,4918
136533,8464
136534,5707
136535,59
136536,174078
136537,89528
136538,11237
136539,22673
136540,16593
136541,5345
136542,50263
136543,151858
136544,2779
136545,15882
136546,5264
136547,24899
136548,93690
136549,4126
136550,786050
136551,3
136552,991
136553,145194
136554,20891
136555,122
136556,5353
136557,44322
136558,2621
136559,10300
136560,43500
136561,9143
136562,231897
136563,99597
136564,17105
136565,4334
136566,13643
136567,201407
136568,8245
136569,8443
136570,7613
136571,69747
136572,113
136573,12587
136574,859
136575,3498
136576,60721
136577,336232
136578,21853
136579,11690
136580,16195
136581,15688
136582,9805
136583,1296
136584,80880
136585,938
136586,10362
136587,21904
136588,185
136589,205945
136590,27210
136591,858
136592,31412
136593,150
136594,11036
136595,5687
136596,3630
136597,11687
136598,71
136599,11083
136600,8806
136601,49648
136602,21315
136603,2869
136604,9491
136605,883478
136606,35477
136607,27412
136608,6347
136609,15955
136610,7924
136611,298170
136612,10345
136613,3833
136614,53841
136615,64171
136616,176860
136617,11822
136618,235
136619,265583
136620,23708
136621,1020
136622,13686
136623,767
136624,2535
136625,17427
136626,6892
136627,6779
136628,17866
136629,162772
136630,7434
136631,4549
136632,14469
136633,4098
136634,587
136635,220
136636,9240
136637,147663
136638,30333
136639,6157
136640,86374
136641,64021
136642,12490
136643,25449
136644,7009
136645,38584
136646,751
136647,21599
136648,3185
136649,15030
136650,2820
136651,23196
136652,333171
136653,0
136654,49
136655,16395
136656,205709
136657,11108
136658,7133
136659,3543
136660,11251
136661,116
136662,41410
136663,629211
136664,145414
136665,14686
136666,13
136667,485
136668,4175
136669,756727
136670,10268
136671,4548
136672,4130
136673,6505
136674,418
136675,256
136676,5150
136677,369
136678,26905
136679,170
136680,3564
136681,22380
136682,341310
136683,577
136684,644
136685,4059
136686,40746
136687,239447
136688,368
136689,13
136690,103
136691,16
136692,4511
136693,7122
136694,1093
136695,3756
136696,45163
136697,1889
136698,260
136699,1217
136700,21277
136701,147
136702,160560
136703,785
136704,171
136705,2914
136706,10001
136707,151234
136708,14068
136709,368
136710,948
136711,1281
136712,25776
136713,14623
136714,19135
136715,648
136716,2548
136717,5256
136718,7077
136719,16752
136720,68139
136721,17719
136722,1019
136723,3014
136724,728
136725,28992
136726,53790
136727,350744
136728,149166
136729,6667
136730,275
136731,108060
136732,21828
136733,795
136734,18187
136735,348
136736,16766
136737,10161
136738,26
136739,31258
136740,88369
136741,1512
136742,1437
136743,96842
136744,670
136745,935
136746,157
136747,5811
136748,21731
136749,8990
136750,100
136751,463
136752,5732
136753,975
136754,7956
136755,10735
136756,5171
136757,7974
136758,74619
136759,8574
136760,5250
136761,770604
136762,13117
136763,88247
136764,346881
136765,14020
136766,5535
136767,25930
136768,29113
136769,2570
136770,11035
136771,38708
136772,30848
136773,12924
136774,10212
136775,1591
136776,140
136777,10873
136778,6082
136779,15909
136780,23194
136781,1894
136782,746
136783,4924
136784,9562
136785,1931
136786,9265
136787,31390
136788,10591
136789,5647
136790,0
136791,27653
136792,25927
136793,9949
136794,280
136795,18438
136796,393971
136797,10798
136798,7130
136799,128456
136800,21085
136801,12572
136802,2786
136803,175982
136804,2467
136805,25103
136806,46
136807,161203
136808,8617
136809,281388
136810,3771
136811,11399
136812,16461
136813,1601365
136814,5961
136815,15778
136816,3382
136817,181545
136818,9556
136819,5522
136820,2257
136821,136154
136822,144488
136823,135799
136824,77490
136825,17891
136826,4159
136827,1726
136828,8536
136829,1764
136830,20167
136831,293194
136832,91750
136833,164123
136834,23268
136835,549
136836,336648
136837,124439
136838,110592
136839,165680
136840,529
136841,366
136842,2280
136843,994
136844,23390
136845,13
136846,13856
136847,7465
136848,6550
136849,367629
136850,80951
136851,27047
136852,17623
136853,5865
136854,7953
136855,325
136856,242
136857,613
136858,20365
136859,25799
136860,6494
136861,58817
136862,392
136863,90843
136864,313
136865,27
136866,9746
136867,229277
136868,37302
136869,4347
136870,488928
136871,287
136872,26131
136873,180
136874,75
136875,37062
136876,34040
136877,46780
136878,92694
136879,1937
136880,18825
136881,247172
136882,32637
136883,6554
136884,28040
136885,86
136886,33
136887,5
136888,1097
136889,6402
136890,15136
136891,7036
136892,48117
136893,0
136894,17986
136895,19838
136896,19079
136897,270346
136898,183624
136899,159
136900,173
136901,2959
136902,108073
136903,13545
136904,67749
136905,3549
136906,39794
136907,10484
136908,15489
136909,11555
136910,4517
136911,11569
136912,4904
136913,6924
136914,54200
136915,241262
136916,128549
136917,200664
136918,5502
136919,188381
136920,13223
136921,11734
136922,156130
136923,106394
136924,44923
136925,37369
136926,6051
136927,1099
136928,13443
136929,63
136930,6524
136931,33247
136932,34013
136933,57950
136934,11706
136935,128103
136936,101760
136937,16368
136938,4163
136939,18
136940,94429
136941,1164
136942,11641
136943,6960
136944,13067
136945,175226
136946,0
136947,4921
136948,13947
136949,28347
136950,78548
136951,224020
136952,291413
136953,14957
136954,16034
136955,69213
136956,54226
136957,26885
136958,9521
136959,4499
136960,10440
136961,3337
136962,250
136963,72
136964,2
136965,52592
136966,16
136967,5394
136968,11520
136969,6785
136970,14134
136971,1751
136972,26401
136973,19855
136974,236224
136975,37799
136976,1064039
136977,18250
136978,6255
136979,2396
136980,5714
136981,47708
136982,82040
136983,1640
136984,438
136985,845
136986,1095
136987,209
136988,527
136989,140
136990,580
136991,728
136992,12654
136993,3601
136994,20855
136995,142134
136996,756
136997,6920
136998,7617
136999,36450
137000,2664
137001,484
137002,164609
137003,33836
137004,531
137005,19076
137006,28592
137007,15121
137008,9104
137009,32912
137010,33639
137011,12728
137012,30930
137013,8843
137014,690936
137015,12445
137016,230
137017,7856
137018,224545
137019,232061
137020,17503
137021,865445
137022,4913
137023,256
137024,1
137025,8160
137026,72724
137027,466
137028,159
137029,29062
137030,15941
137031,10109
137032,23788
137033,36
137034,423
137035,29688
137036,11192
137037,7914
137038,698
137039,7988
137040,11692
137041,8512
137042,17203
137043,7422
137044,18444
137045,4909
137046,50
137047,0
137048,5068
137049,0
137050,8
137051,0
137052,1772
137053,0
137054,0
137055,0
137056,4880
137057,95562
137058,20533
137059,456865
137060,58360
137061,1946
137062,74066
137063,29440
137064,1398
137065,1162
137066,2008
137067,3382
137068,21475
137069,985
137070,36353
137071,35972
137072,1946
137073,739
137074,20320
137075,8418
137076,1335
137077,166828
137078,8508
137079,17987
137080,5892
137081,10986
137082,21826
137083,255
137084,36253
137085,101064
137086,325028
137087,20293
137088,714
137089,183142
137090,9311
137091,902
137092,81
137093,209
137094,18298
137095,199
137096,10055
137097,20389
137098,17
137099,211
137100,8886
137101,9410
137102,11825
137103,6483
137104,2390
137105,1283
137106,10095
137107,69605
137108,40369
137109,17651
137110,54829
137111,3623
137112,8049
137113,119
137114,1018999
137115,66694
137116,67451
137117,45879
137118,5923
137119,78533
137120,391586
137121,222
137122,88909
137123,240159
137124,2886
137125,2496
137126,331
137127,140037
137128,35389
137129,5609
137130,147
137131,31863
137132,2406
137133,38502
137134,550
137135,7901
137136,286
137137,21570
137138,4858
137139,1399
137140,504
137141,5156
137142,11066
137143,97922
137144,26863
137145,6305
137146,2839
137147,193946
137148,36373
137149,712
137150,5499
137151,33
137152,121973
137153,154115
137154,105705
137155,31975
137156,5074
137157,452
137158,4127
137159,5800
137160,90490
137161,32
137162,13849
137163,941085
137164,8884
137165,3655
137166,19857
137167,47461
137168,26469
137169,27
137170,102219
137171,11538
137172,2403
137173,3796
137174,8925
137175,27
137176,90232
